datetime,temperature_2m,relative_humidity_2m,dew_point_2m,pressure_msl,surface_pressure,precipitation,rain,cloud_cover,wind_speed_10m,wind_direction_10m,wind_gusts_10m
2013-02-01 07:00:00,18.4,99,18.2,1018.8,1016.5,0.0,0.0,100,0.91,174,2.1
2013-02-01 08:00:00,19.3,96,18.6,1019.4,1017.1,0.0,0.0,82,1.26,198,2.7
2013-02-01 09:00:00,20.7,88,18.6,1019.9,1017.6,0.0,0.0,100,2.64,209,4.3
2013-02-01 10:00:00,22.4,78,18.4,1020.2,1018.0,0.0,0.0,99,2.64,205,6.2
2013-02-01 11:00:00,23.6,72,18.3,1019.5,1017.3,0.0,0.0,81,2.69,202,7.0
2013-02-01 12:00:00,24.6,67,18.1,1018.5,1016.3,0.0,0.0,98,2.51,203,7.0
2013-02-01 13:00:00,25.0,66,18.1,1017.2,1015.0,0.0,0.0,93,2.38,202,6.5
2013-02-01 14:00:00,25.4,62,17.7,1016.1,1013.9,0.0,0.0,92,2.42,187,5.5
2013-02-01 15:00:00,25.6,62,17.7,1015.5,1013.3,0.0,0.0,69,2.61,176,5.8
2013-02-01 16:00:00,25.1,66,18.4,1015.5,1013.3,0.0,0.0,57,2.73,156,6.0
2013-02-01 17:00:00,24.3,72,18.9,1015.6,1013.4,0.0,0.0,79,2.88,146,6.2
2013-02-01 18:00:00,22.6,80,19.0,1016.2,1014.0,0.0,0.0,49,3.47,134,6.4
2013-02-01 19:00:00,21.1,88,19.0,1016.5,1014.3,0.0,0.0,35,4.18,132,7.6
2013-02-01 20:00:00,20.1,92,18.8,1017.2,1015.0,0.0,0.0,52,3.89,138,7.7
2013-02-01 21:00:00,19.7,93,18.5,1017.9,1015.6,0.0,0.0,58,3.44,144,7.2
2013-02-01 22:00:00,19.8,92,18.5,1018.3,1016.0,0.0,0.0,77,2.97,147,6.3
2013-02-01 23:00:00,20.0,91,18.5,1018.5,1016.2,0.0,0.0,78,2.92,149,5.6
2013-02-02 00:00:00,19.9,92,18.5,1018.1,1015.8,0.0,0.0,72,2.66,146,5.1
2013-02-02 01:00:00,19.9,92,18.5,1018.3,1016.0,0.0,0.0,94,2.34,140,4.8
2013-02-02 02:00:00,19.4,96,18.8,1018.0,1015.7,0.0,0.0,97,1.98,135,4.4
2013-02-02 03:00:00,19.0,98,18.6,1017.2,1014.9,0.0,0.0,95,1.78,128,3.9
2013-02-02 04:00:00,18.7,98,18.4,1017.0,1014.7,0.0,0.0,100,1.92,118,3.5
2013-02-02 05:00:00,18.5,98,18.2,1017.8,1015.5,0.0,0.0,100,1.97,114,4.0
2013-02-02 06:00:00,18.3,98,17.9,1018.4,1016.1,0.0,0.0,100,2.51,113,4.2
2013-02-02 07:00:00,18.2,98,17.8,1018.9,1016.6,0.0,0.0,100,2.73,114,4.4
2013-02-02 08:00:00,19.1,93,17.9,1020.0,1017.7,0.0,0.0,100,2.92,121,5.7
2013-02-02 09:00:00,20.4,87,18.2,1020.4,1018.1,0.0,0.0,100,3.08,126,6.4
2013-02-02 10:00:00,22.3,78,18.3,1020.9,1018.7,0.0,0.0,100,2.97,132,6.8
2013-02-02 11:00:00,23.3,72,18.0,1020.0,1017.8,0.0,0.0,100,2.8,145,6.9
2013-02-02 12:00:00,24.4,66,17.6,1019.4,1017.2,0.0,0.0,100,2.64,151,6.8
2013-02-02 13:00:00,24.6,64,17.2,1017.9,1015.7,0.0,0.0,100,2.75,147,6.8
2013-02-02 14:00:00,24.7,63,17.2,1016.8,1014.6,0.0,0.0,100,2.77,139,6.5
2013-02-02 15:00:00,24.5,64,17.2,1016.4,1014.2,0.0,0.0,100,2.83,138,6.5
2013-02-02 16:00:00,24.1,66,17.4,1016.8,1014.6,0.0,0.0,100,2.62,133,6.1
2013-02-02 17:00:00,23.4,70,17.6,1016.8,1014.6,0.0,0.0,100,2.97,132,5.8
2013-02-02 18:00:00,22.3,75,17.7,1016.7,1014.5,0.0,0.0,100,3.75,136,6.0
2013-02-02 19:00:00,21.4,80,17.9,1017.3,1015.1,0.0,0.0,100,4.11,139,6.3
2013-02-02 20:00:00,20.3,86,17.9,1018.0,1015.8,0.0,0.0,100,3.58,144,6.3
2013-02-02 21:00:00,19.5,89,17.7,1018.4,1016.1,0.0,0.0,100,2.87,151,5.5
2013-02-02 22:00:00,18.8,92,17.5,1018.7,1016.4,0.0,0.0,100,1.9,162,4.9
2013-02-02 23:00:00,18.3,94,17.4,1018.5,1016.2,0.0,0.0,100,1.26,162,4.1
2013-02-03 00:00:00,18.0,95,17.3,1017.9,1015.6,0.0,0.0,100,1.08,146,3.3
2013-02-03 01:00:00,17.5,98,17.1,1017.8,1015.5,0.0,0.0,100,1.03,119,2.4
2013-02-03 02:00:00,17.2,98,16.9,1017.0,1014.7,0.0,0.0,98,1.14,105,2.4
2013-02-03 03:00:00,17.2,99,17.0,1016.5,1014.2,0.0,0.0,99,1.58,108,2.9
2013-02-03 04:00:00,17.0,99,16.8,1016.1,1013.8,0.0,0.0,99,1.84,119,3.2
2013-02-03 05:00:00,17.0,99,16.8,1016.2,1013.9,0.0,0.0,100,1.17,110,3.3
2013-02-03 06:00:00,17.1,99,16.9,1017.0,1014.7,0.0,0.0,100,0.91,96,2.9
2013-02-03 07:00:00,17.3,98,17.0,1017.9,1015.6,0.0,0.0,100,0.8,90,2.5
2013-02-03 08:00:00,18.5,92,17.2,1018.5,1016.2,0.0,0.0,100,1.03,119,4.0
2013-02-03 09:00:00,19.9,86,17.5,1019.0,1016.7,0.0,0.0,100,0.92,131,4.5
2013-02-03 10:00:00,21.5,79,17.8,1019.1,1016.9,0.0,0.0,100,0.82,166,4.5
2013-02-03 11:00:00,22.8,74,17.9,1018.4,1016.2,0.0,0.0,100,0.92,193,4.4
2013-02-03 12:00:00,24.0,69,18.0,1017.5,1015.3,0.0,0.0,100,0.95,198,4.3
2013-02-03 13:00:00,24.7,66,17.8,1016.5,1014.3,0.0,0.0,100,0.81,210,4.0
2013-02-03 14:00:00,24.7,65,17.6,1015.4,1013.2,0.0,0.0,100,1.17,200,3.5
2013-02-03 15:00:00,25.1,63,17.6,1014.6,1012.4,0.0,0.0,99,1.5,180,4.0
2013-02-03 16:00:00,25.2,63,17.6,1014.3,1012.1,0.0,0.0,99,1.84,158,4.3
2013-02-03 17:00:00,24.7,67,18.1,1014.3,1012.1,0.0,0.0,100,1.36,126,4.1
2013-02-03 18:00:00,23.5,72,18.1,1014.9,1012.7,0.0,0.0,100,1.75,121,3.3
2013-02-03 19:00:00,22.2,78,18.2,1014.8,1012.6,0.0,0.0,100,2.13,139,3.7
2013-02-03 20:00:00,21.1,84,18.3,1015.5,1013.3,0.0,0.0,100,2.5,143,3.8
2013-02-03 21:00:00,20.4,89,18.4,1015.8,1013.6,0.0,0.0,100,2.52,146,4.5
2013-02-03 22:00:00,19.7,92,18.4,1016.2,1014.0,0.0,0.0,100,2.51,157,4.6
2013-02-03 23:00:00,19.2,95,18.3,1016.5,1014.2,0.0,0.0,99,2.37,152,4.6
2013-02-04 00:00:00,18.9,96,18.2,1016.4,1014.1,0.0,0.0,98,2.2,150,4.5
2013-02-04 01:00:00,18.7,96,18.0,1016.3,1014.0,0.0,0.0,96,2.22,144,4.3
2013-02-04 02:00:00,18.4,96,17.7,1015.9,1013.6,0.0,0.0,100,1.84,139,4.1
2013-02-04 03:00:00,18.2,96,17.6,1015.8,1013.5,0.0,0.0,100,1.36,126,3.5
2013-02-04 04:00:00,18.0,97,17.5,1015.7,1013.4,0.0,0.0,100,1.3,113,2.6
2013-02-04 05:00:00,17.9,98,17.5,1017.0,1014.7,0.4,0.4,99,1.22,81,2.5
2013-02-04 06:00:00,17.9,98,17.6,1017.4,1015.1,0.6,0.6,100,0.95,72,2.3
2013-02-04 07:00:00,17.8,98,17.6,1018.1,1015.8,1.0,1.0,100,1.12,27,1.8
2013-02-04 08:00:00,18.8,97,18.3,1018.6,1016.3,0.4,0.4,100,0.98,66,3.2
2013-02-04 09:00:00,19.8,95,18.9,1018.9,1016.6,0.5,0.5,100,1.61,120,4.8
2013-02-04 10:00:00,21.1,87,18.9,1019.2,1017.0,0.6,0.6,99,1.35,132,5.8
2013-02-04 11:00:00,21.8,86,19.3,1018.5,1016.3,0.0,0.0,98,1.5,143,6.3
2013-02-04 12:00:00,23.0,78,19.0,1017.6,1015.4,0.0,0.0,97,1.75,167,6.9
2013-02-04 13:00:00,24.2,73,19.1,1016.2,1014.0,0.0,0.0,100,2.51,175,7.0
2013-02-04 14:00:00,24.4,72,19.0,1015.1,1012.9,0.0,0.0,100,3.04,171,6.3
2013-02-04 15:00:00,25.1,70,19.1,1014.2,1012.0,0.0,0.0,100,3.48,162,7.4
2013-02-04 16:00:00,24.7,72,19.4,1013.9,1011.7,0.0,0.0,96,3.28,149,8.1
2013-02-04 17:00:00,23.9,76,19.5,1014.5,1012.3,0.0,0.0,67,3.83,147,7.5
2013-02-04 18:00:00,22.7,81,19.3,1015.2,1013.0,0.0,0.0,59,4.1,146,7.9
2013-02-04 19:00:00,21.4,86,19.0,1015.7,1013.5,0.0,0.0,38,3.74,146,7.8
2013-02-04 20:00:00,20.3,91,18.8,1016.3,1014.1,0.0,0.0,20,3.61,146,7.1
2013-02-04 21:00:00,19.6,93,18.5,1016.5,1014.2,0.0,0.0,8,3.41,148,6.6
2013-02-04 22:00:00,19.2,94,18.3,1016.6,1014.3,0.0,0.0,16,3.44,144,6.6
2013-02-04 23:00:00,18.8,96,18.2,1016.6,1014.3,0.0,0.0,20,3.24,146,6.4
2013-02-05 00:00:00,18.6,97,18.1,1016.5,1014.2,0.0,0.0,44,2.84,141,6.0
2013-02-05 01:00:00,18.3,98,18.0,1016.7,1014.4,0.0,0.0,56,2.41,132,5.5
2013-02-05 02:00:00,18.4,98,18.0,1016.5,1014.2,0.0,0.0,73,2.11,121,4.9
