datetime,temperature_2m,relative_humidity_2m,dew_point_2m,pressure_msl,surface_pressure,precipitation,rain,cloud_cover,wind_speed_10m,wind_direction_10m,wind_gusts_10m
2024-05-01 00:00:00,25.2,75,20.5,1006.5,1004.3,0.0,0.0,100,5.35,17,9.6
2024-05-01 01:00:00,26.9,72,21.4,1006.4,1004.2,0.0,0.0,93,5.39,31,10.8
2024-05-01 02:00:00,27.8,69,21.6,1006.9,1004.7,0.0,0.0,85,4.94,36,10.1
2024-05-01 03:00:00,29.0,66,22.0,1006.8,1004.6,0.0,0.0,100,4.75,30,9.5
2024-05-01 04:00:00,29.4,66,22.3,1006.7,1004.5,0.0,0.0,100,4.8,31,9.6
2024-05-01 05:00:00,28.9,69,22.5,1006.1,1003.9,0.0,0.0,100,3.72,31,9.5
2024-05-01 06:00:00,30.0,66,22.9,1005.0,1002.9,0.0,0.0,97,2.88,34,7.1
2024-05-01 07:00:00,30.5,64,23.0,1003.8,1001.7,0.0,0.0,100,2.33,31,6.0
2024-05-01 08:00:00,30.4,65,23.0,1003.7,1001.6,0.0,0.0,100,2.28,61,5.1
2024-05-01 09:00:00,28.1,80,24.2,1003.6,1001.4,0.1,0.1,93,4.27,106,8.4
2024-05-01 10:00:00,27.9,80,24.0,1003.8,1001.6,0.0,0.0,100,3.05,122,8.1
2024-05-01 11:00:00,27.6,81,24.0,1004.6,1002.4,0.0,0.0,100,3.05,122,5.9
2024-05-01 12:00:00,27.2,83,24.0,1005.3,1003.1,0.0,0.0,100,3.2,129,5.8
2024-05-01 13:00:00,26.2,84,23.2,1006.8,1004.6,0.0,0.0,96,1.56,45,4.0
2024-05-01 14:00:00,25.9,85,23.1,1007.5,1005.3,0.0,0.0,100,2.25,58,3.9
2024-05-01 15:00:00,25.8,83,22.6,1008.1,1005.9,0.0,0.0,100,2.11,59,3.9
2024-05-01 16:00:00,25.7,82,22.3,1008.3,1006.1,0.0,0.0,100,2.34,50,4.0
2024-05-01 17:00:00,25.5,81,22.0,1008.0,1005.8,0.0,0.0,100,2.13,41,4.0
2024-05-01 18:00:00,25.0,81,21.5,1007.8,1005.6,0.3,0.3,100,3.1,21,5.2
2024-05-01 19:00:00,23.5,90,21.8,1007.5,1005.3,0.7,0.7,100,3.62,28,6.6
2024-05-01 20:00:00,23.2,89,21.2,1007.5,1005.3,0.2,0.2,100,3.58,30,6.4
2024-05-01 21:00:00,22.9,89,21.0,1007.6,1005.4,0.1,0.1,100,3.05,32,6.1
2024-05-01 22:00:00,22.8,89,21.0,1007.9,1005.7,0.0,0.0,100,2.34,20,5.2
2024-05-01 23:00:00,22.9,89,20.9,1008.5,1006.3,0.0,0.0,100,2.35,12,4.2
2024-05-02 00:00:00,23.2,87,21.0,1009.0,1006.8,0.0,0.0,100,2.72,17,5.0
2024-05-02 01:00:00,24.4,85,21.6,1009.0,1006.8,0.0,0.0,100,3.5,31,6.7
2024-05-02 02:00:00,25.0,82,21.6,1009.5,1007.3,0.0,0.0,100,3.45,30,6.9
2024-05-02 03:00:00,26.5,77,22.1,1009.5,1007.3,0.0,0.0,100,2.8,35,6.8
2024-05-02 04:00:00,27.3,74,22.3,1009.5,1007.3,0.0,0.0,100,2.28,61,6.0
2024-05-02 05:00:00,27.8,74,22.9,1008.4,1006.2,0.1,0.1,100,1.94,102,5.9
2024-05-02 06:00:00,29.1,72,23.6,1006.9,1004.7,0.0,0.0,100,2.21,108,5.5
2024-05-02 07:00:00,28.1,78,24.0,1006.0,1003.8,0.2,0.2,100,3.47,136,6.6
2024-05-02 08:00:00,28.4,78,24.0,1005.5,1003.3,0.2,0.2,100,3.18,152,6.5
2024-05-02 09:00:00,28.5,77,24.0,1005.1,1002.9,0.0,0.0,100,3.41,148,5.8
2024-05-02 10:00:00,28.2,76,23.7,1005.5,1003.3,0.0,0.0,100,3.72,144,6.4
2024-05-02 11:00:00,27.5,80,23.6,1006.1,1003.9,0.0,0.0,100,4.2,128,7.3
2024-05-02 12:00:00,26.8,83,23.7,1007.2,1005.0,0.1,0.1,100,3.41,122,7.3
2024-05-02 13:00:00,24.8,93,23.6,1008.3,1006.1,0.8,0.8,100,2.0,87,4.4
2024-05-02 14:00:00,24.8,93,23.5,1008.8,1006.6,0.0,0.0,100,2.82,84,4.7
2024-05-02 15:00:00,24.7,94,23.6,1009.3,1007.1,0.0,0.0,100,2.89,76,4.8
2024-05-02 16:00:00,24.8,94,23.8,1009.1,1006.9,0.0,0.0,100,2.51,95,4.8
2024-05-02 17:00:00,24.8,95,23.9,1008.3,1006.1,0.0,0.0,100,1.77,106,4.2
2024-05-02 18:00:00,24.7,97,24.2,1008.1,1005.9,6.0,6.0,100,1.5,180,3.6
2024-05-02 19:00:00,24.7,97,24.2,1006.7,1004.5,1.4,1.4,100,1.39,120,3.8
2024-05-02 20:00:00,24.9,97,24.3,1006.3,1004.1,0.3,0.3,100,2.06,113,3.5
2024-05-02 21:00:00,25.0,97,24.5,1006.6,1004.4,0.7,0.7,100,1.79,117,3.7
2024-05-02 22:00:00,25.2,97,24.7,1006.6,1004.4,0.7,0.7,100,2.64,143,4.5
2024-05-02 23:00:00,25.7,96,25.0,1007.5,1005.3,3.1,3.1,100,3.1,180,6.0
