datetime,temperature_2m,relative_humidity_2m,dew_point_2m,pressure_msl,surface_pressure,precipitation,rain,cloud_cover,wind_speed_10m,wind_direction_10m,wind_gusts_10m
2025-08-01 00:00:00,26.3,93,25.1,999.0,996.8,2.1,2.1,100,0.84,17,4.2
2025-08-01 01:00:00,27.9,84,24.8,999.3,997.1,0.0,0.0,100,2.65,302,5.8
2025-08-01 02:00:00,29.3,76,24.6,999.6,997.5,0.0,0.0,100,3.5,307,7.6
2025-08-01 03:00:00,30.4,75,25.5,999.7,997.6,0.1,0.1,100,3.04,315,8.0
2025-08-01 04:00:00,31.3,72,25.8,999.5,997.4,0.0,0.0,99,2.23,320,7.4
2025-08-01 05:00:00,32.0,71,26.1,998.7,996.6,0.0,0.0,99,1.51,326,6.6
2025-08-01 06:00:00,32.3,70,26.2,997.8,995.7,0.0,0.0,35,1.05,360,5.7
2025-08-01 07:00:00,29.6,77,25.2,998.0,995.9,1.6,1.6,91,3.75,16,8.6
2025-08-01 08:00:00,29.6,80,25.7,997.4,995.3,0.6,0.6,59,1.33,347,8.3
2025-08-01 09:00:00,30.3,77,25.9,997.2,995.1,0.1,0.1,65,0.76,191,4.7
2025-08-01 10:00:00,30.2,77,25.9,997.3,995.2,0.0,0.0,98,1.23,168,3.4
2025-08-01 11:00:00,29.6,79,25.7,997.7,995.6,0.0,0.0,100,1.36,188,3.4
2025-08-01 12:00:00,28.8,85,26.0,998.6,996.5,0.0,0.0,74,1.35,182,2.9
2025-08-01 13:00:00,28.6,87,26.3,1000.0,997.9,0.1,0.1,59,2.21,115,5.3
2025-08-01 14:00:00,27.8,92,26.3,1000.4,998.2,0.0,0.0,100,2.26,125,4.3
2025-08-01 15:00:00,27.3,94,26.2,1001.0,998.8,0.0,0.0,100,1.06,109,4.2
2025-08-01 16:00:00,27.0,96,26.2,1001.1,998.9,0.0,0.0,100,0.86,80,2.0
2025-08-01 17:00:00,26.8,96,26.0,1000.8,998.6,0.0,0.0,33,0.35,45,1.7
2025-08-01 18:00:00,26.4,97,25.9,1000.1,997.9,0.0,0.0,99,0.53,49,1.0
2025-08-01 19:00:00,26.4,97,26.0,999.7,997.5,0.0,0.0,100,1.16,7,2.2
2025-08-01 20:00:00,26.4,97,25.9,999.8,997.6,0.0,0.0,65,1.41,354,3.1
2025-08-01 21:00:00,26.0,97,25.5,999.5,997.3,0.0,0.0,92,0.85,28,2.9
2025-08-01 22:00:00,26.0,98,25.6,1000.1,997.9,0.0,0.0,68,1.31,313,2.5
2025-08-01 23:00:00,26.1,97,25.6,1000.6,998.4,0.0,0.0,88,1.78,302,3.3
2025-08-02 00:00:00,26.9,92,25.4,1001.4,999.2,0.0,0.0,48,1.34,297,4.0
2025-08-02 01:00:00,29.2,86,26.6,1001.9,999.8,0.0,0.0,75,0.76,259,3.4
2025-08-02 02:00:00,30.6,80,26.8,1002.2,1000.1,0.0,0.0,97,0.74,222,4.2
2025-08-02 03:00:00,31.8,75,26.9,1002.1,1000.0,0.1,0.1,80,0.92,209,4.6
2025-08-02 04:00:00,32.6,73,27.2,1001.6,999.5,0.0,0.0,92,1.17,227,4.7
2025-08-02 05:00:00,33.2,70,27.1,1000.9,998.8,0.1,0.1,94,1.62,236,5.4
2025-08-02 06:00:00,33.6,70,27.4,999.8,997.7,0.0,0.0,90,1.77,241,5.7
2025-08-02 07:00:00,34.3,67,27.3,998.9,996.8,0.0,0.0,95,1.67,231,5.6
2025-08-02 08:00:00,34.2,65,26.7,998.3,996.2,0.0,0.0,94,1.48,208,5.0
2025-08-02 09:00:00,34.7,62,26.3,997.6,995.5,0.0,0.0,91,2.25,197,5.0
2025-08-02 10:00:00,33.0,71,27.1,998.1,996.0,0.2,0.2,96,4.06,184,7.9
2025-08-02 11:00:00,31.2,78,27.0,999.0,996.9,0.0,0.0,98,3.33,172,8.1
2025-08-02 12:00:00,30.4,80,26.5,999.5,997.4,0.0,0.0,99,3.11,156,6.4
2025-08-02 13:00:00,31.0,81,27.5,1000.4,998.3,0.0,0.0,99,3.27,173,7.4
2025-08-02 14:00:00,30.4,84,27.4,1001.0,998.9,0.0,0.0,94,2.67,174,5.9
2025-08-02 15:00:00,29.8,84,26.9,1001.2,999.1,0.0,0.0,100,2.68,171,4.9
2025-08-02 16:00:00,29.4,83,26.3,1001.2,999.1,0.0,0.0,96,2.76,168,5.0
2025-08-02 17:00:00,29.0,84,26.1,1000.7,998.6,0.0,0.0,99,2.46,167,5.0
2025-08-02 18:00:00,28.5,87,26.2,1000.0,997.9,0.0,0.0,100,1.82,159,4.5
2025-08-02 19:00:00,27.9,91,26.4,999.4,997.2,0.0,0.0,100,1.07,143,3.3
2025-08-02 20:00:00,27.5,94,26.5,999.2,997.0,0.0,0.0,100,0.88,133,1.9
2025-08-02 21:00:00,27.4,95,26.5,999.3,997.1,0.0,0.0,100,0.53,139,1.5
2025-08-02 22:00:00,27.2,97,26.6,999.7,997.5,0.0,0.0,100,0.32,219,0.9
2025-08-02 23:00:00,27.5,98,27.0,999.9,997.7,0.0,0.0,100,0.78,220,1.1
2025-08-03 00:00:00,28.9,91,27.1,1000.4,998.3,0.0,0.0,100,1.21,240,3.0
2025-08-03 01:00:00,31.0,83,27.8,1001.1,999.0,0.0,0.0,100,1.11,252,3.6
2025-08-03 02:00:00,32.5,73,27.1,1001.0,998.9,0.0,0.0,100,1.9,252,4.9
2025-08-03 03:00:00,33.8,65,26.3,1001.0,998.9,0.0,0.0,100,3.01,255,6.8
2025-08-03 04:00:00,34.7,60,25.8,1000.6,998.5,0.0,0.0,100,3.52,259,7.8
2025-08-03 05:00:00,35.4,58,25.8,1000.1,998.0,0.0,0.0,98,3.7,251,9.1
2025-08-03 06:00:00,35.8,57,26.0,999.2,997.1,0.0,0.0,100,3.59,238,9.7
2025-08-03 07:00:00,35.9,56,25.7,998.4,996.3,0.0,0.0,96,2.44,211,9.4
2025-08-03 08:00:00,36.5,54,25.6,997.3,995.2,0.0,0.0,96,2.45,200,7.0
2025-08-03 09:00:00,36.1,55,25.5,996.8,994.7,0.0,0.0,99,2.15,208,6.2
2025-08-03 10:00:00,34.8,61,26.2,997.1,995.0,0.0,0.0,84,3.85,179,7.1
2025-08-03 11:00:00,33.0,72,27.2,997.4,995.3,0.0,0.0,44,2.72,173,7.9
2025-08-03 12:00:00,32.2,75,27.2,998.4,996.3,0.0,0.0,70,3.02,173,5.4
2025-08-03 13:00:00,32.2,68,25.5,999.3,997.2,0.0,0.0,100,3.4,183,5.9
2025-08-03 14:00:00,31.5,72,26.0,999.8,997.7,0.0,0.0,87,3.42,187,6.5
2025-08-03 15:00:00,31.0,75,26.1,1000.0,997.9,0.0,0.0,95,3.26,195,6.1
2025-08-03 16:00:00,30.7,76,26.0,1000.1,998.0,0.0,0.0,97,2.97,200,6.1
2025-08-03 17:00:00,30.0,79,26.0,999.6,997.5,0.0,0.0,96,2.27,194,5.2
2025-08-03 18:00:00,29.8,80,25.9,999.1,997.0,0.0,0.0,100,2.57,213,4.6
2025-08-03 19:00:00,29.5,80,25.6,998.5,996.4,0.0,0.0,98,2.28,203,4.6
2025-08-03 20:00:00,29.2,80,25.4,998.5,996.4,0.0,0.0,100,2.35,207,4.2
2025-08-03 21:00:00,29.0,79,25.0,998.4,996.3,0.0,0.0,100,2.37,215,4.4
2025-08-03 22:00:00,28.5,80,24.8,998.8,996.7,0.0,0.0,100,1.84,209,4.2
2025-08-03 23:00:00,28.5,82,25.0,999.3,997.2,0.0,0.0,100,1.89,212,3.2
2025-08-04 00:00:00,29.8,80,25.9,999.7,997.6,0.0,0.0,100,1.9,194,3.7
2025-08-04 01:00:00,32.5,67,25.5,1000.3,998.2,0.0,0.0,99,2.9,238,5.9
2025-08-04 02:00:00,33.7,60,25.0,1000.6,998.5,0.0,0.0,100,3.35,250,7.1
2025-08-04 03:00:00,34.5,58,25.0,1000.4,998.3,0.0,0.0,100,3.46,259,7.5
2025-08-04 04:00:00,35.3,57,25.4,1000.1,998.0,0.0,0.0,100,3.16,259,7.5
2025-08-04 05:00:00,36.0,55,25.5,999.4,997.3,0.0,0.0,100,3.16,259,7.3
2025-08-04 06:00:00,36.6,53,25.4,998.5,996.4,0.0,0.0,100,3.0,252,7.2
2025-08-04 07:00:00,36.8,51,25.1,997.4,995.3,0.0,0.0,100,3.03,232,6.8
2025-08-04 08:00:00,36.4,52,25.0,996.6,994.5,0.0,0.0,100,2.97,207,7.3
2025-08-04 09:00:00,36.3,53,25.3,996.9,994.8,0.0,0.0,100,2.4,197,7.0
2025-08-04 10:00:00,35.5,58,25.8,997.8,995.7,0.0,0.0,100,0.76,169,5.6
2025-08-04 11:00:00,33.8,67,26.8,998.2,996.1,0.0,0.0,100,1.74,117,3.1
2025-08-04 12:00:00,32.8,71,26.8,999.1,997.0,0.0,0.0,100,2.85,121,4.9
2025-08-04 13:00:00,31.2,75,26.4,1000.3,998.2,0.0,0.0,100,1.14,142,2.6
2025-08-04 14:00:00,30.8,80,26.9,1000.5,998.4,0.0,0.0,100,1.61,144,3.0
2025-08-04 15:00:00,30.5,82,27.0,1001.1,999.0,0.0,0.0,100,2.11,158,4.3
2025-08-04 16:00:00,29.8,85,27.0,1001.0,998.9,0.0,0.0,100,1.01,153,3.8
2025-08-04 17:00:00,29.5,86,27.0,1000.5,998.4,0.0,0.0,100,0.3,99,1.6
2025-08-04 18:00:00,29.2,89,27.2,999.9,997.8,0.0,0.0,100,0.25,143,0.6
2025-08-04 19:00:00,29.0,91,27.4,999.3,997.2,0.0,0.0,100,0.2,360,0.6
2025-08-04 20:00:00,28.5,93,27.2,998.9,996.8,0.0,0.0,100,1.02,11,2.0
2025-08-04 21:00:00,28.1,94,27.1,999.3,997.1,0.0,0.0,100,1.26,18,2.4
2025-08-04 22:00:00,27.7,96,27.0,999.8,997.6,0.0,0.0,100,1.38,13,2.8
2025-08-04 23:00:00,27.6,95,26.9,1000.2,998.0,0.0,0.0,100,1.27,9,2.6
2025-08-05 00:00:00,28.6,91,27.0,1001.3,999.1,0.0,0.0,100,1.23,21,3.2
2025-08-05 01:00:00,31.1,83,28.0,1001.6,999.5,0.0,0.0,100,0.8,274,2.6
2025-08-05 02:00:00,32.1,76,27.4,1002.3,1000.2,0.0,0.0,100,1.26,288,3.6
2025-08-05 03:00:00,33.0,69,26.5,1002.2,1000.1,0.0,0.0,100,1.46,278,4.1
2025-08-05 04:00:00,33.8,66,26.5,1001.8,999.7,0.0,0.0,100,1.71,275,4.6
2025-08-05 05:00:00,35.0,62,26.6,1001.2,999.1,0.0,0.0,100,2.17,278,5.7
2025-08-05 06:00:00,30.5,80,26.7,1002.0,999.9,10.3,10.3,100,3.91,350,8.2
2025-08-05 07:00:00,28.2,90,26.4,1000.8,998.6,3.8,3.8,100,2.35,92,9.3
2025-08-05 08:00:00,28.8,90,27.0,1000.0,997.9,0.0,0.0,100,2.03,52,4.7
2025-08-05 09:00:00,29.9,85,27.1,999.8,997.7,0.1,0.1,100,1.5,69,6.0
