datetime,temperature_2m,relative_humidity_2m,dew_point_2m,pressure_msl,surface_pressure,precipitation,rain,cloud_cover,wind_speed_10m,wind_direction_10m,wind_gusts_10m
2024-07-01 00:00:00,29.2,74,24.0,1000.6,998.5,0.0,0.0,100,3.76,197,6.6
2024-07-01 01:00:00,30.3,77,25.8,1001.3,999.2,0.0,0.0,100,3.21,184,6.7
2024-07-01 02:00:00,31.9,71,26.0,1001.8,999.7,0.0,0.0,100,3.35,190,6.4
2024-07-01 03:00:00,33.5,62,25.1,1001.8,999.7,0.0,0.0,99,4.19,213,8.0
2024-07-01 04:00:00,34.2,60,25.3,1001.0,998.9,0.0,0.0,100,4.24,225,8.3
2024-07-01 05:00:00,34.2,61,25.6,1000.3,998.2,0.0,0.0,94,4.17,226,8.3
2024-07-01 06:00:00,34.8,59,25.6,999.2,997.1,0.0,0.0,99,4.05,220,8.4
2024-07-01 07:00:00,35.2,56,25.2,998.3,996.2,0.0,0.0,100,4.24,225,8.1
2024-07-01 08:00:00,34.8,58,25.4,997.5,995.4,0.0,0.0,100,3.58,216,8.1
2024-07-01 09:00:00,34.2,64,26.4,997.0,994.9,0.0,0.0,100,3.3,182,6.6
2024-07-01 10:00:00,33.6,67,26.8,996.8,994.7,0.0,0.0,97,3.51,175,6.3
2024-07-01 11:00:00,32.9,73,27.5,996.9,994.8,0.0,0.0,98,3.32,164,6.2
2024-07-01 12:00:00,32.0,71,26.0,997.7,995.6,0.0,0.0,100,3.77,169,6.4
2024-07-01 13:00:00,30.9,66,23.7,999.1,997.0,0.0,0.0,100,4.21,184,7.4
2024-07-01 14:00:00,30.8,65,23.5,999.2,997.1,0.0,0.0,100,4.61,184,7.8
2024-07-01 15:00:00,30.5,64,23.0,1000.0,997.9,0.0,0.0,100,4.2,183,7.8
2024-07-01 16:00:00,30.4,66,23.3,1000.4,998.3,0.0,0.0,100,4.0,179,7.1
2024-07-01 17:00:00,30.4,68,23.9,999.9,997.8,0.0,0.0,100,4.52,185,7.6
2024-07-01 18:00:00,30.0,71,24.2,999.5,997.4,0.0,0.0,100,4.33,187,7.7
2024-07-01 19:00:00,29.5,73,24.1,999.4,997.3,0.0,0.0,100,3.75,189,7.3
2024-07-01 20:00:00,28.9,75,24.0,999.3,997.2,0.0,0.0,100,2.94,190,6.2
2024-07-01 21:00:00,28.5,76,24.0,999.5,997.4,0.0,0.0,100,2.53,198,5.0
2024-07-01 22:00:00,28.4,77,23.9,999.5,997.4,0.0,0.0,100,2.33,211,4.3
2024-07-01 23:00:00,28.2,80,24.4,1000.6,998.4,0.0,0.0,100,2.06,203,4.0
2024-07-02 00:00:00,29.4,79,25.4,1001.2,999.1,0.0,0.0,100,2.02,213,3.8
2024-07-02 01:00:00,31.0,72,25.4,1001.8,999.7,0.0,0.0,100,1.68,287,3.9
2024-07-02 02:00:00,31.4,72,25.8,1002.3,1000.2,0.0,0.0,100,1.52,337,4.3
2024-07-02 03:00:00,32.2,71,26.1,1002.7,1000.6,0.0,0.0,100,1.58,342,4.3
2024-07-02 04:00:00,32.7,69,26.2,1002.5,1000.4,0.0,0.0,100,2.12,341,5.1
2024-07-02 05:00:00,32.5,69,26.0,1002.3,1000.2,0.0,0.0,100,1.71,339,5.3
2024-07-02 06:00:00,32.4,69,26.0,1001.8,999.7,0.3,0.3,100,1.84,338,4.9
2024-07-02 07:00:00,32.0,71,26.0,1000.9,998.8,0.1,0.1,100,0.94,328,4.7
2024-07-02 08:00:00,31.9,71,26.0,1000.3,998.2,0.0,0.0,100,0.5,37,3.2
2024-07-02 09:00:00,31.4,71,25.5,1000.6,998.5,0.4,0.4,100,1.13,135,3.0
2024-07-02 10:00:00,30.6,76,25.8,1000.7,998.6,0.1,0.1,100,0.32,162,2.8
2024-07-02 11:00:00,28.9,86,26.3,1001.6,999.5,1.8,1.8,100,1.32,171,3.0
2024-07-02 12:00:00,28.0,89,26.0,1002.3,1000.1,0.2,0.2,100,2.37,152,4.4
2024-07-02 13:00:00,29.2,86,26.6,1003.0,1000.8,0.5,0.5,100,0.81,97,2.5
2024-07-02 14:00:00,27.2,93,26.1,1004.2,1002.0,4.2,4.2,100,1.58,235,5.7
2024-07-02 15:00:00,27.4,93,26.0,1005.1,1002.9,1.3,1.3,100,0.7,360,2.4
2024-07-02 16:00:00,27.1,95,26.1,1005.2,1003.0,2.7,2.7,100,1.2,85,3.0
2024-07-02 17:00:00,26.1,92,24.7,1005.4,1003.2,19.5,19.5,100,2.44,145,5.3
2024-07-02 18:00:00,25.6,94,24.6,1004.4,1002.2,9.3,9.3,100,1.39,111,4.8
2024-07-02 19:00:00,25.8,96,25.1,1004.4,1002.2,1.4,1.4,100,1.9,72,3.7
2024-07-02 20:00:00,25.8,97,25.4,1004.1,1001.9,0.9,0.9,100,2.63,99,4.4
2024-07-02 21:00:00,25.9,97,25.5,1004.1,1001.9,0.5,0.5,100,2.65,101,5.3
2024-07-02 22:00:00,26.2,96,25.5,1004.7,1002.5,0.1,0.1,100,2.65,101,4.7
2024-07-02 23:00:00,26.6,96,25.9,1005.5,1003.3,0.0,0.0,100,2.42,120,4.5
2024-07-03 00:00:00,27.3,95,26.4,1006.2,1004.0,0.0,0.0,100,2.47,122,4.2
2024-07-03 01:00:00,28.1,95,27.3,1007.0,1004.8,0.5,0.5,100,2.01,84,4.0
2024-07-03 02:00:00,28.9,91,27.2,1007.9,1005.7,0.7,0.7,100,2.78,120,5.3
2024-07-03 03:00:00,29.2,89,27.3,1008.3,1006.1,2.1,2.1,100,2.02,110,5.7
2024-07-03 04:00:00,28.9,88,26.6,1008.3,1006.1,2.8,2.8,100,3.0,120,5.5
2024-07-03 05:00:00,28.0,86,25.4,1008.0,1005.8,1.6,1.6,100,3.0,178,8.5
2024-07-03 06:00:00,30.5,77,26.0,1007.1,1004.9,0.1,0.1,100,4.11,154,7.6
2024-07-03 07:00:00,30.8,75,25.8,1006.2,1004.1,0.0,0.0,100,4.61,150,9.3
2024-07-03 08:00:00,31.0,75,26.1,1005.3,1003.2,0.1,0.1,100,4.49,148,8.8
2024-07-03 09:00:00,31.0,75,26.0,1004.9,1002.8,0.0,0.0,100,4.41,147,8.3
2024-07-03 10:00:00,30.6,77,26.1,1004.7,1002.6,0.0,0.0,100,4.26,141,8.3
2024-07-03 11:00:00,30.1,78,26.0,1005.4,1003.3,0.0,0.0,100,4.18,138,7.5
2024-07-03 12:00:00,29.5,81,25.8,1006.4,1004.2,0.0,0.0,99,4.06,142,7.4
2024-07-03 13:00:00,29.1,82,25.9,1007.6,1005.4,0.1,0.1,100,3.33,139,6.0
2024-07-03 14:00:00,28.5,86,25.9,1008.8,1006.6,0.2,0.2,100,3.26,140,6.0
2024-07-03 15:00:00,28.2,89,26.3,1009.6,1007.4,0.0,0.0,100,3.33,139,5.5
2024-07-03 16:00:00,27.5,90,25.6,1009.9,1007.7,0.5,0.5,100,2.51,151,6.3
2024-07-03 17:00:00,26.4,93,25.1,1009.8,1007.6,1.8,1.8,100,2.55,154,4.6
2024-07-03 18:00:00,26.3,92,24.9,1009.3,1007.1,0.9,0.9,100,3.34,171,5.8
2024-07-03 19:00:00,26.2,94,25.1,1008.8,1006.6,0.1,0.1,100,2.02,160,5.7
2024-07-03 20:00:00,25.8,96,25.1,1008.6,1006.4,0.0,0.0,86,1.55,165,3.6
2024-07-03 21:00:00,25.5,97,25.1,1008.7,1006.5,0.0,0.0,100,1.42,141,3.2
2024-07-03 22:00:00,25.3,96,24.6,1009.0,1006.8,0.8,0.8,100,1.33,103,2.7
2024-07-03 23:00:00,25.8,96,25.0,1009.5,1007.3,0.0,0.0,100,1.92,118,3.3
2024-07-04 00:00:00,26.7,91,25.1,1010.1,1007.9,0.1,0.1,98,2.46,153,4.8
2024-07-04 01:00:00,27.2,88,25.0,1011.0,1008.8,0.0,0.0,100,3.36,150,6.7
2024-07-04 02:00:00,28.5,83,25.3,1010.9,1008.7,0.0,0.0,82,2.61,148,6.5
2024-07-04 03:00:00,30.4,76,25.8,1010.8,1008.6,0.0,0.0,91,2.66,160,7.7
2024-07-04 04:00:00,31.1,74,25.9,1010.0,1007.8,0.0,0.0,100,2.88,160,7.7
2024-07-04 05:00:00,31.9,69,25.5,1008.8,1006.7,0.0,0.0,82,3.57,162,8.5
2024-07-04 06:00:00,32.0,69,25.8,1007.7,1005.6,0.4,0.4,34,3.32,159,8.5
2024-07-04 07:00:00,31.4,70,25.3,1006.7,1004.6,1.0,1.0,72,4.05,147,8.4
2024-07-04 08:00:00,31.1,71,25.1,1005.9,1003.8,0.3,0.3,25,3.67,151,8.5
2024-07-04 09:00:00,31.8,70,25.6,1005.7,1003.6,0.0,0.0,16,4.02,145,7.9
2024-07-04 10:00:00,29.8,79,25.8,1005.9,1003.7,1.7,1.7,98,4.14,143,8.9
2024-07-04 11:00:00,29.2,82,25.8,1006.1,1003.9,0.5,0.5,49,3.12,130,7.4
2024-07-04 12:00:00,28.7,84,25.7,1007.0,1004.8,0.0,0.0,35,2.72,144,5.2
2024-07-04 13:00:00,28.8,79,24.7,1007.7,1005.5,0.0,0.0,100,3.2,141,5.7
2024-07-04 14:00:00,28.1,82,24.8,1008.6,1006.4,0.0,0.0,99,2.78,150,5.5
2024-07-04 15:00:00,27.5,86,25.0,1009.1,1006.9,0.0,0.0,96,2.19,156,4.7
2024-07-04 16:00:00,27.0,90,25.1,1008.9,1006.7,0.0,0.0,79,1.77,133,3.7
2024-07-04 17:00:00,26.8,91,25.2,1008.1,1005.9,0.0,0.0,90,2.13,131,3.6
2024-07-04 18:00:00,26.6,92,25.2,1007.5,1005.3,0.0,0.0,30,1.97,150,3.8
2024-07-04 19:00:00,26.4,94,25.2,1007.2,1005.0,0.0,0.0,27,2.01,153,3.4
2024-07-04 20:00:00,26.1,94,25.1,1006.8,1004.6,0.0,0.0,1,1.64,142,3.4
2024-07-04 21:00:00,25.9,95,25.1,1006.6,1004.4,0.0,0.0,1,2.26,135,3.8
2024-07-04 22:00:00,25.7,96,25.0,1006.7,1004.5,0.0,0.0,46,2.48,130,4.2
2024-07-04 23:00:00,26.0,95,25.1,1007.0,1004.8,0.0,0.0,11,2.61,122,4.3
2024-07-05 00:00:00,27.3,89,25.3,1007.6,1005.4,0.0,0.0,19,2.34,130,5.0
2024-07-05 01:00:00,28.0,84,25.0,1008.2,1006.0,0.0,0.0,98,3.86,127,7.4
