datetime,temperature_2m,relative_humidity_2m,dew_point_2m,pressure_msl,surface_pressure,precipitation,rain,cloud_cover,wind_speed_10m,wind_direction_10m,wind_gusts_10m
2024-06-01 00:00:00,26.8,84,23.9,1008.2,1006.0,0.0,0.0,9,1.43,25,3.7
2024-06-01 01:00:00,28.8,78,24.5,1008.8,1006.6,0.0,0.0,25,0.67,27,3.0
2024-06-01 02:00:00,29.8,71,24.0,1009.1,1006.9,0.0,0.0,22,1.24,14,3.9
2024-06-01 03:00:00,30.7,66,23.5,1009.0,1006.8,0.0,0.0,52,1.36,36,4.3
2024-06-01 04:00:00,31.5,63,23.5,1008.6,1006.5,0.0,0.0,31,0.92,41,4.3
2024-06-01 05:00:00,32.4,60,23.5,1007.7,1005.6,0.0,0.0,33,1.78,52,4.9
2024-06-01 06:00:00,33.2,56,23.1,1006.5,1004.4,0.0,0.0,67,2.15,68,5.4
2024-06-01 07:00:00,33.2,55,23.0,1005.4,1003.3,0.0,0.0,88,2.01,96,5.3
2024-06-01 08:00:00,32.9,57,23.2,1004.5,1002.4,0.0,0.0,44,2.42,97,4.9
2024-06-01 09:00:00,32.5,61,23.9,1004.5,1002.4,0.0,0.0,17,3.42,111,6.4
2024-06-01 10:00:00,31.0,69,24.6,1005.0,1002.9,0.0,0.0,20,4.12,119,7.7
2024-06-01 11:00:00,30.1,72,24.5,1005.3,1003.2,0.0,0.0,36,2.9,134,7.2
2024-06-01 12:00:00,29.4,75,24.5,1006.1,1003.9,0.0,0.0,40,3.18,134,5.4
2024-06-01 13:00:00,29.0,73,23.5,1007.3,1005.1,0.0,0.0,17,2.56,121,4.4
2024-06-01 14:00:00,28.0,81,24.4,1007.9,1005.7,0.0,0.0,28,2.15,118,4.4
2024-06-01 15:00:00,27.5,85,24.7,1008.6,1006.4,0.0,0.0,21,2.64,127,4.5
2024-06-01 16:00:00,27.2,88,25.0,1008.5,1006.3,0.0,0.0,88,2.12,135,4.5
2024-06-01 17:00:00,27.0,90,25.1,1007.9,1005.7,0.0,0.0,63,2.06,141,3.6
2024-06-01 18:00:00,26.8,90,25.0,1007.4,1005.2,0.0,0.0,81,2.4,135,4.0
