datetime,temperature_2m,relative_humidity_2m,dew_point_2m,pressure_msl,surface_pressure,precipitation,rain,cloud_cover,wind_speed_10m,wind_direction_10m,wind_gusts_10m
2025-06-01 00:00:00,29.2,81,25.5,1000.0,997.9,0.0,0.0,100,2.67,201,5.3
2025-06-01 01:00:00,31.3,77,26.8,1000.9,998.8,0.0,0.0,100,2.44,203,5.5
2025-06-01 02:00:00,33.0,67,26.1,1000.8,998.7,0.0,0.0,100,3.22,216,6.9
2025-06-01 03:00:00,34.0,60,25.1,1000.3,998.2,0.0,0.0,99,3.86,227,8.1
2025-06-01 04:00:00,34.7,57,24.9,999.8,997.7,0.0,0.0,100,4.47,248,9.4
2025-06-01 05:00:00,35.6,55,25.1,999.2,997.1,0.0,0.0,100,4.23,243,9.4
2025-06-01 06:00:00,36.6,50,24.5,998.2,996.1,0.0,0.0,9,3.77,231,8.8
2025-06-01 07:00:00,37.0,48,24.1,997.3,995.2,0.0,0.0,42,3.99,232,8.2
2025-06-01 08:00:00,37.8,47,24.5,996.0,993.9,0.0,0.0,21,3.04,216,7.9
2025-06-01 09:00:00,36.7,55,26.1,995.5,993.4,0.0,0.0,43,3.42,207,6.8
2025-06-01 10:00:00,35.6,61,27.0,995.6,993.5,0.0,0.0,1,3.05,183,6.4
2025-06-01 11:00:00,33.5,72,27.6,996.1,994.0,0.0,0.0,1,2.77,186,6.1
2025-06-01 12:00:00,32.3,73,26.8,996.7,994.6,0.0,0.0,0,2.73,172,4.9
2025-06-01 13:00:00,32.2,65,24.7,997.9,995.8,0.0,0.0,100,2.43,212,4.3
2025-06-01 14:00:00,31.5,69,25.0,998.2,996.1,0.0,0.0,99,2.77,197,4.7
2025-06-01 15:00:00,31.8,62,23.6,999.0,996.9,0.0,0.0,89,3.26,221,5.7
2025-06-01 16:00:00,30.9,64,23.3,998.8,996.7,0.0,0.0,80,3.07,210,5.7
2025-06-01 17:00:00,30.4,66,23.2,998.5,996.4,0.0,0.0,42,3.19,221,5.6
2025-06-01 18:00:00,29.9,67,23.1,998.1,996.0,0.0,0.0,28,2.96,233,5.6
2025-06-01 19:00:00,29.1,71,23.2,997.9,995.8,0.0,0.0,26,2.07,233,5.1
2025-06-01 20:00:00,28.3,75,23.4,997.9,995.8,0.0,0.0,86,1.81,228,3.6
2025-06-01 21:00:00,28.4,74,23.3,998.1,996.0,0.0,0.0,99,2.42,232,4.1
2025-06-01 22:00:00,28.2,74,23.1,998.2,996.1,0.0,0.0,99,2.9,226,5.2
2025-06-01 23:00:00,28.2,77,23.7,999.1,997.0,0.0,0.0,99,2.38,231,5.1
2025-06-02 00:00:00,29.9,74,24.7,999.7,997.6,0.0,0.0,98,2.49,248,4.5
2025-06-02 01:00:00,32.6,67,25.8,999.9,997.8,0.0,0.0,100,2.72,250,5.3
2025-06-02 02:00:00,33.8,59,24.8,1000.1,998.0,0.0,0.0,100,3.74,258,7.6
2025-06-02 03:00:00,34.7,58,25.1,1000.3,998.2,0.0,0.0,100,3.81,265,8.1
