datetime,temperature_2m,relative_humidity_2m,dew_point_2m,pressure_msl,surface_pressure,precipitation,rain,cloud_cover,wind_speed_10m,wind_direction_10m,wind_gusts_10m
2024-09-01 00:00:00,26.1,92,24.8,1008.6,1006.4,0.1,0.1,100,2.33,317,4.8
2024-09-01 01:00:00,27.8,86,25.2,1008.8,1006.6,0.0,0.0,100,2.28,331,4.9
2024-09-01 02:00:00,28.8,82,25.4,1009.2,1007.0,0.0,0.0,100,1.94,325,5.0
2024-09-01 03:00:00,29.9,79,25.9,1009.3,1007.1,0.0,0.0,100,2.19,313,5.7
2024-09-01 04:00:00,30.5,76,25.9,1008.8,1006.6,0.1,0.1,100,2.2,330,6.0
2024-09-01 05:00:00,30.5,78,26.2,1008.0,1005.8,0.3,0.3,100,1.71,339,6.0
2024-09-01 06:00:00,30.5,79,26.5,1007.0,1004.8,0.4,0.4,100,1.02,349,5.3
2024-09-01 07:00:00,27.9,88,25.6,1006.4,1004.2,4.8,4.8,100,2.16,103,5.2
2024-09-01 08:00:00,27.5,89,25.6,1005.0,1002.8,0.2,0.2,100,1.58,125,5.0
2024-09-01 09:00:00,28.4,87,25.9,1004.3,1002.1,0.0,0.0,100,1.21,114,3.9
2024-09-01 10:00:00,28.5,86,25.9,1004.7,1002.5,0.0,0.0,100,1.63,79,3.5
2024-09-01 11:00:00,28.2,89,26.3,1005.1,1002.9,0.0,0.0,100,0.89,63,3.4
2024-09-01 12:00:00,28.5,85,25.8,1005.2,1003.0,0.0,0.0,100,0.32,252,1.5
2024-09-01 13:00:00,28.1,89,26.2,1006.7,1004.5,0.0,0.0,100,0.67,27,2.0
2024-09-01 14:00:00,27.9,93,26.5,1007.6,1005.4,0.0,0.0,100,0.89,63,1.2
2024-09-01 15:00:00,28.0,91,26.5,1008.1,1005.9,0.0,0.0,100,0.73,164,1.3
2024-09-01 16:00:00,27.8,92,26.3,1008.7,1006.5,0.0,0.0,100,0.78,220,1.0
2024-09-01 17:00:00,27.3,94,26.2,1008.4,1006.2,0.0,0.0,100,0.98,294,1.5
2024-09-01 18:00:00,26.5,93,25.2,1008.2,1006.0,0.8,0.8,100,1.9,162,4.0
2024-09-01 19:00:00,25.9,97,25.3,1008.0,1005.8,1.4,1.4,100,0.5,307,3.1
2024-09-01 20:00:00,25.5,97,25.1,1007.8,1005.6,3.5,3.5,100,0.92,229,2.5
2024-09-01 21:00:00,25.2,97,24.8,1007.9,1005.7,1.6,1.6,100,2.05,317,3.1
2024-09-01 22:00:00,25.3,96,24.7,1008.5,1006.3,0.1,0.1,100,0.71,262,5.4
2024-09-01 23:00:00,25.5,96,24.8,1008.7,1006.5,0.0,0.0,100,0.99,315,2.1
2024-09-02 00:00:00,26.0,92,24.6,1009.3,1007.1,0.0,0.0,100,1.35,312,3.0
2024-09-02 01:00:00,27.8,87,25.5,1009.5,1007.3,0.0,0.0,100,1.21,336,3.6
2024-09-02 02:00:00,29.1,80,25.2,1009.9,1007.7,0.0,0.0,100,1.03,29,3.6
2024-09-02 03:00:00,30.1,76,25.4,1009.8,1007.6,0.1,0.1,100,0.5,53,3.6
2024-09-02 04:00:00,30.6,75,25.8,1009.4,1007.2,0.4,0.4,85,1.4,94,4.2
2024-09-02 05:00:00,31.2,75,26.3,1008.5,1006.4,0.2,0.2,97,0.85,69,4.7
2024-09-02 06:00:00,31.9,74,26.6,1007.2,1005.1,0.1,0.1,98,0.71,82,3.9
