datetime,temperature_2m,relative_humidity_2m,dew_point_2m,pressure_msl,surface_pressure,precipitation,rain,cloud_cover,wind_speed_10m,wind_direction_10m,wind_gusts_10m
2026-01-01 00:00:00,18.3,97,17.8,1014.8,1012.5,0.1,0.1,98,1.96,109,5.2
2026-01-01 01:00:00,18.2,96,17.5,1016.2,1013.9,1.6,1.6,75,2.13,66,4.3
2026-01-01 02:00:00,19.3,92,17.9,1017.0,1014.7,0.2,0.2,91,1.69,102,4.5
2026-01-01 03:00:00,20.8,87,18.5,1017.4,1015.2,0.0,0.0,100,1.81,84,4.6
2026-01-01 04:00:00,22.2,79,18.4,1016.8,1014.6,0.0,0.0,100,1.26,56,5.1
2026-01-01 05:00:00,20.8,84,18.0,1016.0,1013.8,0.2,0.2,100,3.2,23,7.1
2026-01-01 06:00:00,21.6,79,17.8,1015.4,1013.2,0.1,0.1,61,3.35,38,8.0
2026-01-01 07:00:00,23.2,71,17.8,1015.0,1012.8,0.0,0.0,53,2.94,69,8.0
2026-01-01 08:00:00,23.3,70,17.5,1015.4,1013.2,0.0,0.0,100,2.82,60,7.2
2026-01-01 09:00:00,21.0,79,17.2,1015.9,1013.7,0.1,0.1,91,4.45,52,8.8
2026-01-01 10:00:00,19.8,84,17.0,1016.8,1014.5,0.1,0.1,100,4.17,60,9.2
2026-01-01 11:00:00,18.6,84,15.8,1017.8,1015.5,0.6,0.6,100,5.45,47,9.9
2026-01-01 12:00:00,19.0,90,17.2,1017.7,1015.4,0.6,0.6,100,3.78,64,10.6
2026-01-01 13:00:00,19.0,87,16.9,1018.2,1015.9,0.2,0.2,100,4.21,48,7.6
2026-01-01 14:00:00,18.1,80,14.6,1019.4,1017.1,0.0,0.0,100,5.24,48,10.0
2026-01-01 15:00:00,17.2,77,13.1,1019.9,1017.6,0.0,0.0,100,5.31,47,10.2
2026-01-01 16:00:00,16.5,75,11.9,1020.2,1017.9,0.0,0.0,100,4.95,43,10.5
2026-01-01 17:00:00,16.1,75,11.6,1020.6,1018.3,0.0,0.0,100,4.28,45,9.4
2026-01-01 18:00:00,16.7,79,12.9,1020.1,1017.8,0.0,0.0,100,3.61,47,8.3
2026-01-01 19:00:00,16.6,80,13.1,1019.8,1017.5,0.3,0.3,100,3.75,43,6.9
2026-01-01 20:00:00,16.2,81,13.1,1019.9,1017.6,0.3,0.3,100,3.85,44,7.1
2026-01-01 21:00:00,15.8,82,12.7,1020.2,1017.9,0.2,0.2,100,3.82,37,7.1
2026-01-01 22:00:00,15.4,82,12.4,1020.5,1018.2,0.1,0.1,100,3.77,32,7.0
2026-01-01 23:00:00,15.1,80,11.8,1021.4,1019.1,0.1,0.1,100,4.08,36,7.7
2026-01-02 00:00:00,15.3,83,12.4,1022.2,1019.9,0.1,0.1,100,3.7,23,7.7
2026-01-02 01:00:00,15.6,77,11.7,1023.4,1021.1,0.0,0.0,100,4.29,26,8.7
