datetime,temperature_2m,relative_humidity_2m,dew_point_2m,pressure_msl,surface_pressure,precipitation,rain,cloud_cover,wind_speed_10m,wind_direction_10m,wind_gusts_10m
2024-12-01 00:00:00,15.1,95,14.4,1015.0,1012.7,0.0,0.0,100,1.66,46,2.4
2024-12-01 01:00:00,17.5,83,14.6,1015.6,1013.3,0.0,0.0,84,0.87,59,3.2
2024-12-01 02:00:00,20.4,70,14.7,1016.0,1013.8,0.0,0.0,96,0.79,108,3.6
2024-12-01 03:00:00,22.4,62,14.6,1015.8,1013.6,0.0,0.0,88,1.03,141,4.4
2024-12-01 04:00:00,23.9,54,14.0,1014.6,1012.4,0.0,0.0,92,1.4,145,5.1
2024-12-01 05:00:00,25.1,48,13.4,1013.0,1010.8,0.0,0.0,94,2.39,151,6.6
2024-12-01 06:00:00,25.6,48,13.9,1011.3,1009.1,0.0,0.0,90,2.89,152,7.4
2024-12-01 07:00:00,26.5,44,13.4,1009.9,1007.7,0.0,0.0,97,2.6,169,7.5
2024-12-01 08:00:00,27.0,43,13.4,1009.2,1007.0,0.0,0.0,94,2.21,186,6.5
2024-12-01 09:00:00,26.9,43,13.3,1009.0,1006.8,0.0,0.0,46,2.69,162,5.5
2024-12-01 10:00:00,24.5,57,15.4,1009.3,1007.1,0.0,0.0,12,4.28,127,8.1
2024-12-01 11:00:00,22.5,67,16.0,1010.4,1008.2,0.0,0.0,56,3.87,130,8.3
2024-12-01 12:00:00,21.5,72,16.4,1011.4,1009.2,0.0,0.0,86,3.9,126,7.5
2024-12-01 13:00:00,21.3,76,16.8,1011.9,1009.7,0.0,0.0,93,3.5,134,7.4
2024-12-01 14:00:00,20.9,78,16.9,1012.7,1010.5,0.0,0.0,83,3.11,132,6.6
2024-12-01 15:00:00,20.3,81,17.0,1013.3,1011.1,0.0,0.0,82,2.62,130,5.8
2024-12-01 16:00:00,20.0,83,17.0,1013.5,1011.3,0.0,0.0,95,2.2,129,4.9
2024-12-01 17:00:00,20.1,82,17.0,1013.6,1011.4,0.0,0.0,89,2.08,125,4.2
2024-12-01 18:00:00,20.0,83,17.0,1013.5,1011.3,0.0,0.0,100,1.86,96,3.8
2024-12-01 19:00:00,19.7,84,17.0,1012.9,1010.7,0.0,0.0,93,1.75,66,3.4
2024-12-01 20:00:00,19.0,88,16.9,1012.6,1010.4,0.0,0.0,93,1.38,44,3.2
2024-12-01 21:00:00,18.6,89,16.7,1012.6,1010.4,0.0,0.0,98,1.45,49,2.8
2024-12-01 22:00:00,18.2,89,16.5,1013.1,1010.8,0.0,0.0,98,1.28,51,2.8
2024-12-01 23:00:00,18.2,89,16.4,1013.8,1011.5,0.0,0.0,100,1.06,45,2.4
2024-12-02 00:00:00,18.8,86,16.5,1014.6,1012.3,0.0,0.0,100,1.32,29,2.5
2024-12-02 01:00:00,20.8,82,17.6,1015.2,1013.0,0.0,0.0,100,0.87,77,2.7
2024-12-02 02:00:00,21.9,79,18.0,1015.8,1013.6,0.0,0.0,100,0.65,67,2.9
2024-12-02 03:00:00,23.1,75,18.4,1015.8,1013.6,0.0,0.0,100,0.57,75,3.2
2024-12-02 04:00:00,24.6,67,18.0,1014.9,1012.7,0.0,0.0,100,1.23,117,4.3
2024-12-02 05:00:00,25.1,64,17.7,1014.0,1011.8,0.0,0.0,97,1.36,144,4.3
2024-12-02 06:00:00,25.9,60,17.6,1012.8,1010.6,0.0,0.0,100,1.66,147,4.9
2024-12-02 07:00:00,26.0,59,17.5,1011.7,1009.5,0.0,0.0,99,1.87,136,4.9
2024-12-02 08:00:00,26.2,58,17.2,1011.3,1009.1,0.0,0.0,100,1.77,137,4.9
2024-12-02 09:00:00,25.9,59,17.2,1011.4,1009.2,0.0,0.0,98,1.72,144,4.5
2024-12-02 10:00:00,25.5,61,17.5,1011.8,1009.6,0.0,0.0,84,1.83,154,3.9
2024-12-02 11:00:00,24.1,70,18.3,1012.4,1010.2,0.0,0.0,29,3.65,151,6.8
2024-12-02 12:00:00,23.0,77,18.6,1013.3,1011.1,0.0,0.0,24,3.2,153,6.9
2024-12-02 13:00:00,22.1,81,18.6,1013.1,1010.9,0.0,0.0,9,3.19,145,6.0
2024-12-02 14:00:00,21.4,87,19.1,1013.5,1011.3,0.0,0.0,8,3.08,148,5.9
2024-12-02 15:00:00,20.8,92,19.5,1013.7,1011.5,0.0,0.0,15,2.54,148,5.7
2024-12-02 16:00:00,20.4,95,19.5,1013.6,1011.4,0.0,0.0,16,1.86,149,4.7
2024-12-02 17:00:00,20.0,96,19.5,1013.6,1011.4,0.0,0.0,22,1.77,137,3.5
2024-12-02 18:00:00,19.9,97,19.4,1013.5,1011.3,0.0,0.0,38,1.69,124,3.3
2024-12-02 19:00:00,19.6,98,19.3,1013.1,1010.9,0.0,0.0,94,1.53,122,3.1
2024-12-02 20:00:00,19.5,99,19.3,1013.1,1010.9,0.0,0.0,97,1.38,103,2.8
2024-12-02 21:00:00,19.5,99,19.4,1013.2,1011.0,0.0,0.0,98,1.7,88,3.1
2024-12-02 22:00:00,19.7,99,19.5,1013.6,1011.4,0.0,0.0,100,1.95,93,3.4
2024-12-02 23:00:00,19.8,98,19.5,1014.1,1011.9,0.0,0.0,99,2.0,93,3.5
2024-12-03 00:00:00,20.2,96,19.6,1014.6,1012.4,0.0,0.0,95,2.31,95,4.3
2024-12-03 01:00:00,21.8,89,19.9,1015.6,1013.4,0.0,0.0,88,2.64,109,5.6
2024-12-03 02:00:00,23.0,82,19.8,1016.4,1014.2,0.1,0.1,100,3.12,131,6.7
2024-12-03 03:00:00,23.5,78,19.5,1016.3,1014.1,0.1,0.1,100,2.83,136,6.8
2024-12-03 04:00:00,24.1,75,19.4,1015.4,1013.2,0.0,0.0,100,2.55,140,6.1
2024-12-03 05:00:00,25.4,67,18.8,1014.6,1012.4,0.0,0.0,100,2.73,139,6.2
2024-12-03 06:00:00,25.6,65,18.6,1013.3,1011.1,0.0,0.0,100,2.92,142,6.4
2024-12-03 07:00:00,25.5,66,18.8,1012.5,1010.3,0.0,0.0,98,3.22,137,6.9
2024-12-03 08:00:00,25.5,66,18.8,1012.1,1009.9,0.0,0.0,100,3.36,133,7.1
2024-12-03 09:00:00,25.4,67,18.8,1012.0,1009.8,0.0,0.0,100,3.3,129,7.1
2024-12-03 10:00:00,24.8,70,18.9,1012.2,1010.0,0.0,0.0,100,2.93,127,6.6
2024-12-03 11:00:00,24.1,73,19.0,1012.7,1010.5,0.0,0.0,100,3.0,127,5.6
2024-12-03 12:00:00,23.6,76,19.1,1013.4,1011.2,0.0,0.0,100,3.23,125,6.1
2024-12-03 13:00:00,22.8,83,19.8,1013.7,1011.5,0.0,0.0,23,3.19,132,6.2
2024-12-03 14:00:00,22.3,86,19.9,1014.3,1012.1,0.0,0.0,24,3.02,124,5.9
2024-12-03 15:00:00,21.8,90,20.0,1014.5,1012.3,0.0,0.0,29,2.69,121,5.7
2024-12-03 16:00:00,21.2,93,20.0,1014.5,1012.3,0.0,0.0,26,2.06,119,5.0
2024-12-03 17:00:00,20.8,96,20.0,1014.4,1012.2,0.0,0.0,21,1.79,113,3.7
2024-12-03 18:00:00,20.5,97,20.0,1014.1,1011.9,0.0,0.0,22,1.7,104,3.3
2024-12-03 19:00:00,20.2,98,19.9,1013.6,1011.4,0.0,0.0,62,1.64,102,3.1
2024-12-03 20:00:00,20.0,99,19.8,1013.3,1011.1,0.0,0.0,90,1.74,102,3.2
2024-12-03 21:00:00,19.8,99,19.6,1013.5,1011.3,0.0,0.0,78,1.53,101,3.2
2024-12-03 22:00:00,20.0,98,19.8,1013.9,1011.7,0.0,0.0,100,1.76,95,3.1
