datetime,temperature_2m,relative_humidity_2m,dew_point_2m,pressure_msl,surface_pressure,precipitation,rain,cloud_cover,wind_speed_10m,wind_direction_10m,wind_gusts_10m
2025-05-01 00:00:00,23.5,95,22.7,1014.6,1012.4,3.1,3.1,100,2.98,8,5.2
2025-05-01 01:00:00,23.9,93,22.6,1015.5,1013.3,0.1,0.1,100,1.51,352,4.9
2025-05-01 02:00:00,24.9,88,22.9,1015.8,1013.6,0.0,0.0,100,2.04,338,4.6
2025-05-01 03:00:00,25.4,84,22.5,1016.2,1014.0,0.0,0.0,100,2.77,347,6.0
2025-05-01 04:00:00,25.6,81,22.1,1015.8,1013.6,0.1,0.1,100,3.04,351,6.4
2025-05-01 05:00:00,27.2,72,21.6,1014.9,1012.7,0.0,0.0,100,3.25,358,7.5
2025-05-01 06:00:00,28.0,67,21.4,1013.5,1011.3,0.0,0.0,100,3.02,353,7.6
2025-05-01 07:00:00,27.9,66,20.9,1012.2,1010.0,0.0,0.0,98,2.34,340,7.1
2025-05-01 08:00:00,27.7,66,20.8,1011.2,1009.0,0.0,0.0,49,1.46,322,5.4
2025-05-01 09:00:00,28.2,64,20.8,1010.5,1008.3,0.0,0.0,28,1.25,299,4.1
2025-05-01 10:00:00,27.9,67,21.1,1010.4,1008.2,0.0,0.0,81,1.14,299,3.5
2025-05-01 11:00:00,26.4,80,22.6,1010.6,1008.4,0.0,0.0,96,0.87,246,2.3
2025-05-01 12:00:00,25.5,84,22.6,1011.7,1009.5,0.0,0.0,95,1.41,243,2.5
2025-05-01 13:00:00,24.9,87,22.6,1012.7,1010.5,0.0,0.0,100,1.12,280,2.2
2025-05-01 14:00:00,25.2,86,22.6,1013.6,1011.4,0.0,0.0,98,0.61,261,1.8
2025-05-01 15:00:00,25.0,87,22.5,1013.8,1011.6,0.0,0.0,92,0.71,231,1.2
2025-05-01 16:00:00,24.6,88,22.5,1013.6,1011.4,0.0,0.0,41,0.36,214,1.2
2025-05-01 17:00:00,24.1,91,22.5,1012.7,1010.5,0.0,0.0,18,0.15,180,0.7
2025-05-01 18:00:00,23.6,94,22.5,1012.1,1009.9,0.0,0.0,18,0.27,202,0.6
2025-05-01 19:00:00,23.4,95,22.5,1011.2,1009.0,0.0,0.0,2,0.05,90,0.6
2025-05-01 20:00:00,22.5,98,22.1,1010.8,1008.6,0.0,0.0,47,0.72,25,1.2
2025-05-01 21:00:00,22.4,98,22.0,1010.8,1008.6,0.0,0.0,84,1.11,8,2.1
2025-05-01 22:00:00,22.1,97,21.6,1011.0,1008.8,0.0,0.0,95,0.6,24,2.0
2025-05-01 23:00:00,22.4,98,22.0,1011.5,1009.3,0.0,0.0,17,0.58,31,1.1
2025-05-02 00:00:00,23.9,92,22.5,1012.0,1009.8,0.0,0.0,43,0.65,4,2.4
2025-05-02 01:00:00,26.0,85,23.4,1012.4,1010.2,0.0,0.0,0,0.51,169,2.8
2025-05-02 02:00:00,27.8,76,23.0,1012.4,1010.2,0.0,0.0,0,0.45,153,3.1
2025-05-02 03:00:00,29.1,66,22.0,1012.3,1010.1,0.0,0.0,6,0.25,169,3.2
2025-05-02 04:00:00,30.0,61,21.6,1011.7,1009.5,0.0,0.0,56,0.71,141,3.7
2025-05-02 05:00:00,30.7,59,21.7,1010.5,1008.3,0.0,0.0,46,1.36,144,4.7
2025-05-02 06:00:00,31.0,59,22.0,1009.5,1007.3,0.0,0.0,28,1.73,158,5.1
2025-05-02 07:00:00,31.0,59,22.0,1008.1,1006.0,0.0,0.0,5,1.71,159,5.1
2025-05-02 08:00:00,31.1,58,21.9,1007.1,1005.0,0.0,0.0,2,1.96,142,4.9
2025-05-02 09:00:00,30.9,61,22.4,1006.4,1004.3,0.0,0.0,3,2.59,140,5.5
2025-05-02 10:00:00,30.0,67,23.4,1006.2,1004.0,0.0,0.0,2,2.47,144,5.7
2025-05-02 11:00:00,28.6,74,23.5,1006.5,1004.3,0.0,0.0,27,3.76,150,6.6
2025-05-02 12:00:00,27.0,82,23.6,1007.3,1005.1,0.0,0.0,15,3.64,153,8.0
2025-05-02 13:00:00,26.9,82,23.5,1008.1,1005.9,0.0,0.0,44,3.49,155,7.2
2025-05-02 14:00:00,26.2,84,23.2,1008.7,1006.5,0.0,0.0,97,3.3,162,6.5
2025-05-02 15:00:00,25.8,85,23.1,1009.1,1006.9,0.0,0.0,78,2.93,166,6.1
2025-05-02 16:00:00,25.4,87,23.0,1009.1,1006.9,0.0,0.0,59,3.03,167,5.6
2025-05-02 17:00:00,25.0,88,23.0,1008.6,1006.4,0.0,0.0,48,3.06,165,5.6
2025-05-02 18:00:00,24.9,88,22.9,1008.2,1006.0,0.0,0.0,21,3.27,161,5.9
2025-05-02 19:00:00,24.7,89,22.9,1007.4,1005.2,0.0,0.0,11,3.3,158,6.2
2025-05-02 20:00:00,24.5,91,23.0,1007.1,1004.9,0.0,0.0,13,3.47,155,6.4
2025-05-02 21:00:00,24.5,91,23.0,1007.1,1004.9,0.0,0.0,93,3.62,156,6.7
2025-05-02 22:00:00,24.5,92,23.0,1007.1,1004.9,0.0,0.0,99,3.33,152,6.7
2025-05-02 23:00:00,24.6,92,23.2,1007.4,1005.2,0.0,0.0,74,2.86,147,6.1
2025-05-03 00:00:00,25.6,90,23.8,1008.2,1006.0,0.0,0.0,30,2.2,139,5.2
2025-05-03 01:00:00,26.7,84,23.9,1009.2,1007.0,0.0,0.0,100,3.56,169,7.1
2025-05-03 02:00:00,27.5,80,23.6,1009.5,1007.3,0.0,0.0,100,3.88,173,8.1
2025-05-03 03:00:00,28.4,76,23.8,1009.6,1007.4,0.0,0.0,100,3.9,182,8.3
2025-05-03 04:00:00,28.6,77,24.2,1009.3,1007.1,0.0,0.0,100,3.12,186,8.0
2025-05-03 05:00:00,30.0,71,24.2,1008.4,1006.2,0.0,0.0,100,3.05,181,7.2
2025-05-03 06:00:00,30.9,68,24.2,1006.8,1004.7,0.0,0.0,100,3.0,183,7.0
2025-05-03 07:00:00,31.5,65,24.0,1005.2,1003.1,0.0,0.0,99,2.78,172,7.0
2025-05-03 08:00:00,31.1,66,24.1,1004.2,1002.1,0.0,0.0,74,4.19,157,8.5
2025-05-03 09:00:00,30.4,71,24.5,1004.1,1002.0,0.0,0.0,93,4.17,157,9.1
2025-05-03 10:00:00,30.0,73,24.5,1004.0,1001.9,0.0,0.0,100,3.72,149,8.3
2025-05-03 11:00:00,28.5,80,24.8,1004.3,1002.1,0.0,0.0,100,4.08,139,7.5
2025-05-03 12:00:00,27.4,85,24.7,1005.0,1002.8,0.0,0.0,99,3.7,142,7.6
2025-05-03 13:00:00,27.1,86,24.5,1005.8,1003.6,0.0,0.0,37,3.86,143,7.2
2025-05-03 14:00:00,26.6,89,24.6,1006.6,1004.4,0.0,0.0,11,3.36,143,7.1
2025-05-03 15:00:00,26.1,92,24.8,1007.0,1004.8,0.0,0.0,9,3.32,143,6.1
2025-05-03 16:00:00,25.8,94,24.8,1007.0,1004.8,0.0,0.0,73,2.99,142,6.1
2025-05-03 17:00:00,25.5,96,24.8,1006.3,1004.1,0.0,0.0,76,3.21,143,5.9
2025-05-03 18:00:00,25.4,96,24.8,1005.9,1003.7,0.0,0.0,95,3.13,146,5.9
2025-05-03 19:00:00,25.4,96,24.7,1005.0,1002.8,0.0,0.0,58,3.05,150,5.8
2025-05-03 20:00:00,25.3,96,24.7,1004.7,1002.5,0.0,0.0,84,2.78,150,5.6
2025-05-03 21:00:00,25.2,97,24.7,1004.6,1002.4,0.0,0.0,91,2.75,147,5.1
2025-05-03 22:00:00,25.2,97,24.7,1005.0,1002.8,0.0,0.0,86,2.93,147,5.5
2025-05-03 23:00:00,25.3,97,24.8,1005.2,1003.0,0.0,0.0,75,2.69,149,5.4
2025-05-04 00:00:00,26.6,90,24.9,1006.1,1003.9,0.0,0.0,79,3.42,165,6.5
2025-05-04 01:00:00,28.0,85,25.2,1007.0,1004.8,0.1,0.1,100,3.58,165,7.8
2025-05-04 02:00:00,29.2,80,25.4,1007.3,1005.1,0.1,0.1,95,3.7,178,7.8
2025-05-04 03:00:00,30.3,76,25.5,1007.1,1004.9,0.1,0.1,18,3.17,196,7.6
2025-05-04 04:00:00,31.5,72,25.9,1006.3,1004.2,0.1,0.1,53,2.85,191,8.1
2025-05-04 05:00:00,32.4,69,26.0,1005.1,1003.0,0.1,0.1,9,2.36,167,8.0
2025-05-04 06:00:00,33.3,64,25.7,1003.8,1001.7,0.0,0.0,30,2.9,177,6.8
2025-05-04 07:00:00,33.5,63,25.5,1002.4,1000.3,0.2,0.2,61,2.7,177,7.5
2025-05-04 08:00:00,33.3,63,25.2,1001.3,999.2,0.0,0.0,20,3.54,161,7.3
2025-05-04 09:00:00,33.0,65,25.5,1000.9,998.8,0.0,0.0,46,3.49,146,7.5
2025-05-04 10:00:00,32.1,71,26.2,1000.8,998.7,0.0,0.0,32,3.25,134,7.0
2025-05-04 11:00:00,30.2,81,26.5,1001.4,999.3,0.0,0.0,6,4.85,148,9.2
2025-05-04 12:00:00,29.0,85,26.2,1002.2,1000.0,0.0,0.0,1,4.65,148,9.1
2025-05-04 13:00:00,27.6,87,25.3,1003.7,1001.5,0.0,0.0,25,4.41,155,8.3
2025-05-04 14:00:00,27.1,87,24.9,1004.4,1002.2,0.0,0.0,9,5.15,162,9.6
2025-05-04 15:00:00,27.0,86,24.5,1004.9,1002.7,0.0,0.0,4,5.36,168,10.0
2025-05-04 16:00:00,26.9,85,24.2,1005.4,1003.2,0.0,0.0,0,5.45,172,10.3
