datetime,temperature_2m,relative_humidity_2m,dew_point_2m,pressure_msl,surface_pressure,precipitation,rain,cloud_cover,wind_speed_10m,wind_direction_10m,wind_gusts_10m
2024-02-01 00:00:00,19.7,97,19.1,1016.4,1014.2,0.0,0.0,100,2.02,147,3.2
2024-02-01 01:00:00,19.6,95,18.7,1018.0,1015.7,0.0,0.0,100,0.94,212,2.1
2024-02-01 02:00:00,20.3,91,18.8,1018.6,1016.3,0.0,0.0,100,1.5,270,3.3
2024-02-01 03:00:00,20.9,88,18.8,1018.7,1016.5,0.0,0.0,100,1.5,270,3.7
2024-02-01 04:00:00,21.8,83,18.9,1017.8,1015.6,0.0,0.0,100,1.5,274,4.0
2024-02-01 05:00:00,23.0,79,19.0,1016.7,1014.5,0.0,0.0,100,1.49,228,4.1
2024-02-01 06:00:00,23.9,76,19.3,1015.2,1013.0,0.0,0.0,100,2.11,185,4.8
2024-02-01 07:00:00,24.2,75,19.5,1014.1,1011.9,0.1,0.1,100,2.62,162,5.6
2024-02-01 08:00:00,24.5,75,19.8,1013.1,1010.9,0.0,0.0,97,2.41,132,5.7
2024-02-01 09:00:00,25.0,74,20.0,1012.8,1010.6,0.0,0.0,53,2.34,110,5.1
2024-02-01 10:00:00,24.4,77,20.2,1012.7,1010.5,0.0,0.0,10,1.87,106,4.9
2024-02-01 11:00:00,22.2,86,19.8,1012.8,1010.6,0.0,0.0,45,1.96,105,3.2
2024-02-01 12:00:00,22.5,87,20.3,1013.4,1011.2,0.0,0.0,4,3.92,142,6.4
2024-02-01 13:00:00,21.7,91,20.2,1014.8,1012.6,0.0,0.0,5,3.91,148,6.6
2024-02-01 14:00:00,20.9,96,20.2,1015.5,1013.3,0.0,0.0,97,3.41,148,6.6
2024-02-01 15:00:00,21.1,97,20.6,1015.5,1013.3,0.0,0.0,100,2.92,149,5.7
2024-02-01 16:00:00,21.3,97,20.8,1015.2,1013.0,0.0,0.0,100,2.48,140,4.8
2024-02-01 17:00:00,21.4,97,20.9,1014.9,1012.7,0.0,0.0,100,2.55,135,4.2
2024-02-01 18:00:00,21.2,97,20.8,1014.6,1012.4,0.0,0.0,100,3.08,144,5.1
2024-02-01 19:00:00,21.2,97,20.7,1014.2,1012.0,0.0,0.0,100,3.12,140,5.2
2024-02-01 20:00:00,21.2,97,20.7,1013.8,1011.6,0.0,0.0,100,3.26,140,5.5
2024-02-01 21:00:00,21.1,97,20.6,1013.6,1011.4,0.0,0.0,100,3.2,141,5.5
2024-02-01 22:00:00,21.0,97,20.6,1013.5,1011.3,0.0,0.0,100,3.08,144,5.4
2024-02-01 23:00:00,21.0,97,20.5,1014.1,1011.9,0.0,0.0,100,3.11,147,5.2
2024-02-02 00:00:00,21.0,96,20.5,1014.5,1012.3,0.0,0.0,100,3.11,147,5.2
2024-02-02 01:00:00,21.0,96,20.4,1015.8,1013.6,0.0,0.0,100,3.28,149,5.6
2024-02-02 02:00:00,22.0,90,20.3,1016.5,1014.3,0.2,0.2,100,4.27,159,7.7
2024-02-02 03:00:00,24.0,78,19.9,1016.6,1014.4,0.1,0.1,88,3.42,173,8.1
2024-02-02 04:00:00,25.5,68,19.2,1015.9,1013.7,0.0,0.0,100,3.26,169,6.9
2024-02-02 05:00:00,26.1,67,19.5,1015.0,1012.8,0.0,0.0,67,3.29,160,6.8
2024-02-02 06:00:00,27.5,60,19.1,1013.4,1011.2,0.0,0.0,87,4.2,168,8.3
2024-02-02 07:00:00,27.9,58,19.0,1012.1,1009.9,0.0,0.0,82,4.65,161,8.9
2024-02-02 08:00:00,27.7,62,19.7,1011.2,1009.0,0.0,0.0,20,5.41,155,10.0
2024-02-02 09:00:00,26.6,68,20.1,1010.9,1008.7,0.0,0.0,45,6.04,151,10.9
2024-02-02 10:00:00,25.1,76,20.6,1011.2,1009.0,0.0,0.0,39,5.83,149,10.9
2024-02-02 11:00:00,23.5,83,20.4,1011.8,1009.6,0.0,0.0,84,5.36,143,10.1
2024-02-02 12:00:00,23.1,85,20.4,1012.5,1010.3,0.0,0.0,99,4.72,144,9.2
2024-02-02 13:00:00,22.0,91,20.5,1014.0,1011.8,0.0,0.0,98,3.83,139,8.0
2024-02-02 14:00:00,22.2,90,20.5,1014.7,1012.5,0.0,0.0,100,3.96,137,6.8
2024-02-02 15:00:00,22.0,91,20.4,1014.7,1012.5,0.0,0.0,100,4.12,141,7.3
2024-02-02 16:00:00,21.9,91,20.5,1014.7,1012.5,0.0,0.0,100,3.97,139,7.4
2024-02-02 17:00:00,21.8,92,20.5,1014.7,1012.5,0.0,0.0,100,3.82,135,6.9
2024-02-02 18:00:00,21.5,93,20.4,1014.8,1012.6,0.0,0.0,100,3.69,131,6.7
2024-02-02 19:00:00,21.2,94,20.2,1014.5,1012.3,0.0,0.0,100,3.64,127,6.5
2024-02-02 20:00:00,21.1,94,20.1,1014.3,1012.1,0.1,0.1,100,3.5,127,6.2
2024-02-02 21:00:00,21.0,95,20.1,1014.1,1011.9,0.1,0.1,100,3.76,130,6.4
2024-02-02 22:00:00,21.2,94,20.3,1014.2,1012.0,0.1,0.1,100,4.17,136,7.1
2024-02-02 23:00:00,21.5,94,20.5,1014.6,1012.4,0.0,0.0,100,4.69,140,8.0
2024-02-03 00:00:00,21.6,94,20.6,1015.1,1012.9,0.0,0.0,98,4.96,138,8.5
2024-02-03 01:00:00,21.5,95,20.7,1016.8,1014.6,0.1,0.1,100,4.56,128,8.5
2024-02-03 02:00:00,21.4,96,20.7,1017.2,1015.0,0.2,0.2,100,4.16,125,8.3
2024-02-03 03:00:00,22.5,89,20.6,1017.3,1015.1,0.1,0.1,100,5.32,139,10.1
2024-02-03 04:00:00,24.1,81,20.6,1016.3,1014.1,0.1,0.1,92,5.75,149,10.9
2024-02-03 05:00:00,26.3,72,20.9,1014.7,1012.5,0.2,0.2,94,5.39,158,10.7
2024-02-03 06:00:00,26.8,70,20.9,1013.2,1011.0,0.0,0.0,99,5.35,163,10.4
2024-02-03 07:00:00,25.3,76,20.8,1012.0,1009.8,0.3,0.3,65,5.11,157,10.4
2024-02-03 08:00:00,25.5,77,21.2,1011.3,1009.1,0.1,0.1,100,5.37,156,10.3
2024-02-03 09:00:00,24.3,82,21.0,1010.9,1008.7,0.2,0.2,68,4.66,157,10.0
2024-02-03 10:00:00,24.5,81,21.1,1010.9,1008.7,0.0,0.0,81,5.46,154,10.0
2024-02-03 11:00:00,23.6,83,20.5,1011.3,1009.1,0.0,0.0,100,5.55,152,9.8
2024-02-03 12:00:00,22.9,87,20.5,1011.7,1009.5,0.0,0.0,2,5.97,149,10.2
2024-02-03 13:00:00,22.5,90,20.8,1013.0,1010.8,0.2,0.2,54,5.46,139,9.5
2024-02-03 14:00:00,22.0,93,20.7,1013.7,1011.5,0.0,0.0,100,4.39,139,9.5
2024-02-03 15:00:00,22.0,92,20.5,1014.0,1011.8,0.0,0.0,100,3.89,138,7.7
2024-02-03 16:00:00,21.8,92,20.5,1013.9,1011.7,0.0,0.0,100,3.68,133,6.7
2024-02-03 17:00:00,21.6,93,20.4,1013.6,1011.4,0.1,0.1,100,4.1,135,7.3
2024-02-03 18:00:00,21.5,95,20.5,1013.3,1011.1,0.3,0.3,100,4.18,138,7.4
2024-02-03 19:00:00,21.4,96,20.8,1012.5,1010.3,0.1,0.1,100,3.83,139,7.2
2024-02-03 20:00:00,21.6,96,20.9,1011.9,1009.7,0.0,0.0,100,3.8,145,6.6
2024-02-03 21:00:00,21.8,96,21.0,1011.9,1009.7,0.0,0.0,100,3.64,148,6.5
2024-02-03 22:00:00,22.0,95,21.1,1012.0,1009.8,0.0,0.0,100,3.85,152,6.5
2024-02-03 23:00:00,22.0,95,21.1,1012.6,1010.4,0.0,0.0,100,3.72,156,6.5
