datetime,temperature_2m,relative_humidity_2m,dew_point_2m,pressure_msl,surface_pressure,precipitation,rain,cloud_cover,wind_speed_10m,wind_direction_10m,wind_gusts_10m
2024-03-01 00:00:00,12.4,67,6.3,1023.1,1020.8,0.0,0.0,100,4.3,18,8.1
2024-03-01 01:00:00,12.8,68,7.1,1024.2,1021.9,0.0,0.0,100,4.37,20,8.3
2024-03-01 02:00:00,13.4,65,6.9,1024.8,1022.5,0.0,0.0,100,4.05,20,8.2
2024-03-01 03:00:00,14.0,63,7.1,1025.0,1022.7,0.0,0.0,100,4.08,17,8.0
2024-03-01 04:00:00,14.1,63,7.2,1024.6,1022.3,0.0,0.0,100,3.9,23,8.1
2024-03-01 05:00:00,14.9,61,7.4,1023.7,1021.4,0.0,0.0,100,3.7,19,7.8
2024-03-01 06:00:00,14.9,62,7.7,1022.6,1020.3,0.0,0.0,100,3.85,25,7.7
2024-03-01 07:00:00,15.6,60,7.9,1021.3,1019.0,0.0,0.0,100,3.76,25,7.9
2024-03-01 08:00:00,15.6,61,8.0,1020.4,1018.1,0.0,0.0,99,3.38,34,7.7
2024-03-01 09:00:00,15.6,61,7.9,1020.4,1018.1,0.0,0.0,100,3.08,36,7.0
2024-03-01 10:00:00,15.2,61,7.7,1020.6,1018.3,0.0,0.0,100,2.58,36,6.2
2024-03-01 11:00:00,14.9,62,7.7,1020.8,1018.5,0.0,0.0,100,1.84,45,5.0
2024-03-01 12:00:00,14.9,63,7.9,1021.2,1018.9,0.0,0.0,100,1.08,68,3.2
2024-03-01 13:00:00,14.1,64,7.4,1022.0,1019.7,0.0,0.0,100,2.79,75,4.9
2024-03-01 14:00:00,13.9,63,7.1,1022.8,1020.5,0.0,0.0,100,1.9,90,5.0
2024-03-01 15:00:00,13.7,64,7.1,1022.9,1020.6,0.0,0.0,100,1.75,59,3.2
2024-03-01 16:00:00,13.6,63,6.7,1023.1,1020.8,0.0,0.0,100,1.7,50,3.1
2024-03-01 17:00:00,13.5,62,6.4,1022.7,1020.4,0.0,0.0,100,1.63,43,3.2
2024-03-01 18:00:00,13.4,62,6.3,1022.6,1020.3,0.0,0.0,100,1.57,27,3.0
2024-03-01 19:00:00,13.4,62,6.2,1022.0,1019.7,0.0,0.0,100,2.42,24,4.1
2024-03-01 20:00:00,13.2,61,5.8,1021.6,1019.3,0.0,0.0,100,3.18,24,5.7
2024-03-01 21:00:00,13.1,60,5.5,1021.7,1019.4,0.0,0.0,100,3.72,24,6.5
2024-03-01 22:00:00,13.0,60,5.4,1022.5,1020.2,0.0,0.0,100,4.03,30,7.0
2024-03-01 23:00:00,12.6,62,5.6,1023.5,1021.2,0.0,0.0,100,4.33,34,7.6
2024-03-02 00:00:00,12.1,67,6.1,1024.5,1022.2,0.0,0.0,100,3.58,36,7.6
2024-03-02 01:00:00,12.6,68,6.9,1025.7,1023.4,0.0,0.0,100,3.92,38,7.3
2024-03-02 02:00:00,12.9,67,6.9,1026.3,1024.0,0.0,0.0,100,3.44,36,7.3
2024-03-02 03:00:00,13.4,65,7.1,1026.3,1024.0,0.0,0.0,100,3.0,30,6.7
2024-03-02 04:00:00,14.3,63,7.3,1025.3,1023.0,0.0,0.0,99,2.64,29,6.3
2024-03-02 05:00:00,15.2,60,7.6,1023.9,1021.6,0.0,0.0,98,2.42,30,6.1
2024-03-02 06:00:00,16.1,57,7.6,1022.3,1020.0,0.0,0.0,96,2.13,41,6.1
2024-03-02 07:00:00,16.9,55,7.8,1020.6,1018.3,0.0,0.0,81,1.5,53,5.6
2024-03-02 08:00:00,17.6,54,8.1,1019.3,1017.0,0.0,0.0,89,1.21,66,4.7
2024-03-02 09:00:00,18.0,53,8.4,1018.5,1016.2,0.0,0.0,97,1.32,81,4.1
2024-03-02 10:00:00,17.5,55,8.4,1018.2,1015.9,0.0,0.0,81,2.02,110,4.1
2024-03-02 11:00:00,16.1,61,8.6,1018.2,1015.9,0.0,0.0,43,2.42,120,4.4
2024-03-02 12:00:00,14.9,66,8.4,1018.7,1016.4,0.0,0.0,2,2.42,128,4.3
2024-03-02 13:00:00,13.6,71,8.4,1019.6,1017.3,0.0,0.0,6,1.89,122,3.5
2024-03-02 14:00:00,12.9,76,8.9,1020.0,1017.7,0.0,0.0,9,1.56,140,3.1
2024-03-02 15:00:00,12.4,81,9.3,1020.1,1017.8,0.0,0.0,9,1.44,146,2.6
2024-03-02 16:00:00,12.1,85,9.6,1019.7,1017.4,0.0,0.0,58,1.61,150,2.6
