datetime,temperature_2m,relative_humidity_2m,dew_point_2m,pressure_msl,surface_pressure,precipitation,rain,cloud_cover,wind_speed_10m,wind_direction_10m,wind_gusts_10m
2024-08-01 00:00:00,26.1,87,23.9,1004.4,1002.2,0.1,0.1,100,4.34,172,7.6
2024-08-01 01:00:00,28.4,83,25.2,1004.4,1002.2,0.0,0.0,100,3.32,173,6.3
2024-08-01 02:00:00,28.8,80,24.9,1004.9,1002.7,0.0,0.0,95,3.91,177,7.2
2024-08-01 03:00:00,30.0,73,24.7,1005.1,1003.0,0.0,0.0,99,5.15,188,9.6
2024-08-01 04:00:00,31.2,67,24.3,1004.3,1002.2,0.0,0.0,100,5.65,193,10.7
2024-08-01 05:00:00,29.8,72,24.2,1003.8,1001.7,0.0,0.0,100,4.81,192,10.7
2024-08-01 06:00:00,29.4,80,25.6,1003.4,1001.2,0.4,0.4,100,3.54,188,8.6
2024-08-01 07:00:00,30.9,72,25.3,1002.3,1000.2,0.2,0.2,100,3.91,183,8.1
2024-08-01 08:00:00,31.3,72,25.8,1001.4,999.3,0.1,0.1,100,3.73,188,7.6
2024-08-01 09:00:00,31.1,72,25.4,1001.0,998.9,0.1,0.1,100,4.24,188,8.9
2024-08-01 10:00:00,30.5,76,25.9,1001.2,999.1,0.0,0.0,100,3.91,176,7.9
2024-08-01 11:00:00,29.5,81,26.0,1001.8,999.7,0.0,0.0,100,3.77,158,6.9
2024-08-01 12:00:00,28.6,83,25.5,1002.6,1000.4,0.0,0.0,100,4.03,166,7.0
2024-08-01 13:00:00,27.4,86,24.8,1003.7,1001.5,0.1,0.1,100,4.09,158,7.4
2024-08-01 14:00:00,27.1,89,25.0,1004.3,1002.1,0.5,0.5,100,3.73,160,6.9
2024-08-01 15:00:00,27.0,89,25.0,1004.5,1002.3,0.1,0.1,100,3.51,160,6.5
2024-08-01 16:00:00,26.9,88,24.8,1004.4,1002.2,0.0,0.0,100,3.55,170,6.0
2024-08-01 17:00:00,26.8,86,24.3,1003.8,1001.6,0.0,0.0,100,3.95,171,6.7
2024-08-01 18:00:00,26.6,85,24.0,1002.6,1000.4,0.0,0.0,100,3.51,175,6.6
2024-08-01 19:00:00,26.5,84,23.6,1002.3,1000.1,0.0,0.0,100,4.03,173,6.6
2024-08-01 20:00:00,26.5,82,23.1,1002.0,999.8,0.0,0.0,100,4.43,174,7.3
2024-08-01 21:00:00,26.5,80,22.8,1001.9,999.7,0.0,0.0,100,4.7,179,8.1
2024-08-01 22:00:00,26.0,82,22.6,1002.2,1000.0,0.0,0.0,100,4.24,172,8.0
2024-08-01 23:00:00,25.6,85,22.9,1002.8,1000.6,0.4,0.4,100,4.81,168,8.3
2024-08-02 00:00:00,25.0,93,23.8,1003.6,1001.4,4.5,4.5,100,4.73,174,9.6
2024-08-02 01:00:00,25.4,91,23.8,1004.5,1002.3,0.6,0.6,100,4.34,172,8.3
2024-08-02 02:00:00,25.4,91,23.9,1005.0,1002.8,1.2,1.2,100,4.9,179,8.8
2024-08-02 03:00:00,25.6,93,24.5,1004.7,1002.5,0.6,0.6,100,4.32,175,8.6
2024-08-02 04:00:00,26.4,91,24.8,1004.4,1002.2,0.6,0.6,100,4.41,176,8.1
2024-08-02 05:00:00,26.5,91,25.0,1003.9,1001.7,1.0,1.0,100,4.01,176,8.0
2024-08-02 06:00:00,26.3,93,25.1,1003.0,1000.8,2.0,2.0,100,3.55,170,7.2
2024-08-02 07:00:00,26.6,93,25.4,1002.1,999.9,1.8,1.8,100,3.3,166,6.3
2024-08-02 08:00:00,27.2,91,25.7,1001.4,999.2,1.1,1.1,100,3.91,167,7.4
2024-08-02 09:00:00,27.2,90,25.5,1001.3,999.1,0.5,0.5,100,3.83,160,7.3
2024-08-02 10:00:00,27.4,90,25.7,1001.4,999.2,0.2,0.2,100,3.38,146,7.0
