datetime,pm2_5,pm10,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,us_aqi,european_aqi
2024-04-01 00:00:00,39.1,57.0,672.0,19.6,18.3,49.0,156,93
2024-04-01 01:00:00,39.8,58.1,671.0,19.1,22.2,70.0,155,92
2024-04-01 02:00:00,42.4,62.4,671.0,18.3,27.6,101.0,155,92
2024-04-01 03:00:00,51.3,75.7,678.0,17.0,32.0,142.0,154,91
2024-04-01 04:00:00,65.0,95.5,704.0,14.5,34.7,203.0,154,90
2024-04-01 05:00:00,80.3,118.0,738.0,11.4,36.3,274.0,153,90
2024-04-01 06:00:00,90.6,133.2,755.0,9.5,36.8,320.0,153,91
2024-04-01 07:00:00,91.5,135.5,739.0,9.3,35.4,324.0,153,92
2024-04-01 08:00:00,83.8,124.8,706.0,10.3,32.8,303.0,174,89
2024-04-01 09:00:00,73.1,108.5,676.0,12.2,30.9,270.0,206,89
2024-04-01 10:00:00,60.8,90.1,659.0,16.0,31.1,223.0,220,88
2024-04-01 11:00:00,46.7,68.7,646.0,20.8,32.1,166.0,228,87
2024-04-01 12:00:00,56.2,82.9,713.0,23.7,31.9,141.0,229,85
2024-04-01 13:00:00,44.8,66.6,682.0,22.6,28.5,123.0,225,83
2024-04-01 14:00:00,37.3,55.9,636.0,20.9,23.9,99.0,215,82
2024-04-01 15:00:00,32.8,49.5,584.0,19.0,20.0,83.0,200,81
2024-04-01 16:00:00,29.0,44.0,519.0,16.5,17.7,84.0,162,80
2024-04-01 17:00:00,25.7,39.2,448.0,13.8,16.3,93.0,136,80
2024-04-01 18:00:00,24.7,38.1,398.0,11.8,15.4,100.0,134,79
2024-04-01 19:00:00,25.3,39.2,375.0,10.6,15.1,101.0,133,79
2024-04-01 20:00:00,26.9,41.9,375.0,10.2,15.3,99.0,132,79
2024-04-01 21:00:00,29.0,45.2,409.0,11.2,16.3,94.0,132,79
2024-04-01 22:00:00,31.5,49.1,504.0,15.1,18.3,81.0,132,79
2024-04-01 23:00:00,35.2,54.5,634.0,20.5,21.0,65.0,132,79
2024-04-02 00:00:00,47.0,71.9,738.0,23.4,21.2,52.0,132,79
2024-04-02 01:00:00,48.5,74.5,744.0,21.3,23.5,84.0,133,79
2024-04-02 02:00:00,52.7,81.3,751.0,18.3,26.6,129.0,134,79
2024-04-02 03:00:00,62.6,95.9,759.0,15.4,29.2,177.0,135,80
2024-04-02 04:00:00,75.2,114.3,770.0,12.6,30.7,232.0,136,80
2024-04-02 05:00:00,85.4,129.0,781.0,9.9,31.7,288.0,137,87
2024-04-02 06:00:00,88.2,132.7,777.0,8.4,32.0,321.0,148,92
2024-04-02 07:00:00,85.7,128.5,748.0,8.5,31.7,316.0,152,91
2024-04-02 08:00:00,79.6,119.0,704.0,9.9,30.8,287.0,192,87
2024-04-02 09:00:00,69.4,103.4,668.0,12.0,29.5,250.0,213,81
