datetime,pm2_5,pm10,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,us_aqi,european_aqi
2024-09-08 14:00:00,26.0,38.3,484.0,21.3,21.8,55.0,58,32
2024-09-08 15:00:00,22.7,33.5,438.0,17.9,18.8,53.0,60,33
2024-09-08 16:00:00,20.5,30.4,387.0,15.4,16.0,53.0,61,34
2024-09-08 17:00:00,17.6,26.3,331.0,13.2,13.2,55.0,62,35
2024-09-08 18:00:00,15.8,23.8,285.0,11.4,11.3,57.0,62,36
2024-09-08 19:00:00,14.7,22.4,249.0,9.8,10.5,60.0,63,36
2024-09-08 20:00:00,13.7,20.8,222.0,8.6,10.4,63.0,64,37
2024-09-08 21:00:00,12.8,19.3,212.0,8.4,11.0,63.0,64,37
2024-09-08 22:00:00,12.2,18.3,228.0,9.7,12.4,58.0,65,38
2024-09-08 23:00:00,12.2,18.3,260.0,12.0,14.4,50.0,65,38
2024-09-09 00:00:00,13.1,19.7,265.0,12.3,14.6,52.0,66,39
2024-09-09 01:00:00,14.5,21.9,289.0,13.1,15.9,52.0,66,39
2024-09-09 02:00:00,14.1,21.1,321.0,14.2,17.8,53.0,66,39
2024-09-09 03:00:00,16.1,24.0,343.0,14.8,19.3,57.0,67,40
2024-09-09 04:00:00,18.6,27.6,343.0,14.1,20.0,67.0,67,40
2024-09-09 05:00:00,20.6,30.6,332.0,12.9,20.3,79.0,67,40
2024-09-09 06:00:00,22.8,33.8,327.0,12.5,20.6,85.0,67,40
2024-09-09 07:00:00,22.5,33.3,329.0,13.3,20.9,81.0,66,39
2024-09-09 08:00:00,22.4,32.9,337.0,14.8,21.1,71.0,66,39
2024-09-09 09:00:00,21.9,32.4,357.0,17.0,21.9,62.0,66,39
2024-09-09 10:00:00,25.3,37.1,407.0,20.9,24.0,54.0,66,39
2024-09-09 11:00:00,28.2,41.4,471.0,25.5,26.6,47.0,66,39
2024-09-09 12:00:00,36.4,53.0,635.0,32.1,30.6,48.0,66,39
2024-09-09 13:00:00,34.8,50.6,586.0,28.9,29.8,47.0,66,39
2024-09-09 14:00:00,31.8,46.3,517.0,24.3,28.6,45.0,67,40
2024-09-09 15:00:00,25.0,36.6,447.0,20.2,26.8,44.0,67,41
2024-09-09 16:00:00,20.7,30.3,378.0,16.9,23.7,45.0,68,41
2024-09-09 17:00:00,14.2,20.7,308.0,14.0,20.0,46.0,68,41
2024-09-09 18:00:00,10.8,15.8,255.0,12.0,17.4,47.0,67,41
2024-09-09 19:00:00,9.6,14.0,226.0,11.0,16.6,47.0,67,40
2024-09-09 20:00:00,8.9,12.8,215.0,10.8,16.8,47.0,67,40
2024-09-09 21:00:00,7.7,10.9,219.0,11.2,17.4,46.0,66,39
2024-09-09 22:00:00,6.5,9.3,245.0,12.6,18.1,45.0,66,39
2024-09-09 23:00:00,6.5,9.2,287.0,14.6,19.2,43.0,65,38
2024-09-10 00:00:00,8.8,12.5,305.0,14.9,16.9,44.0,65,38
2024-09-10 01:00:00,9.9,14.1,304.0,15.1,18.6,46.0,64,37
2024-09-10 02:00:00,8.3,11.8,303.0,15.2,21.0,49.0,64,37
2024-09-10 03:00:00,7.7,11.0,304.0,15.3,23.1,54.0,63,37
2024-09-10 04:00:00,9.0,12.8,309.0,14.8,24.4,62.0,63,36
2024-09-10 05:00:00,10.9,15.5,317.0,14.2,25.6,71.0,62,35
2024-09-10 06:00:00,13.2,18.9,327.0,14.4,27.3,78.0,61,34
2024-09-10 07:00:00,14.5,20.7,323.0,15.1,30.4,82.0,60,33
2024-09-10 08:00:00,15.9,22.8,320.0,16.6,34.1,83.0,59,33
2024-09-10 09:00:00,17.6,25.1,365.0,20.3,37.2,78.0,59,32
2024-09-10 10:00:00,21.7,31.0,522.0,29.5,39.5,63.0,58,32
2024-09-10 11:00:00,27.8,39.7,726.0,41.0,41.2,43.0,58,32
2024-09-10 12:00:00,36.2,51.9,723.0,36.8,36.4,43.0,58,32
2024-09-10 13:00:00,34.2,49.0,649.0,32.5,35.3,42.0,58,32
2024-09-10 14:00:00,28.5,40.9,545.0,26.4,33.7,41.0,58,31
2024-09-10 15:00:00,21.7,31.1,457.0,21.7,32.0,39.0,58,31
2024-09-10 16:00:00,16.4,23.6,402.0,19.7,30.3,36.0,57,31
2024-09-10 17:00:00,14.0,20.1,362.0,19.0,28.5,32.0,57,31
2024-09-10 18:00:00,12.9,18.6,328.0,18.2,26.7,30.0,57,31
2024-09-10 19:00:00,11.5,16.5,287.0,16.3,24.9,31.0,57,31
2024-09-10 20:00:00,9.5,13.6,252.0,14.3,23.1,34.0,57,31
2024-09-10 21:00:00,8.1,11.7,246.0,13.6,22.0,35.0,57,31
2024-09-10 22:00:00,8.3,11.9,297.0,15.6,22.0,31.0,57,31
2024-09-10 23:00:00,9.8,14.1,377.0,19.0,22.5,26.0,58,31
2024-09-11 00:00:00,15.0,21.4,472.0,24.3,26.5,20.0,58,31
2024-09-11 01:00:00,8.6,12.3,427.0,20.9,23.9,28.0,58,32
2024-09-11 02:00:00,7.6,10.9,364.0,16.1,20.4,39.0,58,32
2024-09-11 03:00:00,8.0,11.4,313.0,12.1,18.6,52.0,58,32
2024-09-11 04:00:00,7.7,10.9,285.0,9.5,20.0,68.0,58,32
2024-09-11 05:00:00,9.0,12.8,270.0,7.8,23.1,85.0,58,34
2024-09-11 06:00:00,12.7,18.2,266.0,7.5,25.4,94.0,58,38
2024-09-11 07:00:00,14.8,21.1,274.0,9.2,26.0,89.0,58,36
2024-09-11 08:00:00,13.5,19.3,293.0,12.3,25.9,76.0,58,31
2024-09-11 09:00:00,14.1,20.2,327.0,15.6,25.8,64.0,58,31
2024-09-11 10:00:00,18.5,26.5,382.0,19.0,26.1,56.0,57,31
2024-09-11 11:00:00,21.1,30.0,452.0,22.6,26.5,49.0,57,31
2024-09-11 12:00:00,25.8,36.9,629.0,32.8,28.7,31.0,57,30
2024-09-11 13:00:00,24.3,34.8,653.0,33.0,31.0,29.0,56,29
2024-09-11 14:00:00,25.3,36.2,683.0,33.1,34.2,26.0,55,28
2024-09-11 15:00:00,29.5,42.1,689.0,32.6,35.9,24.0,54,28
2024-09-11 16:00:00,31.7,45.3,651.0,30.9,35.0,24.0,55,29
2024-09-11 17:00:00,30.4,43.5,588.0,28.6,32.7,24.0,56,30
2024-09-11 18:00:00,21.9,31.4,527.0,26.2,30.5,25.0,58,31
2024-09-11 19:00:00,17.8,25.6,465.0,23.5,28.5,26.0,59,32
2024-09-11 20:00:00,17.2,24.6,406.0,20.7,26.5,26.0,59,33
2024-09-11 21:00:00,16.6,23.8,386.0,19.4,25.4,26.0,60,33
2024-09-11 22:00:00,17.9,25.7,441.0,21.1,26.0,21.0,61,34
2024-09-11 23:00:00,20.8,29.8,536.0,24.4,27.6,16.0,62,35
2024-09-12 00:00:00,25.4,36.2,634.0,22.2,23.0,29.0,63,36
2024-09-12 01:00:00,27.7,39.7,601.0,19.0,23.0,57.0,63,37
2024-09-12 02:00:00,26.9,38.5,553.0,14.4,23.1,96.0,65,38
2024-09-12 03:00:00,29.8,42.8,507.0,10.6,23.1,128.0,67,59
2024-09-12 04:00:00,33.9,48.8,463.0,8.1,23.0,147.0,69,63
2024-09-12 05:00:00,32.2,46.4,419.0,6.4,22.8,160.0,71,65
2024-09-12 06:00:00,32.5,46.9,388.0,5.5,23.0,168.0,73,67
2024-09-12 07:00:00,34.5,49.7,349.0,3.9,22.9,175.0,75,68
2024-09-12 08:00:00,36.6,52.6,321.0,3.2,23.1,179.0,77,69
2024-09-12 09:00:00,37.3,53.7,381.0,7.7,25.5,171.0,103,67
2024-09-12 10:00:00,39.0,56.1,606.0,23.0,31.8,143.0,127,62
2024-09-12 11:00:00,50.1,71.7,917.0,43.7,40.2,104.0,137,62
2024-09-12 12:00:00,53.2,76.6,873.0,39.5,34.1,81.0,132,63
2024-09-12 13:00:00,47.7,68.5,872.0,37.2,36.6,74.0,118,64
2024-09-12 14:00:00,50.9,72.9,869.0,34.0,40.0,65.0,99,65
2024-09-12 15:00:00,57.9,82.9,868.0,31.7,42.4,57.0,92,65
2024-09-12 16:00:00,62.2,88.9,880.0,31.5,43.0,50.0,94,66
2024-09-12 17:00:00,62.2,88.9,893.0,32.1,42.5,45.0,97,67
2024-09-12 18:00:00,60.1,85.9,868.0,31.4,41.0,42.0,100,68
2024-09-12 19:00:00,54.4,77.8,764.0,27.6,37.9,44.0,104,70
2024-09-12 20:00:00,46.1,65.9,622.0,22.4,33.8,48.0,108,71
2024-09-12 21:00:00,38.5,55.2,524.0,18.7,30.4,51.0,111,72
2024-09-12 22:00:00,34.3,49.1,521.0,18.5,28.6,46.0,113,73
2024-09-12 23:00:00,33.5,48.1,563.0,19.9,27.6,40.0,115,73
2024-09-13 00:00:00,37.0,52.9,683.0,21.9,26.5,40.0,116,74
2024-09-13 01:00:00,34.7,49.6,603.0,18.1,26.2,72.0,117,74
2024-09-13 02:00:00,33.8,48.4,492.0,12.7,25.8,115.0,118,74
2024-09-13 03:00:00,35.6,51.2,400.0,8.4,25.6,151.0,119,74
2024-09-13 04:00:00,35.2,50.5,347.0,5.9,25.9,171.0,119,75
2024-09-13 05:00:00,33.2,47.7,312.0,4.5,26.5,182.0,120,75
2024-09-13 06:00:00,34.5,49.6,289.0,3.8,26.7,188.0,120,75
2024-09-13 07:00:00,36.0,51.7,266.0,3.5,25.9,190.0,120,75
2024-09-13 08:00:00,36.7,52.7,253.0,3.9,24.7,187.0,120,75
2024-09-13 09:00:00,36.0,51.7,279.0,6.4,24.7,175.0,134,75
2024-09-13 10:00:00,39.7,57.0,360.0,12.3,26.4,148.0,154,75
2024-09-13 11:00:00,44.6,64.0,479.0,20.2,29.4,113.0,159,75
2024-09-13 12:00:00,58.0,83.4,735.0,31.5,34.6,91.0,153,75
2024-09-13 13:00:00,61.2,87.8,827.0,34.1,40.7,83.0,138,75
2024-09-13 14:00:00,68.9,98.7,954.0,37.5,49.2,71.0,121,75
2024-09-13 15:00:00,77.1,110.6,1042.0,39.6,55.4,62.0,123,76
2024-09-13 16:00:00,82.9,118.7,1061.0,39.2,57.5,57.0,125,76
2024-09-13 17:00:00,84.1,120.6,1042.0,37.5,57.4,54.0,127,77
2024-09-13 18:00:00,82.4,118.3,1005.0,35.1,56.0,51.0,130,78
2024-09-13 19:00:00,79.6,113.9,942.0,31.8,53.2,48.0,132,79
2024-09-13 20:00:00,77.5,111.1,862.0,28.0,49.2,44.0,135,79
2024-09-13 21:00:00,76.4,109.2,811.0,25.4,45.7,42.0,138,80
2024-09-13 22:00:00,75.0,107.1,834.0,25.7,43.3,37.0,142,82
2024-09-13 23:00:00,74.0,105.9,885.0,27.2,41.5,32.0,146,83
2024-09-14 00:00:00,72.4,103.6,897.0,26.7,44.2,47.0,150,84
2024-09-14 01:00:00,66.6,95.5,745.0,21.4,46.2,76.0,151,86
2024-09-14 02:00:00,62.9,90.3,534.0,14.1,48.7,117.0,152,87
2024-09-14 03:00:00,53.8,78.0,372.0,8.3,49.3,150.0,152,88
2024-09-14 04:00:00,49.1,71.7,305.0,5.6,46.3,167.0,153,88
2024-09-14 05:00:00,46.4,68.0,287.0,4.4,41.4,177.0,153,89
2024-09-14 06:00:00,45.3,66.1,281.0,4.1,37.2,182.0,153,89
2024-09-14 07:00:00,48.0,70.1,262.0,3.6,33.8,186.0,153,90
2024-09-14 08:00:00,48.9,71.5,256.0,4.0,31.1,186.0,154,90
2024-09-14 09:00:00,48.8,71.2,304.0,7.2,30.9,178.0,154,90
2024-09-14 10:00:00,60.3,87.3,459.0,16.3,35.0,156.0,154,91
2024-09-14 11:00:00,74.7,108.0,668.0,28.2,41.7,125.0,158,91
2024-09-14 12:00:00,84.8,122.0,727.0,29.9,55.6,117.0,155,92
2024-09-14 13:00:00,93.4,134.6,842.0,32.5,60.3,103.0,156,93
2024-09-14 14:00:00,100.6,145.3,1001.0,35.9,66.6,83.0,157,94
2024-09-14 15:00:00,108.3,156.0,1117.0,38.2,69.8,65.0,157,96
2024-09-14 16:00:00,111.1,160.2,1153.0,38.2,67.1,53.0,158,97
2024-09-14 17:00:00,107.1,154.1,1146.0,37.0,61.4,43.0,159,97
2024-09-14 18:00:00,99.4,143.0,1123.0,35.6,56.1,35.0,159,98
2024-09-14 19:00:00,94.3,135.5,1094.0,34.4,52.5,29.0,159,99
2024-09-14 20:00:00,90.1,129.5,1049.0,32.8,49.3,26.0,160,99
2024-09-14 21:00:00,85.9,123.4,981.0,30.6,46.9,27.0,160,100
2024-09-14 22:00:00,77.1,110.6,876.0,27.3,45.2,33.0,160,100
2024-09-14 23:00:00,69.4,99.4,748.0,23.3,44.2,43.0,160,100
2024-09-15 00:00:00,83.8,120.6,1165.0,34.4,43.9,39.0,160,100
