datetime,pm2_5,pm10,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,us_aqi,european_aqi
2024-10-01 00:00:00,8.5,12.1,360.0,12.7,11.5,39.0,83,62
2024-10-01 01:00:00,8.4,11.9,343.0,10.8,10.9,48.0,82,62
2024-10-01 02:00:00,8.7,12.5,319.0,8.1,10.0,61.0,82,61
2024-10-01 03:00:00,8.8,12.6,300.0,6.0,9.2,73.0,81,61
2024-10-01 04:00:00,8.8,12.6,290.0,5.0,8.6,83.0,80,61
2024-10-01 05:00:00,9.6,13.9,284.0,4.6,8.1,91.0,80,61
2024-10-01 06:00:00,8.0,11.5,284.0,4.6,7.7,95.0,79,60
2024-10-01 07:00:00,7.6,10.9,292.0,5.1,7.4,93.0,77,58
2024-10-01 08:00:00,7.2,10.3,305.0,6.0,7.3,88.0,75,55
2024-10-01 09:00:00,6.8,9.7,318.0,6.8,7.4,82.0,73,52
2024-10-01 10:00:00,6.9,9.7,331.0,7.5,7.8,75.0,71,48
2024-10-01 11:00:00,6.7,9.5,345.0,8.2,8.4,68.0,69,44
2024-10-01 12:00:00,12.9,18.3,347.0,8.2,8.4,64.0,66,39
2024-10-01 13:00:00,11.5,16.2,338.0,7.6,8.3,64.0,63,36
2024-10-01 14:00:00,11.5,16.3,325.0,6.8,8.1,64.0,60,33
2024-10-01 15:00:00,10.4,14.8,310.0,6.0,7.8,64.0,57,30
2024-10-01 16:00:00,9.7,13.8,292.0,5.4,7.2,65.0,53,27
2024-10-01 17:00:00,11.9,17.1,273.0,4.8,6.5,65.0,50,26
2024-10-01 18:00:00,9.8,13.9,257.0,4.5,6.0,66.0,46,26
2024-10-01 19:00:00,8.2,11.6,245.0,4.2,5.8,66.0,43,26
2024-10-01 20:00:00,8.1,11.4,237.0,4.1,5.8,66.0,40,26
2024-10-01 21:00:00,8.5,12.0,241.0,4.7,6.3,65.0,38,26
2024-10-01 22:00:00,9.1,13.0,271.0,7.0,7.6,61.0,37,24
2024-10-01 23:00:00,10.7,15.4,314.0,10.1,9.2,56.0,37,22
2024-10-02 00:00:00,14.1,20.4,312.0,10.0,9.8,56.0,38,22
2024-10-02 01:00:00,14.7,21.4,300.0,8.6,9.5,63.0,39,25
2024-10-02 02:00:00,13.9,20.3,283.0,6.6,9.1,72.0,40,29
2024-10-02 03:00:00,13.8,20.1,270.0,5.0,8.7,81.0,41,32
2024-10-02 04:00:00,14.2,20.7,262.0,4.1,8.2,89.0,42,36
2024-10-02 05:00:00,14.1,20.5,257.0,3.6,7.7,97.0,43,39
2024-10-02 06:00:00,13.6,19.6,256.0,3.7,7.5,101.0,43,41
2024-10-02 07:00:00,12.6,18.2,253.0,4.0,7.4,100.0,44,40
2024-10-02 08:00:00,11.9,17.2,255.0,4.8,7.6,96.0,45,38
2024-10-02 09:00:00,11.8,16.9,284.0,7.1,8.7,89.0,46,36
2024-10-02 10:00:00,14.1,20.2,367.0,12.7,11.6,77.0,47,31
2024-10-02 11:00:00,17.0,24.2,478.0,19.9,15.5,62.0,48,25
2024-10-02 12:00:00,17.2,24.5,417.0,16.0,17.2,67.0,50,27
2024-10-02 13:00:00,16.9,24.1,422.0,15.3,16.7,65.0,50,26
2024-10-02 14:00:00,16.5,23.5,427.0,14.2,15.9,62.0,51,25
2024-10-02 15:00:00,16.5,23.6,426.0,13.3,14.9,59.0,51,25
2024-10-02 16:00:00,16.1,23.0,411.0,12.7,13.5,56.0,52,26
2024-10-02 17:00:00,14.7,21.0,389.0,12.2,12.0,54.0,52,26
2024-10-02 18:00:00,13.7,19.8,372.0,11.8,10.9,51.0,53,27
2024-10-02 19:00:00,13.5,19.4,360.0,11.5,10.5,48.0,53,27
2024-10-02 20:00:00,14.0,20.3,353.0,11.4,10.5,45.0,53,27
2024-10-02 21:00:00,14.2,20.6,362.0,11.7,11.0,43.0,54,28
2024-10-02 22:00:00,14.2,20.7,408.0,13.4,12.3,40.0,55,28
2024-10-02 23:00:00,16.2,23.7,469.0,15.5,13.9,37.0,55,29
2024-10-03 00:00:00,14.2,20.6,488.0,15.9,15.1,42.0,55,29
2024-10-03 01:00:00,11.9,17.8,427.0,12.4,14.2,58.0,55,29
2024-10-03 02:00:00,11.9,18.0,344.0,7.6,13.0,81.0,55,32
2024-10-03 03:00:00,12.4,18.5,284.0,4.0,12.3,100.0,55,40
2024-10-03 04:00:00,12.9,18.9,269.0,2.8,12.3,113.0,55,49
2024-10-03 05:00:00,13.7,19.8,277.0,2.8,12.8,124.0,55,56
2024-10-03 06:00:00,14.3,20.7,291.0,3.2,13.4,131.0,55,60
2024-10-03 07:00:00,15.0,21.5,285.0,2.6,13.7,137.0,55,61
2024-10-03 08:00:00,15.7,22.5,284.0,2.5,14.3,140.0,55,62
2024-10-03 09:00:00,16.7,24.0,352.0,6.2,16.3,134.0,55,61
2024-10-03 10:00:00,22.2,31.8,565.0,18.2,21.7,111.0,71,47
2024-10-03 11:00:00,32.8,46.9,845.0,34.1,28.6,79.0,77,32
2024-10-03 12:00:00,47.4,67.8,1238.0,56.3,42.9,54.0,73,31
2024-10-03 13:00:00,46.4,66.4,1145.0,48.2,38.9,53.0,61,34
2024-10-03 14:00:00,39.2,56.1,1012.0,36.8,33.2,51.0,63,36
2024-10-03 15:00:00,31.1,44.5,875.0,27.0,27.8,50.0,65,38
2024-10-03 16:00:00,22.5,32.2,729.0,20.3,22.8,53.0,67,40
2024-10-03 17:00:00,16.4,23.5,581.0,15.1,18.0,57.0,67,40
2024-10-03 18:00:00,14.2,20.4,484.0,11.9,14.7,58.0,67,40
2024-10-03 19:00:00,14.6,20.9,464.0,11.2,13.7,54.0,67,40
2024-10-03 20:00:00,16.2,23.3,495.0,12.4,14.2,48.0,67,41
2024-10-03 21:00:00,17.7,25.4,559.0,14.5,15.5,43.0,68,41
2024-10-03 22:00:00,19.7,28.2,687.0,18.4,17.9,36.0,68,42
2024-10-03 23:00:00,24.4,35.0,847.0,23.2,21.2,29.0,68,43
2024-10-04 00:00:00,23.2,33.2,885.0,24.7,22.7,39.0,69,44
2024-10-04 01:00:00,23.5,33.8,782.0,19.5,23.0,68.0,70,45
2024-10-04 02:00:00,19.1,27.6,639.0,12.2,23.4,108.0,71,47
2024-10-04 03:00:00,21.8,31.7,525.0,6.7,24.3,142.0,72,62
2024-10-04 04:00:00,26.7,38.6,469.0,4.5,26.0,162.0,72,66
2024-10-04 05:00:00,29.3,42.5,441.0,4.0,28.1,175.0,74,68
2024-10-04 06:00:00,30.2,43.7,427.0,4.2,29.7,185.0,75,70
2024-10-04 07:00:00,31.3,45.3,375.0,2.2,29.4,196.0,76,72
2024-10-04 08:00:00,32.6,47.1,337.0,0.7,28.5,203.0,95,73
2024-10-04 09:00:00,34.7,50.2,448.0,7.3,31.0,194.0,130,72
2024-10-04 10:00:00,46.1,66.4,828.0,29.5,39.8,157.0,155,65
2024-10-04 11:00:00,66.6,95.7,1358.0,59.7,51.8,105.0,163,62
2024-10-04 12:00:00,88.7,127.1,1742.0,77.4,63.9,81.0,157,63
2024-10-04 13:00:00,107.8,154.6,1985.0,83.7,70.7,65.0,142,65
