datetime,pm2_5,pm10,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,us_aqi,european_aqi
2025-03-01 00:00:00,33.1,35.5,599.0,24.9,17.8,37.0,98,67
2025-03-01 01:00:00,31.7,34.5,557.0,23.5,18.2,41.0,96,67
2025-03-01 02:00:00,27.0,29.6,467.0,21.5,18.8,46.0,94,66
2025-03-01 03:00:00,27.4,29.8,395.0,19.2,19.0,54.0,93,66
2025-03-01 04:00:00,27.9,30.4,368.0,16.5,18.6,66.0,91,65
2025-03-01 05:00:00,28.1,30.6,359.0,13.5,17.9,81.0,90,65
2025-03-01 06:00:00,29.6,31.5,354.0,11.3,17.3,94.0,90,64
2025-03-01 07:00:00,30.6,32.2,348.0,9.8,17.0,105.0,89,64
2025-03-01 08:00:00,31.1,32.6,347.0,9.1,16.9,113.0,89,64
2025-03-01 09:00:00,29.9,31.5,352.0,9.8,16.6,113.0,89,64
2025-03-01 10:00:00,27.9,29.8,371.0,13.5,16.1,98.0,89,64
2025-03-01 11:00:00,24.2,25.9,396.0,18.7,15.6,74.0,89,64
2025-03-01 12:00:00,21.3,23.6,405.0,19.9,13.0,55.0,89,64
2025-03-01 13:00:00,21.2,23.9,384.0,18.8,12.6,56.0,88,64
2025-03-01 14:00:00,24.9,27.0,346.0,17.2,12.0,56.0,87,64
2025-03-01 15:00:00,28.1,30.3,313.0,16.1,11.9,56.0,87,64
2025-03-01 16:00:00,29.3,31.3,292.0,16.0,12.5,54.0,87,63
2025-03-01 17:00:00,28.6,30.7,276.0,16.4,13.5,52.0,87,63
2025-03-01 18:00:00,27.9,30.3,262.0,16.6,14.3,50.0,87,63
2025-03-01 19:00:00,27.7,30.2,242.0,16.2,14.4,48.0,86,63
2025-03-01 20:00:00,27.6,30.0,223.0,15.7,14.3,47.0,86,63
2025-03-01 21:00:00,27.4,29.6,228.0,15.9,14.5,45.0,85,63
2025-03-01 22:00:00,27.0,28.9,279.0,17.8,15.3,41.0,85,63
2025-03-01 23:00:00,26.9,28.7,352.0,20.4,16.3,37.0,84,62
2025-03-02 00:00:00,29.4,31.2,402.0,20.9,16.8,36.0,84,62
2025-03-02 01:00:00,27.0,28.8,402.0,20.5,17.3,40.0,83,62
2025-03-02 02:00:00,24.2,25.8,378.0,19.7,18.0,46.0,83,62
2025-03-02 03:00:00,23.3,24.9,361.0,18.3,18.2,56.0,83,62
2025-03-02 04:00:00,25.3,26.5,363.0,15.6,17.6,74.0,82,62
2025-03-02 05:00:00,28.9,30.0,371.0,12.2,16.7,95.0,82,62
2025-03-02 06:00:00,32.2,33.3,376.0,9.6,15.9,113.0,82,62
2025-03-02 07:00:00,34.1,35.2,368.0,8.0,15.5,126.0,82,62
2025-03-02 08:00:00,33.8,34.9,356.0,7.3,15.3,134.0,83,62
2025-03-02 09:00:00,30.0,31.3,358.0,8.5,15.2,133.0,83,62
2025-03-02 10:00:00,25.7,27.2,388.0,13.2,15.1,114.0,83,62
2025-03-02 11:00:00,23.5,24.8,432.0,19.8,15.1,85.0,83,62
2025-03-02 12:00:00,24.5,26.1,461.0,24.0,15.4,66.0,83,62
2025-03-02 13:00:00,23.6,25.9,462.0,24.0,16.0,63.0,83,62
2025-03-02 14:00:00,24.2,27.1,449.0,24.0,16.7,58.0,83,62
2025-03-02 15:00:00,26.3,29.5,431.0,23.5,16.8,54.0,83,62
2025-03-02 16:00:00,29.5,33.3,411.0,22.1,15.7,53.0,83,62
2025-03-02 17:00:00,33.5,37.3,387.0,20.2,14.0,52.0,83,62
2025-03-02 18:00:00,40.6,43.3,365.0,18.7,12.5,51.0,83,62
2025-03-02 19:00:00,44.9,47.5,334.0,17.7,11.0,48.0,84,63
2025-03-02 20:00:00,48.5,51.2,304.0,17.0,9.7,45.0,86,63
2025-03-02 21:00:00,51.1,53.9,311.0,17.3,9.5,42.0,88,64
2025-03-02 22:00:00,52.0,55.1,394.0,19.3,11.1,38.0,90,65
2025-03-02 23:00:00,54.1,56.8,513.0,22.3,13.7,35.0,92,65
2025-03-03 00:00:00,61.9,65.2,586.0,24.9,18.0,34.0,95,66
2025-03-03 01:00:00,55.3,58.6,564.0,24.6,19.9,39.0,97,67
2025-03-03 02:00:00,52.0,54.8,495.0,24.1,22.4,46.0,100,68
2025-03-03 03:00:00,50.4,53.0,446.0,23.1,23.9,56.0,103,69
2025-03-03 04:00:00,46.8,48.9,446.0,21.4,23.6,68.0,106,70
2025-03-03 05:00:00,53.6,55.5,466.0,19.3,22.3,83.0,108,71
2025-03-03 06:00:00,54.0,55.6,481.0,17.4,20.8,98.0,110,72
2025-03-03 07:00:00,60.1,61.2,478.0,15.3,19.0,117.0,113,72
2025-03-03 08:00:00,62.2,63.3,470.0,13.4,17.1,137.0,115,73
2025-03-03 09:00:00,61.9,63.1,470.0,14.0,16.1,144.0,118,74
2025-03-03 10:00:00,60.1,61.0,488.0,19.9,17.2,128.0,122,75
2025-03-03 11:00:00,58.9,59.6,513.0,28.3,19.3,98.0,125,76
2025-03-03 12:00:00,47.3,47.8,525.0,33.6,17.4,64.0,129,78
2025-03-03 13:00:00,37.6,38.4,510.0,29.2,14.6,61.0,131,78
2025-03-03 14:00:00,28.6,29.6,481.0,23.1,10.8,57.0,133,79
2025-03-03 15:00:00,27.0,28.1,455.0,18.3,8.0,55.0,133,79
2025-03-03 16:00:00,27.7,29.1,440.0,16.1,7.1,56.0,133,79
2025-03-03 17:00:00,28.1,29.7,428.0,15.3,7.1,58.0,133,79
2025-03-03 18:00:00,29.5,31.3,409.0,15.0,7.5,59.0,133,79
2025-03-03 19:00:00,31.2,33.3,364.0,14.8,8.0,56.0,131,78
2025-03-03 20:00:00,34.2,36.3,312.0,15.1,8.9,52.0,130,78
2025-03-03 21:00:00,37.7,40.0,299.0,16.3,10.1,47.0,128,78
2025-03-03 22:00:00,41.1,43.5,364.0,19.2,11.8,40.0,127,77
2025-03-03 23:00:00,43.8,46.2,467.0,23.0,13.8,32.0,126,77
2025-03-04 00:00:00,48.2,51.1,536.0,28.3,18.4,35.0,125,76
2025-03-04 01:00:00,41.3,43.9,535.0,25.8,18.8,44.0,123,76
2025-03-04 02:00:00,36.6,38.3,500.0,22.3,19.2,57.0,122,75
2025-03-04 03:00:00,35.2,36.7,467.0,18.9,18.8,72.0,120,75
2025-03-04 04:00:00,39.7,41.1,446.0,15.9,16.7,89.0,119,74
2025-03-04 05:00:00,42.5,44.0,427.0,13.1,13.7,107.0,118,74
2025-03-04 06:00:00,46.0,47.8,413.0,11.0,11.3,122.0,117,74
2025-03-04 07:00:00,45.9,48.1,403.0,9.2,9.8,136.0,116,74
2025-03-04 08:00:00,44.4,46.7,398.0,8.1,8.8,146.0,115,73
2025-03-04 09:00:00,39.9,42.0,406.0,9.7,8.6,144.0,113,72
2025-03-04 10:00:00,34.1,35.7,443.0,16.4,9.8,118.0,110,72
2025-03-04 11:00:00,31.9,32.8,494.0,25.8,11.8,80.0,108,71
2025-03-04 12:00:00,37.7,39.6,516.0,29.4,12.5,59.0,105,70
2025-03-04 13:00:00,39.8,41.1,484.0,28.1,12.0,53.0,104,70
2025-03-04 14:00:00,45.9,47.1,423.0,26.2,11.2,46.0,104,70
2025-03-04 15:00:00,49.9,51.0,376.0,24.3,10.4,40.0,106,70
2025-03-04 16:00:00,49.7,50.8,362.0,22.2,9.4,38.0,108,71
2025-03-04 17:00:00,42.3,43.2,362.0,20.0,8.3,37.0,111,72
2025-03-04 18:00:00,34.5,35.3,353.0,18.4,7.6,37.0,112,72
2025-03-04 19:00:00,29.7,30.4,314.0,17.6,7.2,36.0,113,72
2025-03-04 20:00:00,26.4,26.9,267.0,17.4,7.2,36.0,113,72
2025-03-04 21:00:00,23.6,24.0,260.0,17.6,8.0,35.0,112,72
2025-03-04 22:00:00,22.8,23.2,326.0,18.6,10.1,33.0,110,72
2025-03-04 23:00:00,26.3,26.6,432.0,20.0,13.0,30.0,108,71
2025-03-05 00:00:00,34.3,34.8,526.0,24.6,14.2,23.0,106,70
2025-03-05 01:00:00,39.3,39.7,595.0,22.3,15.9,26.0,105,70
2025-03-05 02:00:00,44.1,44.4,652.0,19.2,18.3,31.0,105,70
2025-03-05 03:00:00,45.3,45.4,689.0,16.7,20.4,36.0,106,70
2025-03-05 04:00:00,44.0,44.1,696.0,15.6,22.0,42.0,107,71
2025-03-05 05:00:00,44.0,44.2,683.0,15.2,23.3,50.0,107,71
2025-03-05 06:00:00,42.7,43.1,665.0,15.2,24.5,56.0,107,71
2025-03-05 07:00:00,42.1,42.5,637.0,15.4,25.6,62.0,107,71
2025-03-05 08:00:00,42.1,42.5,605.0,16.1,26.5,66.0,107,70
2025-03-05 09:00:00,43.3,43.5,604.0,17.4,27.4,68.0,106,70
2025-03-05 10:00:00,43.8,44.0,667.0,20.3,28.7,64.0,107,71
2025-03-05 11:00:00,44.2,44.5,760.0,23.9,30.1,58.0,108,71
