datetime,pm2_5,pm10,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,us_aqi,european_aqi
2026-05-01 00:00:00,55.5,58.1,900.0,37.7,24.5,43.0,121,75
2026-05-01 01:00:00,41.3,43.1,778.0,31.5,23.5,70.0,125,76
2026-05-01 02:00:00,28.9,29.6,557.0,22.9,22.0,107.0,128,77
2026-05-01 03:00:00,23.4,23.8,393.0,16.4,20.9,135.0,130,78
2026-05-01 04:00:00,25.4,25.9,357.0,13.9,20.4,147.0,131,78
2026-05-01 05:00:00,29.3,29.9,378.0,13.5,20.1,150.0,133,79
2026-05-01 06:00:00,31.4,32.1,400.0,13.4,19.9,150.0,134,79
2026-05-01 07:00:00,33.6,34.5,394.0,12.5,19.6,151.0,135,80
2026-05-01 08:00:00,32.9,33.8,387.0,11.9,19.4,149.0,136,80
2026-05-01 09:00:00,30.6,31.5,409.0,13.3,19.5,142.0,137,80
2026-05-01 10:00:00,31.0,31.8,487.0,18.6,20.1,126.0,137,80
2026-05-01 11:00:00,32.1,32.9,592.0,25.9,21.1,105.0,137,80
2026-05-01 12:00:00,36.8,37.8,667.0,32.0,21.3,91.0,134,79
2026-05-01 13:00:00,36.9,37.7,686.0,32.5,22.0,85.0,131,78
2026-05-01 14:00:00,40.0,40.9,674.0,33.2,22.9,78.0,126,77
2026-05-01 15:00:00,42.6,43.5,655.0,33.9,23.5,71.0,122,75
2026-05-01 16:00:00,44.8,45.8,633.0,34.4,23.1,67.0,118,74
2026-05-01 17:00:00,47.5,48.5,603.0,34.9,22.3,64.0,115,73
2026-05-01 18:00:00,50.6,51.8,570.0,35.7,22.3,60.0,113,72
2026-05-01 19:00:00,54.0,55.2,527.0,37.4,23.7,55.0,112,72
2026-05-01 20:00:00,54.8,56.6,481.0,39.4,25.9,49.0,113,72
2026-05-01 21:00:00,53.4,55.9,460.0,40.2,28.2,46.0,113,73
2026-05-01 22:00:00,49.9,53.1,487.0,39.5,31.0,46.0,113,72
2026-05-01 23:00:00,48.9,52.9,539.0,37.6,33.9,50.0,112,72
2026-05-02 00:00:00,51.7,55.9,576.0,38.3,35.0,51.0,111,72
2026-05-02 01:00:00,42.5,46.8,579.0,34.4,34.3,64.0,110,72
2026-05-02 02:00:00,35.6,37.4,566.0,28.9,33.3,82.0,111,72
2026-05-02 03:00:00,38.8,40.2,550.0,23.4,31.4,103.0,111,72
2026-05-02 04:00:00,37.7,38.6,530.0,17.8,27.9,129.0,113,73
2026-05-02 05:00:00,37.1,38.1,507.0,12.2,23.6,158.0,114,73
2026-05-02 06:00:00,37.7,38.5,500.0,8.9,20.4,176.0,115,73
2026-05-02 07:00:00,37.3,38.1,450.0,8.7,19.0,180.0,116,73
2026-05-02 08:00:00,35.5,36.3,417.0,10.7,18.7,173.0,116,74
2026-05-02 09:00:00,39.3,40.0,596.0,14.4,19.0,159.0,116,74
2026-05-02 10:00:00,38.8,39.7,1265.0,21.0,20.1,133.0,117,74
2026-05-02 11:00:00,40.4,41.6,2148.0,29.3,21.9,99.0,124,74
2026-05-02 12:00:00,78.7,80.1,2608.0,59.4,32.1,55.0,123,74
2026-05-02 13:00:00,82.7,83.8,2230.0,61.3,33.3,44.0,123,76
2026-05-02 14:00:00,76.1,77.3,1430.0,63.7,34.7,28.0,128,77
2026-05-02 15:00:00,73.1,74.3,820.0,64.5,35.1,16.0,132,79
2026-05-02 16:00:00,65.7,67.1,666.0,62.2,33.5,12.0,135,80
2026-05-02 17:00:00,57.3,60.1,701.0,58.1,30.7,13.0,137,80
2026-05-02 18:00:00,56.1,59.3,744.0,54.6,28.0,13.0,138,81
