datetime,pm2_5,pm10,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,us_aqi,european_aqi
2024-12-01 00:00:00,81.5,86.8,1559.0,51.5,36.1,19.0,146,83
2024-12-01 01:00:00,68.0,72.2,1335.0,45.2,36.6,45.0,145,83
2024-12-01 02:00:00,48.4,50.9,925.0,36.4,37.1,81.0,144,82
2024-12-01 03:00:00,33.3,34.5,595.0,28.4,36.3,111.0,144,82
2024-12-01 04:00:00,23.6,24.4,449.0,22.0,33.1,130.0,143,82
2024-12-01 05:00:00,22.8,23.6,384.0,16.4,28.6,144.0,143,82
2024-12-01 06:00:00,23.4,24.1,349.0,12.8,25.3,153.0,143,82
2024-12-01 07:00:00,24.0,24.6,340.0,10.3,23.7,159.0,143,82
2024-12-01 08:00:00,24.7,25.4,362.0,9.8,23.3,161.0,144,82
2024-12-01 09:00:00,25.8,26.5,385.0,15.0,24.8,152.0,144,82
2024-12-01 10:00:00,44.4,45.1,397.0,32.2,30.4,125.0,144,82
2024-12-01 11:00:00,66.1,66.8,410.0,55.1,37.9,87.0,144,83
2024-12-01 12:00:00,54.7,55.2,428.0,50.5,32.7,70.0,144,82
2024-12-01 13:00:00,44.5,44.9,459.0,44.7,30.1,68.0,140,81
2024-12-01 14:00:00,36.3,36.8,495.0,36.8,26.6,65.0,134,79
2024-12-01 15:00:00,32.9,33.4,518.0,31.1,23.8,61.0,130,78
2024-12-01 16:00:00,33.4,34.0,513.0,30.1,22.8,56.0,127,77
2024-12-01 17:00:00,36.4,37.0,497.0,31.4,22.5,51.0,126,77
2024-12-01 18:00:00,39.8,40.4,496.0,32.0,22.0,47.0,125,76
2024-12-01 19:00:00,39.8,40.6,506.0,30.2,20.3,45.0,124,76
2024-12-01 20:00:00,38.3,39.3,532.0,27.8,18.4,44.0,122,76
2024-12-01 21:00:00,36.7,37.8,622.0,27.2,18.0,42.0,120,75
2024-12-01 22:00:00,36.6,37.7,858.0,31.0,20.5,35.0,117,74
2024-12-01 23:00:00,39.2,40.9,1157.0,36.7,24.5,27.0,114,73
2024-12-02 00:00:00,51.0,54.0,1324.0,41.4,28.7,27.0,111,72
2024-12-02 01:00:00,44.7,47.1,1243.0,38.4,29.2,40.0,108,71
2024-12-02 02:00:00,37.4,39.3,1029.0,34.1,29.6,58.0,105,70
2024-12-02 03:00:00,35.0,36.3,829.0,29.9,28.8,74.0,104,70
