datetime,pm2_5,pm10,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,us_aqi,european_aqi
2025-09-03 15:00:00,47.8,49.2,584.0,46.8,30.4,18.0,129,78
2025-09-03 16:00:00,46.3,47.6,542.0,46.9,30.6,10.0,128,77
2025-09-03 17:00:00,46.6,47.8,504.0,45.9,30.2,7.0,126,77
2025-09-03 18:00:00,48.9,50.2,479.0,45.1,29.6,5.0,125,76
2025-09-03 19:00:00,50.8,52.0,470.0,45.2,28.9,3.0,124,76
2025-09-03 20:00:00,51.5,52.9,474.0,45.4,28.0,1.0,123,76
2025-09-03 21:00:00,52.5,54.0,495.0,44.5,28.1,2.0,122,75
2025-09-03 22:00:00,54.1,55.9,556.0,42.0,30.1,5.0,121,75
2025-09-03 23:00:00,56.9,58.8,634.0,38.3,33.0,10.0,119,74
2025-09-04 00:00:00,55.2,56.8,662.0,36.5,31.8,17.0,117,74
2025-09-04 01:00:00,37.5,39.3,592.0,30.6,30.5,32.0,117,74
2025-09-04 02:00:00,27.2,28.8,472.0,22.3,28.6,53.0,116,74
2025-09-04 03:00:00,24.4,25.8,380.0,15.4,26.7,76.0,116,73
2025-09-04 04:00:00,24.0,25.0,347.0,11.4,24.8,102.0,116,73
2025-09-04 05:00:00,26.7,27.4,341.0,8.8,22.8,131.0,116,73
2025-09-04 06:00:00,29.9,30.5,345.0,7.2,21.2,152.0,116,73
2025-09-04 07:00:00,31.9,32.4,345.0,5.5,19.8,165.0,116,73
2025-09-04 08:00:00,32.9,33.5,356.0,4.7,18.8,171.0,116,73
2025-09-04 09:00:00,33.5,34.0,403.0,8.2,19.1,165.0,116,73
2025-09-04 10:00:00,34.9,35.5,531.0,19.9,21.9,140.0,116,73
2025-09-04 11:00:00,48.5,49.6,696.0,35.8,26.0,104.0,116,73
2025-09-04 12:00:00,69.2,70.5,792.0,53.4,29.9,66.0,116,74
2025-09-04 13:00:00,63.6,64.7,754.0,51.1,30.0,55.0,119,74
2025-09-04 14:00:00,55.3,56.2,647.0,47.8,30.1,39.0,120,75
2025-09-04 15:00:00,51.1,52.9,562.0,45.4,30.1,25.0,121,75
2025-09-04 16:00:00,46.7,48.2,539.0,44.6,29.8,16.0,121,75
2025-09-04 17:00:00,44.2,45.6,538.0,44.7,29.4,10.0,121,75
2025-09-04 18:00:00,45.3,46.6,535.0,44.5,28.8,5.0,121,75
2025-09-04 19:00:00,48.7,50.1,508.0,44.0,27.6,2.0,120,75
2025-09-04 20:00:00,53.2,54.6,480.0,43.4,26.2,0.0,120,75
2025-09-04 21:00:00,55.9,57.4,493.0,41.9,25.6,1.0,120,75
2025-09-04 22:00:00,58.3,59.8,604.0,39.3,26.3,3.0,121,75
2025-09-04 23:00:00,63.6,65.2,757.0,35.9,27.7,8.0,121,75
2025-09-05 00:00:00,50.4,51.9,823.0,30.4,25.8,19.0,122,75
2025-09-05 01:00:00,37.8,39.9,718.0,26.7,26.5,31.0,121,75
2025-09-05 02:00:00,28.8,31.2,526.0,21.4,27.3,48.0,121,75
2025-09-05 03:00:00,25.8,27.6,377.0,16.7,27.4,68.0,122,75
2025-09-05 04:00:00,25.0,26.1,323.0,13.0,25.9,94.0,122,75
2025-09-05 05:00:00,26.1,26.5,311.0,9.9,23.7,123.0,122,75
2025-09-05 06:00:00,29.1,29.5,315.0,7.8,21.8,147.0,122,75
2025-09-05 07:00:00,32.4,32.6,323.0,5.9,20.4,167.0,122,75
2025-09-05 08:00:00,35.0,35.4,345.0,5.0,19.3,182.0,122,75
2025-09-05 09:00:00,36.9,37.3,388.0,8.0,19.6,183.0,122,75
2025-09-05 10:00:00,39.9,40.2,472.0,18.8,22.3,160.0,122,76
2025-09-05 11:00:00,54.0,54.4,576.0,33.7,26.4,123.0,123,76
2025-09-05 12:00:00,68.2,68.5,639.0,47.7,30.4,91.0,123,76
2025-09-05 13:00:00,63.1,63.6,626.0,45.2,30.2,78.0,123,76
2025-09-05 14:00:00,57.7,58.3,573.0,41.7,29.9,60.0,123,76
2025-09-05 15:00:00,51.9,52.9,528.0,39.8,29.3,43.0,123,76
2025-09-05 16:00:00,48.5,50.3,508.0,40.8,28.1,29.0,124,76
2025-09-05 17:00:00,47.3,48.9,498.0,43.4,26.6,16.0,124,76
2025-09-05 18:00:00,51.0,52.6,496.0,45.3,25.7,6.0,124,76
2025-09-05 19:00:00,57.9,59.6,491.0,46.2,25.9,1.0,125,76
2025-09-05 20:00:00,67.3,69.2,496.0,46.4,26.8,0.0,126,77
2025-09-05 21:00:00,75.7,77.5,548.0,45.5,27.2,0.0,127,77
2025-09-05 22:00:00,80.1,82.2,716.0,43.2,26.9,2.0,129,78
2025-09-05 23:00:00,76.8,78.9,932.0,39.6,26.3,7.0,131,78
2025-09-06 00:00:00,74.5,76.1,1028.0,34.7,22.2,17.0,133,79
2025-09-06 01:00:00,39.2,41.9,889.0,29.3,21.3,34.0,135,80
2025-09-06 02:00:00,26.8,29.7,630.0,21.7,20.0,58.0,135,80
2025-09-06 03:00:00,23.9,26.3,433.0,15.3,18.7,85.0,135,80
2025-09-06 04:00:00,23.8,25.1,374.0,11.1,17.4,116.0,135,80
2025-09-06 05:00:00,26.1,27.0,377.0,8.1,16.1,150.0,135,80
2025-09-06 06:00:00,28.3,29.1,391.0,6.3,14.9,171.0,135,80
2025-09-06 07:00:00,28.6,29.3,385.0,5.3,13.2,174.0,135,80
2025-09-06 08:00:00,27.4,28.1,391.0,5.5,11.5,166.0,134,79
2025-09-06 09:00:00,26.0,26.5,453.0,8.9,11.6,151.0,134,79
2025-09-06 10:00:00,28.9,29.3,642.0,18.0,14.9,127.0,132,79
2025-09-06 11:00:00,41.2,41.6,888.0,30.2,19.9,96.0,131,78
2025-09-06 12:00:00,40.5,40.9,1026.0,35.6,21.7,76.0,130,78
2025-09-06 13:00:00,44.0,44.8,947.0,38.9,24.0,64.0,127,77
2025-09-06 14:00:00,51.2,53.3,759.0,43.7,27.3,47.0,125,76
2025-09-06 15:00:00,63.3,65.7,622.0,49.1,30.7,32.0,124,76
2025-09-06 16:00:00,76.1,78.7,603.0,55.9,34.6,23.0,126,77
2025-09-06 17:00:00,81.7,84.3,635.0,63.4,38.7,16.0,129,78
2025-09-06 18:00:00,87.8,90.8,669.0,68.5,40.8,11.0,132,79
2025-09-06 19:00:00,93.8,97.1,684.0,70.1,39.2,5.0,136,80
2025-09-06 20:00:00,103.8,107.1,702.0,69.3,35.7,1.0,140,81
2025-09-06 21:00:00,100.8,104.1,743.0,66.7,33.4,1.0,143,82
2025-09-06 22:00:00,100.1,102.7,850.0,62.6,34.1,7.0,146,83
2025-09-06 23:00:00,104.5,107.6,979.0,56.7,36.0,18.0,148,84
2025-09-07 00:00:00,130.4,130.4,1019.0,54.0,29.9,29.0,150,85
2025-09-07 01:00:00,87.8,87.8,885.0,43.5,29.1,51.0,151,87
2025-09-07 02:00:00,47.8,48.2,660.0,28.8,27.9,81.0,153,88
2025-09-07 03:00:00,32.9,33.4,489.0,17.0,26.1,110.0,153,89
2025-09-07 04:00:00,30.5,30.9,431.0,10.8,23.2,134.0,153,89
2025-09-07 05:00:00,31.1,31.4,425.0,7.5,19.7,157.0,153,89
2025-09-07 06:00:00,31.7,32.0,432.0,5.6,17.1,173.0,153,90
2025-09-07 07:00:00,32.7,33.1,419.0,3.0,15.2,184.0,154,90
2025-09-07 08:00:00,33.6,33.9,419.0,1.8,14.1,190.0,154,90
2025-09-07 09:00:00,34.3,34.6,495.0,7.4,15.5,183.0,154,90
2025-09-07 10:00:00,38.5,38.9,711.0,25.5,21.2,155.0,154,90
2025-09-07 11:00:00,71.9,72.2,1002.0,50.4,29.5,114.0,154,91
2025-09-07 12:00:00,130.4,130.4,1238.0,90.9,46.0,78.0,155,92
2025-09-07 13:00:00,159.7,161.6,1396.0,94.3,49.0,61.0,157,95
2025-09-07 14:00:00,166.2,170.0,1500.0,99.2,53.0,38.0,159,99
2025-09-07 15:00:00,162.5,165.8,1485.0,103.2,56.1,20.0,162,102
2025-09-07 16:00:00,165.8,169.5,1269.0,105.8,56.9,11.0,164,106
2025-09-07 17:00:00,169.0,173.7,934.0,107.5,56.7,7.0,166,109
2025-09-07 18:00:00,170.4,175.6,668.0,108.5,57.0,4.0,168,112
2025-09-07 19:00:00,169.0,173.2,530.0,109.7,59.5,0.0,170,114
2025-09-07 20:00:00,172.3,177.0,461.0,110.1,62.4,0.0,171,117
2025-09-07 21:00:00,179.7,184.4,471.0,106.5,62.6,1.0,173,119
2025-09-07 22:00:00,177.0,180.7,623.0,97.0,57.2,9.0,175,122
2025-09-07 23:00:00,149.9,152.3,853.0,83.5,48.9,24.0,176,124
2025-09-08 00:00:00,162.5,166.2,989.0,75.9,59.3,49.0,177,126
2025-09-08 01:00:00,119.7,120.1,931.0,58.5,52.9,91.0,178,127
2025-09-08 02:00:00,79.4,79.6,777.0,34.5,43.9,149.0,179,128
2025-09-08 03:00:00,64.3,64.3,648.0,16.0,36.2,196.0,179,129
2025-09-08 04:00:00,61.2,61.2,583.0,8.7,30.9,220.0,180,130
2025-09-08 05:00:00,58.7,58.8,543.0,6.9,26.8,232.0,181,131
2025-09-08 06:00:00,57.0,57.2,528.0,6.5,24.1,241.0,181,132
2025-09-08 07:00:00,57.3,57.4,545.0,5.1,23.1,251.0,182,133
2025-09-08 08:00:00,58.4,58.6,588.0,5.0,23.5,258.0,182,134
2025-09-08 09:00:00,61.7,61.9,638.0,8.9,25.1,250.0,199,135
2025-09-08 10:00:00,69.4,69.4,707.0,20.7,28.5,218.0,210,135
2025-09-08 11:00:00,92.7,92.9,784.0,36.5,33.1,171.0,215,136
2025-09-08 12:00:00,97.6,97.6,818.0,40.2,40.9,157.0,213,137
2025-09-08 13:00:00,93.1,93.4,780.0,37.7,40.1,140.0,209,136
2025-09-08 14:00:00,81.7,82.0,699.0,34.3,38.8,115.0,203,134
2025-09-08 15:00:00,67.3,67.5,614.0,32.3,36.8,94.0,186,131
2025-09-08 16:00:00,55.1,55.4,530.0,32.8,33.7,80.0,179,128
2025-09-08 17:00:00,48.3,48.8,442.0,34.8,30.0,69.0,176,124
2025-09-08 18:00:00,51.3,52.3,378.0,37.3,26.8,58.0,174,120
2025-09-08 19:00:00,63.1,64.3,338.0,40.7,24.4,46.0,171,116
2025-09-08 20:00:00,71.2,73.3,322.0,44.6,22.6,34.0,169,113
2025-09-08 21:00:00,77.8,80.8,352.0,47.2,21.7,26.0,166,109
2025-09-08 22:00:00,78.7,82.2,474.0,48.0,22.0,21.0,164,106
2025-09-08 23:00:00,84.5,88.0,642.0,47.4,23.3,18.0,162,103
2025-09-09 00:00:00,60.8,63.1,744.0,39.3,19.6,21.0,161,100
2025-09-09 01:00:00,48.3,51.0,705.0,34.9,21.2,37.0,158,97
2025-09-09 02:00:00,41.2,44.7,600.0,28.7,23.4,61.0,157,95
2025-09-09 03:00:00,42.4,47.0,536.0,22.8,25.1,91.0,156,93
2025-09-09 04:00:00,42.4,45.1,571.0,17.5,26.0,132.0,155,93
2025-09-09 05:00:00,43.9,44.9,647.0,12.6,26.4,178.0,155,92
2025-09-09 06:00:00,48.7,49.5,697.0,9.4,26.6,212.0,155,92
2025-09-09 07:00:00,52.3,53.1,677.0,8.0,26.1,228.0,154,91
2025-09-09 08:00:00,53.8,54.5,631.0,8.4,25.4,231.0,154,91
2025-09-09 09:00:00,53.2,53.8,628.0,12.0,25.4,220.0,154,91
2025-09-09 10:00:00,56.7,57.2,701.0,21.9,26.9,187.0,154,91
2025-09-09 11:00:00,78.2,78.7,817.0,35.0,29.2,141.0,173,90
2025-09-09 12:00:00,98.0,98.5,944.0,59.0,41.7,70.0,181,90
2025-09-09 13:00:00,109.4,109.9,1106.0,61.6,46.0,61.0,171,90
2025-09-09 14:00:00,118.3,118.7,1279.0,65.4,52.0,49.0,154,90
2025-09-09 15:00:00,135.5,136.0,1365.0,68.9,56.9,38.0,155,91
2025-09-09 16:00:00,147.1,147.6,1290.0,72.3,60.0,29.0,156,94
2025-09-09 17:00:00,148.1,148.5,1128.0,75.4,61.9,22.0,158,97
2025-09-09 18:00:00,151.3,151.8,997.0,76.6,61.8,16.0,160,100
2025-09-09 19:00:00,148.1,148.5,949.0,75.1,57.9,11.0,163,103
2025-09-09 20:00:00,139.7,140.2,933.0,71.7,51.9,8.0,164,106
2025-09-09 21:00:00,133.2,133.6,911.0,67.1,47.8,9.0,166,109
2025-09-09 22:00:00,120.6,120.6,875.0,61.5,47.6,13.0,167,110
2025-09-09 23:00:00,110.4,110.8,834.0,54.7,49.3,20.0,168,112
2025-09-10 00:00:00,36.0,36.2,778.0,29.4,21.3,44.0,169,113
2025-09-10 01:00:00,31.0,31.2,689.0,26.3,23.2,56.0,168,112
2025-09-10 02:00:00,30.0,30.3,585.0,21.8,25.8,73.0,168,111
2025-09-10 03:00:00,28.5,28.8,505.0,17.7,26.9,93.0,167,111
2025-09-10 04:00:00,29.7,30.0,466.0,13.7,25.0,119.0,167,110
2025-09-10 05:00:00,36.9,37.3,452.0,10.0,21.6,147.0,167,110
2025-09-10 06:00:00,42.8,43.2,450.0,8.6,19.1,163.0,167,110
2025-09-10 07:00:00,45.4,45.8,437.0,9.9,18.0,158.0,167,110
2025-09-10 08:00:00,48.3,48.7,436.0,13.4,17.7,141.0,166,109
2025-09-10 09:00:00,50.8,51.0,507.0,19.7,19.0,121.0,166,109
2025-09-10 10:00:00,48.9,49.2,745.0,31.4,23.1,98.0,166,109
2025-09-10 11:00:00,61.7,62.2,1056.0,45.8,28.7,73.0,166,109
2025-09-10 12:00:00,51.3,52.2,1213.0,30.8,20.1,82.0,166,108
2025-09-10 13:00:00,62.6,63.8,1071.0,37.9,24.9,70.0,165,107
2025-09-10 14:00:00,79.6,80.8,776.0,47.4,31.3,52.0,164,105
2025-09-10 15:00:00,86.8,88.2,536.0,53.3,34.9,39.0,163,104
2025-09-10 16:00:00,81.3,82.7,437.0,52.4,33.2,34.0,162,102
2025-09-10 17:00:00,74.5,75.9,393.0,47.8,28.8,33.0,160,100
2025-09-10 18:00:00,70.5,71.9,356.0,42.9,24.6,32.0,159,98
2025-09-10 19:00:00,60.1,61.5,302.0,38.5,21.5,31.0,157,95
2025-09-10 20:00:00,52.6,53.9,256.0,33.8,18.6,30.0,155,92
2025-09-10 21:00:00,42.5,43.8,244.0,29.8,16.6,30.0,153,89
2025-09-10 22:00:00,30.4,31.5,296.0,26.9,15.9,31.0,151,86
2025-09-10 23:00:00,27.2,28.4,382.0,24.6,16.1,34.0,146,83
2025-09-11 00:00:00,27.1,27.9,444.0,26.6,16.9,35.0,137,80
2025-09-11 01:00:00,23.5,24.6,449.0,24.0,17.4,49.0,136,80
2025-09-11 02:00:00,25.4,27.0,430.0,20.3,18.1,69.0,136,80
2025-09-11 03:00:00,26.8,29.2,419.0,16.6,18.1,92.0,135,80
2025-09-11 04:00:00,28.9,31.3,434.0,12.8,16.8,121.0,135,80
2025-09-11 05:00:00,30.3,31.9,459.0,9.0,14.9,153.0,135,80
2025-09-11 06:00:00,34.7,36.0,473.0,6.7,13.1,175.0,134,79
2025-09-11 07:00:00,38.5,39.8,453.0,6.1,11.3,181.0,133,79
2025-09-11 08:00:00,41.0,42.3,422.0,7.1,9.7,177.0,133,79
2025-09-11 09:00:00,40.4,41.8,437.0,10.6,9.7,163.0,132,79
2025-09-11 10:00:00,40.3,41.4,557.0,18.8,12.4,136.0,131,78
2025-09-11 11:00:00,42.3,43.7,723.0,29.5,16.7,100.0,130,78
2025-09-11 12:00:00,41.6,42.7,810.0,40.9,21.1,54.0,128,77
2025-09-11 13:00:00,38.6,40.6,742.0,43.6,23.7,46.0,127,77
2025-09-11 14:00:00,46.0,48.3,597.0,47.2,27.1,34.0,124,76
2025-09-11 15:00:00,51.2,53.6,479.0,48.5,28.5,26.0,121,75
2025-09-11 16:00:00,40.9,43.0,431.0,45.2,26.0,25.0,117,74
2025-09-11 17:00:00,38.8,40.9,412.0,39.6,21.4,27.0,113,73
2025-09-11 18:00:00,37.4,39.6,401.0,35.2,17.9,29.0,109,71
2025-09-11 19:00:00,38.3,40.7,382.0,33.6,16.5,28.0,106,70
2025-09-11 20:00:00,41.4,44.0,372.0,33.2,16.0,27.0,103,69
2025-09-11 21:00:00,38.5,41.0,400.0,32.6,16.1,26.0,102,69
2025-09-11 22:00:00,37.6,40.0,514.0,31.7,16.4,22.0,102,69
2025-09-11 23:00:00,39.1,41.6,667.0,30.6,17.3,19.0,103,69
2025-09-12 00:00:00,36.0,37.8,741.0,26.1,17.6,29.0,104,70
2025-09-12 01:00:00,29.7,32.4,660.0,22.9,19.4,46.0,105,70
2025-09-12 02:00:00,27.0,30.3,502.0,18.4,21.7,71.0,105,70
2025-09-12 03:00:00,26.3,29.7,379.0,14.4,22.8,94.0,106,70
2025-09-12 04:00:00,24.7,26.9,340.0,11.1,21.6,115.0,106,70
2025-09-12 05:00:00,27.1,29.0,337.0,8.3,19.2,135.0,105,70
2025-09-12 06:00:00,28.7,29.9,339.0,6.7,17.0,146.0,105,70
2025-09-12 07:00:00,29.1,30.3,311.0,5.7,14.8,146.0,104,70
2025-09-12 08:00:00,28.1,29.5,288.0,5.9,12.8,138.0,103,69
2025-09-12 09:00:00,26.5,27.6,341.0,9.9,12.7,123.0,102,69
2025-09-12 10:00:00,30.6,31.7,560.0,20.6,16.0,98.0,100,69
2025-09-12 11:00:00,38.3,39.5,856.0,35.0,21.2,67.0,99,68
2025-09-12 12:00:00,45.3,47.7,1028.0,43.9,22.8,37.0,99,68
2025-09-12 13:00:00,51.8,54.4,952.0,49.0,26.8,27.0,99,68
2025-09-12 14:00:00,63.1,65.9,753.0,55.8,32.4,13.0,101,69
2025-09-12 15:00:00,73.3,76.1,603.0,59.7,36.2,3.0,102,69
2025-09-12 16:00:00,74.5,77.1,584.0,58.3,37.0,0.0,105,70
2025-09-12 17:00:00,77.5,80.1,614.0,54.0,36.0,0.0,108,71
2025-09-12 18:00:00,77.1,79.6,622.0,49.5,34.4,1.0,112,72
2025-09-12 19:00:00,77.8,80.3,553.0,45.5,32.0,0.0,116,74
2025-09-12 20:00:00,77.8,80.1,461.0,41.3,28.8,0.0,121,75
2025-09-12 21:00:00,76.6,78.9,441.0,37.9,26.4,0.0,124,76
2025-09-12 22:00:00,72.6,75.2,586.0,36.1,25.0,2.0,128,77
2025-09-12 23:00:00,74.3,76.8,803.0,35.2,24.4,5.0,132,79
2025-09-13 00:00:00,67.8,69.8,901.0,34.1,21.9,14.0,136,80
2025-09-13 01:00:00,48.7,50.9,757.0,28.9,20.9,30.0,139,81
2025-09-13 02:00:00,29.2,32.4,494.0,21.6,19.4,53.0,141,81
2025-09-13 03:00:00,24.1,26.0,296.0,15.4,18.1,77.0,141,82
2025-09-13 04:00:00,24.6,26.1,244.0,11.4,17.0,101.0,141,81
2025-09-13 05:00:00,27.0,28.1,257.0,8.5,16.1,125.0,141,81
2025-09-13 06:00:00,28.6,29.5,276.0,6.6,15.4,145.0,141,81
2025-09-13 07:00:00,30.3,31.0,273.0,4.8,14.6,161.0,141,81
2025-09-13 08:00:00,31.0,31.5,275.0,4.0,14.0,172.0,141,82
2025-09-13 09:00:00,30.2,30.6,304.0,7.2,14.7,169.0,141,82
2025-09-13 10:00:00,32.0,32.2,385.0,16.8,17.1,143.0,142,82
2025-09-13 11:00:00,42.4,42.7,492.0,30.5,20.7,104.0,142,82
2025-09-13 12:00:00,57.4,57.7,571.0,42.3,27.4,83.0,142,82
2025-09-13 13:00:00,66.4,66.8,591.0,46.5,30.0,69.0,144,82
2025-09-13 14:00:00,74.3,75.0,582.0,52.4,33.5,49.0,145,83
2025-09-13 15:00:00,80.6,82.7,584.0,57.3,35.9,32.0,146,83
2025-09-13 16:00:00,82.4,85.4,616.0,60.2,35.9,21.0,147,83
2025-09-13 17:00:00,82.7,85.7,658.0,62.1,34.7,13.0,148,84
2025-09-13 18:00:00,84.1,86.6,692.0,63.6,34.1,7.0,148,84
2025-09-13 19:00:00,91.3,93.8,705.0,65.7,35.2,2.0,149,84
2025-09-13 20:00:00,104.1,106.6,710.0,67.5,36.8,0.0,150,85
2025-09-13 21:00:00,117.6,120.1,724.0,66.4,37.2,0.0,151,85
2025-09-13 22:00:00,113.2,115.0,777.0,60.8,35.4,3.0,152,87
2025-09-13 23:00:00,103.6,105.2,838.0,52.4,32.4,10.0,152,88
2025-09-14 00:00:00,88.0,89.4,835.0,51.8,28.9,17.0,153,89
2025-09-14 01:00:00,48.3,49.9,704.0,42.0,25.3,31.0,154,90
2025-09-14 02:00:00,25.5,26.7,509.0,28.3,20.4,50.0,154,90
2025-09-14 03:00:00,18.1,18.6,366.0,17.4,16.5,71.0,153,90
2025-09-14 04:00:00,17.3,17.5,331.0,11.9,14.6,94.0,153,89
2025-09-14 05:00:00,18.1,18.2,348.0,9.1,13.8,118.0,153,89
2025-09-14 06:00:00,19.5,19.6,367.0,7.5,13.3,138.0,153,89
2025-09-14 07:00:00,21.5,21.5,354.0,6.2,12.9,155.0,153,89
2025-09-14 08:00:00,23.6,23.7,342.0,6.1,12.9,168.0,153,88
2025-09-14 09:00:00,25.4,25.4,386.0,8.9,13.8,169.0,152,88
2025-09-14 10:00:00,28.1,28.1,552.0,16.8,16.3,149.0,152,88
2025-09-14 11:00:00,39.6,39.7,773.0,27.5,19.8,117.0,152,88
2025-09-14 12:00:00,52.4,52.5,901.0,40.9,24.3,80.0,152,88
2025-09-14 13:00:00,51.6,51.7,845.0,40.1,24.1,69.0,152,88
2025-09-14 14:00:00,50.3,50.6,696.0,39.1,23.8,53.0,152,87
2025-09-14 15:00:00,45.6,46.2,577.0,38.8,23.4,40.0,151,86
2025-09-14 16:00:00,44.4,46.0,544.0,39.7,22.7,31.0,150,85
2025-09-14 17:00:00,45.3,47.0,540.0,41.2,21.9,24.0,148,84
2025-09-14 18:00:00,48.7,50.4,523.0,42.6,21.3,18.0,144,83
2025-09-14 19:00:00,55.1,56.9,464.0,44.0,20.9,13.0,141,81
2025-09-14 20:00:00,51.3,53.2,392.0,45.2,20.6,10.0,137,80
2025-09-14 21:00:00,54.2,56.1,347.0,44.9,20.9,9.0,131,78
2025-09-14 22:00:00,52.0,53.7,357.0,42.3,22.2,10.0,125,76
2025-09-14 23:00:00,53.4,55.2,395.0,38.1,24.0,13.0,118,74
2025-09-15 00:00:00,43.7,45.5,419.0,35.2,21.6,18.0,113,73
2025-09-15 01:00:00,30.7,32.6,412.0,29.5,21.6,31.0,108,71
