datetime,pm2_5,pm10,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,us_aqi,european_aqi
2026-02-01 00:00:00,15.3,15.7,898.0,17.6,23.9,37.0,64,37
2026-02-01 01:00:00,13.6,13.7,882.0,17.4,24.8,38.0,64,37
2026-02-01 02:00:00,14.4,14.5,874.0,17.0,26.0,41.0,64,38
2026-02-01 03:00:00,16.6,16.9,861.0,16.3,27.0,45.0,65,38
2026-02-01 04:00:00,19.0,19.4,833.0,14.9,27.5,52.0,65,38
2026-02-01 05:00:00,21.5,22.1,799.0,13.3,27.8,61.0,66,39
2026-02-01 06:00:00,23.9,24.6,775.0,12.4,28.3,69.0,67,40
2026-02-01 07:00:00,26.1,26.9,689.0,11.6,28.9,76.0,68,42
2026-02-01 08:00:00,28.3,29.0,613.0,11.6,29.7,81.0,69,44
2026-02-01 09:00:00,30.3,31.1,776.0,15.1,31.0,79.0,70,46
2026-02-01 10:00:00,32.9,33.9,1465.0,26.3,33.7,63.0,72,49
2026-02-01 11:00:00,47.8,48.7,2394.0,41.0,37.0,41.0,73,52
2026-02-01 12:00:00,72.6,73.3,2928.0,56.0,43.9,26.0,75,55
2026-02-01 13:00:00,77.1,78.0,2694.0,52.5,43.2,25.0,79,60
2026-02-01 14:00:00,75.0,75.7,2066.0,47.6,42.1,24.0,83,62
2026-02-01 15:00:00,71.0,71.7,1531.0,42.8,39.9,23.0,88,64
2026-02-01 16:00:00,70.1,70.8,1274.0,39.2,36.0,21.0,91,65
2026-02-01 17:00:00,67.1,67.8,1109.0,35.8,31.1,20.0,95,67
2026-02-01 18:00:00,60.3,61.0,968.0,31.3,26.7,22.0,99,68
2026-02-01 19:00:00,49.6,50.2,812.0,24.0,23.2,30.0,102,69
2026-02-01 20:00:00,41.2,41.7,679.0,15.7,20.4,41.0,105,70
2026-02-01 21:00:00,38.2,38.8,614.0,10.1,18.7,49.0,107,71
2026-02-01 22:00:00,37.5,38.0,668.0,9.7,18.9,51.0,109,71
2026-02-01 23:00:00,37.7,38.3,789.0,12.0,20.4,49.0,112,72
2026-02-02 00:00:00,38.9,39.5,868.0,13.9,22.2,47.0,114,73
2026-02-02 01:00:00,40.5,41.2,851.0,14.5,22.6,47.0,117,74
2026-02-02 02:00:00,41.9,42.8,792.0,15.3,23.2,47.0,119,75
2026-02-02 03:00:00,47.5,48.7,742.0,15.6,23.5,48.0,122,76
2026-02-02 04:00:00,51.9,53.3,716.0,15.0,23.4,51.0,125,77
2026-02-02 05:00:00,54.8,56.3,699.0,14.0,23.1,56.0,129,78
2026-02-02 06:00:00,56.7,58.3,693.0,13.4,23.0,60.0,132,79
2026-02-02 07:00:00,57.7,59.4,664.0,12.6,22.9,64.0,136,80
2026-02-02 08:00:00,58.2,59.8,645.0,12.2,22.9,67.0,139,81
2026-02-02 09:00:00,58.4,59.8,742.0,15.6,23.9,64.0,142,82
2026-02-02 10:00:00,59.1,60.5,1061.0,26.4,26.6,50.0,145,83
2026-02-02 11:00:00,74.5,75.7,1495.0,41.0,30.2,30.0,148,84
2026-02-02 12:00:00,83.1,84.3,1831.0,51.3,36.1,14.0,150,85
2026-02-02 13:00:00,89.6,90.8,1996.0,51.8,37.0,12.0,150,85
2026-02-02 14:00:00,91.7,92.7,2061.0,52.6,38.3,9.0,151,85
2026-02-02 15:00:00,96.6,97.8,2029.0,53.1,39.8,7.0,151,86
2026-02-02 16:00:00,106.6,107.8,1846.0,53.7,42.0,5.0,152,87
2026-02-02 17:00:00,117.1,118.0,1566.0,54.1,44.4,4.0,152,88
2026-02-02 18:00:00,123.9,124.8,1348.0,53.3,44.9,3.0,153,90
2026-02-02 19:00:00,124.8,126.2,1239.0,50.3,41.8,3.0,155,92
2026-02-02 20:00:00,120.6,121.5,1193.0,46.0,36.7,5.0,156,94
2026-02-02 21:00:00,112.2,113.2,1228.0,42.2,32.5,6.0,158,97
2026-02-02 22:00:00,103.6,104.5,1426.0,40.0,30.1,5.0,160,99
2026-02-02 23:00:00,98.3,99.0,1705.0,38.4,28.6,4.0,161,102
2026-02-03 00:00:00,106.2,107.1,1837.0,36.2,27.5,7.0,163,104
2026-02-03 01:00:00,99.9,100.6,1688.0,31.1,28.9,24.0,164,106
2026-02-03 02:00:00,71.5,72.4,1393.0,24.0,30.6,48.0,165,108
2026-02-03 03:00:00,59.5,60.5,1128.0,18.1,31.0,72.0,166,109
2026-02-03 04:00:00,53.0,54.0,950.0,14.3,28.9,95.0,166,109
2026-02-03 05:00:00,50.8,51.7,803.0,11.7,25.4,117.0,166,109
2026-02-03 06:00:00,45.6,46.4,697.0,10.4,22.5,133.0,166,109
2026-02-03 07:00:00,46.0,46.8,640.0,9.5,20.2,141.0,166,109
2026-02-03 08:00:00,48.3,49.0,624.0,9.8,18.4,142.0,166,108
2026-02-03 09:00:00,50.5,51.2,638.0,14.4,18.5,134.0,166,108
2026-02-03 10:00:00,56.7,57.3,695.0,27.7,22.3,111.0,165,108
2026-02-03 11:00:00,73.8,74.5,783.0,45.1,28.1,79.0,165,108
2026-02-03 12:00:00,106.2,106.6,851.0,70.3,36.7,34.0,165,108
2026-02-03 13:00:00,122.9,123.9,876.0,70.7,38.3,29.0,166,108
2026-02-03 14:00:00,128.1,128.5,882.0,70.9,40.4,22.0,167,110
2026-02-03 15:00:00,122.9,123.4,886.0,69.4,41.1,18.0,167,111
2026-02-03 16:00:00,111.1,111.5,896.0,64.4,38.8,18.0,168,112
2026-02-03 17:00:00,103.4,103.8,905.0,57.7,35.2,21.0,168,112
2026-02-03 18:00:00,102.4,102.9,908.0,52.7,32.8,22.0,168,111
2026-02-03 19:00:00,105.5,106.2,892.0,51.3,33.3,21.0,167,111
2026-02-03 20:00:00,110.4,111.1,871.0,51.6,35.1,20.0,167,110
2026-02-03 21:00:00,114.8,115.5,884.0,51.4,36.0,18.0,167,110
2026-02-03 22:00:00,119.2,120.1,983.0,50.1,34.3,13.0,167,110
2026-02-03 23:00:00,125.3,126.2,1116.0,48.2,31.8,8.0,167,110
2026-02-04 00:00:00,116.4,116.9,1170.0,38.5,23.4,17.0,168,111
2026-02-04 01:00:00,106.4,106.9,1072.0,35.5,27.3,37.0,168,111
2026-02-04 02:00:00,86.1,87.1,896.0,31.2,32.7,66.0,168,112
2026-02-04 03:00:00,70.5,71.7,747.0,27.5,36.2,89.0,168,112
2026-02-04 04:00:00,59.8,61.2,663.0,24.8,36.3,102.0,169,113
2026-02-04 05:00:00,62.6,64.0,607.0,22.6,34.5,110.0,169,113
2026-02-04 06:00:00,66.8,68.0,572.0,21.0,32.7,115.0,169,113
2026-02-04 07:00:00,68.9,70.1,560.0,19.2,31.1,120.0,169,114
2026-02-04 08:00:00,67.3,68.2,568.0,18.0,29.4,122.0,170,115
2026-02-04 09:00:00,65.4,66.6,588.0,20.2,28.6,118.0,170,115
2026-02-04 10:00:00,66.1,67.1,621.0,29.6,29.6,101.0,171,116
2026-02-04 11:00:00,85.4,86.4,665.0,42.3,31.4,77.0,171,116
2026-02-04 12:00:00,84.5,84.8,702.0,59.8,36.2,47.0,171,116
2026-02-04 13:00:00,72.2,72.4,730.0,52.6,33.0,51.0,171,116
2026-02-04 14:00:00,58.0,58.3,752.0,42.6,28.6,57.0,170,114
2026-02-04 15:00:00,49.4,49.7,759.0,34.8,25.1,61.0,168,112
2026-02-04 16:00:00,46.0,46.4,745.0,31.4,23.4,61.0,166,109
2026-02-04 17:00:00,44.4,44.9,716.0,30.1,22.7,60.0,165,107
2026-02-04 18:00:00,44.5,45.2,687.0,29.1,22.3,58.0,164,105
2026-02-04 19:00:00,45.4,46.1,648.0,27.3,22.1,57.0,162,103
2026-02-04 20:00:00,46.4,47.4,608.0,25.6,22.3,56.0,161,101
2026-02-04 21:00:00,47.0,48.0,616.0,25.3,22.7,54.0,160,99
2026-02-04 22:00:00,48.5,49.6,724.0,27.4,23.0,49.0,158,97
2026-02-04 23:00:00,50.8,51.9,879.0,30.8,23.5,43.0,157,94
2026-02-05 00:00:00,66.4,67.8,969.0,34.2,24.5,37.0,155,92
2026-02-05 01:00:00,64.5,66.4,932.0,33.7,26.4,40.0,154,90
2026-02-05 02:00:00,61.2,63.3,831.0,33.0,28.9,46.0,153,89
2026-02-05 03:00:00,54.9,57.2,734.0,31.5,30.6,53.0,152,88
2026-02-05 04:00:00,53.4,55.5,662.0,28.8,30.7,64.0,152,88
2026-02-05 05:00:00,53.7,55.5,595.0,25.4,29.9,76.0,152,87
2026-02-05 06:00:00,49.0,50.6,547.0,22.3,28.5,88.0,152,87
2026-02-05 07:00:00,51.1,52.5,525.0,18.9,25.9,100.0,151,86
2026-02-05 08:00:00,50.3,51.6,520.0,15.8,22.7,110.0,151,86
2026-02-05 09:00:00,46.3,47.4,525.0,15.8,20.5,112.0,151,85
2026-02-05 10:00:00,45.6,46.6,540.0,22.2,20.3,98.0,150,85
2026-02-05 11:00:00,53.7,54.6,564.0,31.7,21.1,75.0,149,84
2026-02-05 12:00:00,61.5,62.6,581.0,45.6,26.4,51.0,145,83
2026-02-05 13:00:00,47.1,48.8,589.0,40.9,24.4,52.0,143,82
2026-02-05 14:00:00,36.3,38.2,591.0,34.3,21.5,53.0,140,81
2026-02-05 15:00:00,31.4,34.2,582.0,29.0,19.6,53.0,138,81
2026-02-05 16:00:00,31.8,34.9,556.0,26.2,19.3,53.0,136,80
2026-02-05 17:00:00,36.1,38.5,519.0,24.7,19.9,52.0,135,80
2026-02-05 18:00:00,39.2,41.7,488.0,23.9,20.5,50.0,134,79
2026-02-05 19:00:00,42.0,44.6,451.0,23.5,20.8,47.0,133,79
2026-02-05 20:00:00,44.0,46.7,419.0,23.7,21.2,43.0,133,79
2026-02-05 21:00:00,45.6,48.4,448.0,25.0,21.8,38.0,133,79
2026-02-05 22:00:00,47.5,50.4,599.0,28.6,22.9,31.0,133,79
2026-02-05 23:00:00,50.4,53.6,809.0,33.3,24.1,23.0,132,79
2026-02-06 00:00:00,60.8,63.3,947.0,33.2,23.6,19.0,132,79
2026-02-06 01:00:00,45.8,48.2,943.0,30.8,24.3,26.0,132,79
2026-02-06 02:00:00,36.6,38.6,866.0,27.3,25.3,36.0,130,78
2026-02-06 03:00:00,37.0,38.8,792.0,24.2,25.6,47.0,127,77
2026-02-06 04:00:00,36.8,38.4,747.0,21.8,24.7,60.0,125,77
2026-02-06 05:00:00,37.4,38.9,704.0,19.8,23.2,74.0,124,76
2026-02-06 06:00:00,40.2,41.7,657.0,18.3,21.6,86.0,122,75
2026-02-06 07:00:00,43.1,44.6,593.0,16.5,19.7,97.0,121,75
2026-02-06 08:00:00,45.6,47.0,525.0,15.3,17.7,106.0,120,75
2026-02-06 09:00:00,46.0,47.5,485.0,17.3,16.8,106.0,120,75
2026-02-06 10:00:00,45.9,47.6,497.0,26.0,18.2,91.0,120,75
2026-02-06 11:00:00,59.6,61.2,538.0,38.0,20.7,67.0,120,75
2026-02-06 12:00:00,55.4,57.4,565.0,40.5,21.0,47.0,120,75
2026-02-06 13:00:00,45.3,47.1,562.0,39.6,21.3,42.0,120,75
2026-02-06 14:00:00,39.5,41.4,545.0,38.3,21.6,36.0,120,75
2026-02-06 15:00:00,37.8,40.6,530.0,36.8,21.4,31.0,120,75
2026-02-06 16:00:00,38.9,41.9,520.0,35.3,20.4,29.0,121,75
2026-02-06 17:00:00,40.6,43.9,511.0,33.6,19.0,29.0,121,75
2026-02-06 18:00:00,44.1,47.8,501.0,32.0,17.7,29.0,122,75
2026-02-06 19:00:00,49.9,52.0,483.0,30.1,16.6,28.0,122,76
2026-02-06 20:00:00,55.1,56.7,464.0,28.3,15.7,28.0,123,76
2026-02-06 21:00:00,55.9,57.5,459.0,27.7,15.6,27.0,124,76
2026-02-06 22:00:00,55.9,57.5,485.0,29.4,16.8,25.0,125,77
2026-02-06 23:00:00,55.2,56.9,525.0,32.4,18.9,24.0,126,77
2026-02-07 00:00:00,58.1,59.6,545.0,32.5,19.2,27.0,127,77
2026-02-07 01:00:00,52.6,54.0,522.0,32.4,21.4,32.0,126,77
2026-02-07 02:00:00,42.8,44.4,479.0,32.1,24.2,39.0,127,77
2026-02-07 03:00:00,33.1,34.9,444.0,30.0,25.0,50.0,128,77
2026-02-07 04:00:00,21.5,23.3,428.0,24.5,22.0,66.0,127,77
