datetime,pm2_5,pm10,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,us_aqi,european_aqi
2025-10-04 12:00:00,55.2,55.5,1154.0,52.8,29.1,51.0,97,67
2025-10-04 13:00:00,60.3,60.8,1068.0,56.3,31.4,40.0,99,68
2025-10-04 14:00:00,63.6,64.3,846.0,61.4,34.7,24.0,102,69
2025-10-04 15:00:00,73.8,75.4,676.0,66.4,38.7,12.0,105,70
2025-10-04 16:00:00,85.7,88.0,632.0,71.4,43.8,6.0,110,72
2025-10-04 17:00:00,94.1,97.1,639.0,76.5,49.5,2.0,115,73
2025-10-04 18:00:00,99.7,103.1,667.0,79.8,53.9,0.0,121,75
2025-10-04 19:00:00,104.8,108.5,707.0,81.0,56.1,0.0,128,77
2025-10-04 20:00:00,108.7,112.7,767.0,80.4,57.0,0.0,134,79
2025-10-04 21:00:00,108.0,112.0,839.0,78.1,56.9,0.0,139,81
2025-10-04 22:00:00,101.7,105.2,946.0,74.4,56.0,2.0,145,83
2025-10-04 23:00:00,101.5,104.8,1064.0,68.9,54.1,5.0,149,84
2025-10-05 00:00:00,116.4,116.4,1113.0,58.9,37.0,14.0,151,86
2025-10-05 01:00:00,84.8,84.8,1038.0,46.7,36.4,45.0,153,88
2025-10-05 02:00:00,42.8,43.0,894.0,29.9,35.4,87.0,154,90
2025-10-05 03:00:00,29.7,29.7,762.0,16.4,33.2,124.0,154,91
2025-10-05 04:00:00,28.6,28.8,656.0,9.6,28.5,149.0,155,92
2025-10-05 05:00:00,29.0,29.1,561.0,6.1,22.6,168.0,155,92
2025-10-05 06:00:00,28.8,28.9,517.0,4.5,18.1,178.0,155,92
2025-10-05 07:00:00,28.5,28.6,540.0,3.7,15.6,177.0,155,93
2025-10-05 08:00:00,27.4,27.5,614.0,4.7,14.5,167.0,155,93
2025-10-05 09:00:00,27.2,27.2,726.0,8.7,15.5,152.0,155,93
2025-10-05 10:00:00,33.6,33.6,927.0,18.4,19.8,129.0,155,93
2025-10-05 11:00:00,42.6,42.7,1167.0,31.0,26.2,100.0,155,93
2025-10-05 12:00:00,54.1,54.2,1281.0,38.8,38.8,83.0,155,93
2025-10-05 13:00:00,56.1,56.1,1160.0,38.6,39.8,75.0,155,93
2025-10-05 14:00:00,54.9,55.1,914.0,38.1,40.8,64.0,155,92
2025-10-05 15:00:00,52.2,52.2,704.0,36.5,40.1,56.0,155,92
2025-10-05 16:00:00,47.8,48.0,596.0,32.9,35.9,54.0,155,91
2025-10-05 17:00:00,42.6,42.7,525.0,28.3,29.8,55.0,154,90
2025-10-05 18:00:00,38.0,38.0,459.0,24.5,24.8,56.0,153,88
2025-10-05 19:00:00,32.7,32.8,367.0,22.3,21.9,55.0,151,86
2025-10-05 20:00:00,30.2,30.3,278.0,21.0,20.1,53.0,149,84
2025-10-05 21:00:00,29.9,30.0,254.0,20.3,18.9,52.0,140,81
2025-10-05 22:00:00,29.9,29.9,346.0,20.2,18.4,50.0,132,79
2025-10-05 23:00:00,27.5,27.5,502.0,20.7,18.6,49.0,125,76
2025-10-06 00:00:00,43.2,43.2,621.0,43.0,36.8,21.0,117,74
2025-10-06 01:00:00,30.9,31.0,656.0,40.1,35.6,27.0,109,71
2025-10-06 02:00:00,28.1,28.1,653.0,36.1,33.9,35.0,104,70
2025-10-06 03:00:00,23.6,23.7,651.0,32.4,32.2,44.0,102,69
2025-10-06 04:00:00,22.4,22.4,665.0,29.1,30.2,54.0,102,69
2025-10-06 05:00:00,21.9,21.9,680.0,26.2,28.3,65.0,101,69
2025-10-06 06:00:00,22.4,22.5,693.0,25.2,27.5,73.0,100,68
2025-10-06 07:00:00,25.9,25.9,706.0,28.0,29.4,75.0,100,68
2025-10-06 08:00:00,30.4,30.4,716.0,32.6,32.4,73.0,99,68
2025-10-06 09:00:00,30.6,30.6,709.0,35.3,33.4,71.0,100,68
2025-10-06 10:00:00,27.6,27.8,669.0,34.1,30.5,71.0,100,68
2025-10-06 11:00:00,24.9,25.1,613.0,30.9,25.6,71.0,99,68
2025-10-06 12:00:00,23.0,23.3,572.0,27.2,20.9,60.0,98,68
2025-10-06 13:00:00,21.2,21.7,573.0,25.2,18.9,58.0,95,67
2025-10-06 14:00:00,21.0,21.6,589.0,22.4,16.0,54.0,92,65
2025-10-06 15:00:00,21.5,22.1,575.0,19.9,13.4,52.0,89,64
2025-10-06 16:00:00,22.2,22.9,499.0,18.0,11.5,51.0,86,63
2025-10-06 17:00:00,20.7,21.4,394.0,16.3,9.8,52.0,84,62
2025-10-06 18:00:00,19.0,19.8,307.0,14.8,8.5,53.0,82,62
2025-10-06 19:00:00,19.0,19.8,250.0,13.2,7.5,55.0,80,61
2025-10-06 20:00:00,18.1,19.0,211.0,11.7,6.8,58.0,79,61
2025-10-06 21:00:00,18.7,19.9,208.0,11.7,6.9,59.0,78,60
2025-10-06 22:00:00,19.0,20.3,269.0,14.4,8.4,54.0,77,59
2025-10-06 23:00:00,19.3,20.6,365.0,18.4,10.8,48.0,76,57
2025-10-07 00:00:00,19.1,20.4,429.0,19.7,11.9,46.0,75,56
2025-10-07 01:00:00,21.5,22.8,426.0,19.7,12.6,48.0,73,52
2025-10-07 02:00:00,21.4,22.8,391.0,19.6,13.6,51.0,72,50
2025-10-07 03:00:00,21.9,23.6,358.0,19.1,14.0,56.0,72,49
2025-10-07 04:00:00,24.7,27.1,335.0,17.8,13.2,65.0,72,49
2025-10-07 05:00:00,20.3,22.2,313.0,16.0,11.9,77.0,72,49
2025-10-07 06:00:00,19.1,19.8,304.0,15.3,11.2,84.0,72,49
2025-10-07 07:00:00,18.4,19.3,299.0,15.4,11.4,86.0,71,48
2025-10-07 08:00:00,20.4,21.7,306.0,16.5,12.3,84.0,71,47
2025-10-07 09:00:00,20.8,22.1,358.0,20.1,14.0,78.0,70,45
2025-10-07 10:00:00,24.5,26.0,502.0,28.5,17.2,65.0,69,44
2025-10-07 11:00:00,29.3,31.3,691.0,39.5,21.2,47.0,69,43
2025-10-07 12:00:00,27.0,27.7,820.0,35.9,19.8,34.0,69,44
2025-10-07 13:00:00,29.8,31.3,840.0,39.4,22.7,27.0,70,45
2025-10-07 14:00:00,39.0,40.7,799.0,44.2,26.6,17.0,70,46
2025-10-07 15:00:00,46.7,48.5,737.0,47.8,29.3,9.0,72,49
2025-10-07 16:00:00,52.7,54.7,655.0,49.3,29.5,6.0,74,53
2025-10-07 17:00:00,53.2,55.2,550.0,49.5,28.4,6.0,77,58
2025-10-07 18:00:00,55.5,57.5,458.0,48.9,27.4,7.0,80,61
2025-10-07 19:00:00,51.9,53.9,373.0,47.1,26.7,8.0,83,62
2025-10-07 20:00:00,47.0,49.1,301.0,44.4,26.1,9.0,86,63
2025-10-07 21:00:00,41.3,43.4,285.0,42.2,26.9,11.0,88,64
2025-10-07 22:00:00,44.0,46.1,378.0,42.0,30.5,11.0,90,65
2025-10-07 23:00:00,50.2,52.3,529.0,42.2,35.5,11.0,93,66
2025-10-08 00:00:00,28.9,30.3,625.0,28.9,19.4,23.0,95,67
2025-10-08 01:00:00,25.6,27.1,608.0,25.6,21.0,32.0,96,67
2025-10-08 02:00:00,20.8,21.8,538.0,20.9,22.9,44.0,97,67
2025-10-08 03:00:00,19.6,20.4,479.0,16.5,23.3,60.0,97,67
2025-10-08 04:00:00,19.3,20.1,454.0,12.6,20.3,80.0,96,67
2025-10-08 05:00:00,24.8,25.8,441.0,9.0,15.6,103.0,96,67
2025-10-08 06:00:00,23.0,23.9,441.0,6.8,12.5,122.0,96,67
2025-10-08 07:00:00,25.8,26.6,380.0,3.7,11.4,139.0,97,67
2025-10-08 08:00:00,27.8,28.5,331.0,2.1,11.9,152.0,97,67
2025-10-08 09:00:00,29.3,30.0,519.0,10.3,16.1,150.0,98,68
2025-10-08 10:00:00,34.0,34.7,1234.0,37.1,26.2,120.0,99,68
2025-10-08 11:00:00,78.5,78.9,2185.0,73.6,39.9,75.0,100,68
2025-10-08 12:00:00,100.4,100.8,2727.0,92.2,49.4,42.0,105,70
2025-10-08 13:00:00,126.2,127.6,2444.0,102.1,59.9,31.0,112,72
2025-10-08 14:00:00,143.4,147.1,1752.0,115.5,74.5,16.0,122,76
2025-10-08 15:00:00,155.5,161.1,1247.0,124.8,85.4,4.0,133,79
2025-10-08 16:00:00,163.9,169.5,1197.0,126.1,89.4,0.0,144,83
2025-10-08 17:00:00,167.6,172.8,1335.0,123.1,89.8,0.0,151,86
2025-10-08 18:00:00,169.5,173.7,1456.0,119.4,88.7,0.0,154,90
2025-10-08 19:00:00,153.7,158.3,1457.0,116.4,86.8,0.0,156,94
2025-10-08 20:00:00,141.6,145.8,1441.0,112.6,83.3,0.0,159,97
2025-10-08 21:00:00,139.7,143.4,1511.0,107.2,78.0,0.0,161,100
2025-10-08 22:00:00,149.9,152.7,1825.0,100.8,69.7,2.0,163,104
2025-10-08 23:00:00,160.7,161.6,2225.0,92.8,59.6,5.0,165,107
2025-10-09 00:00:00,137.4,137.4,2347.0,75.5,44.1,17.0,167,111
2025-10-09 01:00:00,105.5,105.7,1924.0,60.8,41.5,42.0,170,115
2025-10-09 02:00:00,56.7,57.0,1222.0,40.4,37.8,77.0,172,117
2025-10-09 03:00:00,33.5,33.9,678.0,23.8,33.4,108.0,172,118
2025-10-09 04:00:00,29.9,30.3,480.0,14.8,27.8,131.0,173,119
2025-10-09 05:00:00,29.5,29.7,440.0,9.6,21.6,150.0,173,119
2025-10-09 06:00:00,30.2,30.5,431.0,6.7,17.0,164.0,173,119
2025-10-09 07:00:00,31.2,31.5,404.0,4.3,14.6,173.0,173,120
2025-10-09 08:00:00,32.7,33.1,409.0,4.1,13.8,177.0,173,120
2025-10-09 09:00:00,33.9,34.2,461.0,10.3,15.8,168.0,173,120
2025-10-09 10:00:00,43.3,43.7,605.0,28.5,22.5,137.0,174,120
2025-10-09 11:00:00,70.5,70.8,798.0,53.0,32.0,94.0,174,120
2025-10-09 12:00:00,74.3,74.7,925.0,64.0,35.4,57.0,174,120
2025-10-09 13:00:00,73.1,73.6,919.0,61.3,35.2,48.0,173,119
2025-10-09 14:00:00,66.1,66.6,848.0,57.5,34.8,36.0,172,118
2025-10-09 15:00:00,61.0,61.5,803.0,54.8,34.3,26.0,170,115
2025-10-09 16:00:00,57.0,57.6,823.0,53.9,33.6,20.0,168,112
2025-10-09 17:00:00,56.5,57.7,869.0,54.0,32.7,17.0,166,108
2025-10-09 18:00:00,60.8,62.9,916.0,54.8,32.0,13.0,163,105
2025-10-09 19:00:00,67.1,69.4,947.0,57.4,31.9,8.0,161,101
2025-10-09 20:00:00,78.5,81.5,979.0,60.6,31.9,2.0,159,98
2025-10-09 21:00:00,93.4,95.7,1031.0,61.0,31.2,0.0,158,96
2025-10-09 22:00:00,101.3,102.2,1160.0,56.5,29.1,0.0,157,94
2025-10-09 23:00:00,100.4,101.0,1309.0,49.1,26.2,2.0,156,93
2025-10-10 00:00:00,107.8,108.3,1335.0,37.1,17.1,11.0,154,91
2025-10-10 01:00:00,70.1,70.8,1121.0,31.8,18.9,34.0,154,90
2025-10-10 02:00:00,35.2,36.0,783.0,24.3,21.2,66.0,153,89
2025-10-10 03:00:00,25.7,26.4,525.0,17.7,22.1,94.0,152,88
2025-10-10 04:00:00,23.1,23.7,434.0,12.7,20.1,115.0,152,88
2025-10-10 05:00:00,21.7,22.3,422.0,8.6,16.6,133.0,152,87
2025-10-10 06:00:00,21.9,22.5,430.0,6.2,14.1,146.0,152,87
2025-10-10 07:00:00,23.3,23.8,428.0,4.9,13.3,156.0,152,87
2025-10-10 08:00:00,24.4,24.9,445.0,5.1,13.6,161.0,151,87
2025-10-10 09:00:00,25.6,26.1,508.0,9.5,15.4,155.0,151,86
2025-10-10 10:00:00,32.8,33.3,677.0,21.5,19.9,130.0,151,86
2025-10-10 11:00:00,50.2,50.6,893.0,37.5,25.8,94.0,151,86
2025-10-10 12:00:00,61.9,62.6,1004.0,55.9,33.3,57.0,150,85
2025-10-10 13:00:00,57.2,57.7,899.0,53.6,33.5,52.0,150,85
2025-10-10 14:00:00,55.6,56.2,689.0,50.4,33.8,45.0,149,84
2025-10-10 15:00:00,54.7,55.2,555.0,48.1,33.5,38.0,148,84
2025-10-10 16:00:00,53.6,54.1,601.0,47.6,32.1,33.0,147,84
2025-10-10 17:00:00,52.6,53.3,723.0,48.0,30.2,29.0,147,83
2025-10-10 18:00:00,53.7,54.5,786.0,47.9,28.7,26.0,147,83
2025-10-10 19:00:00,56.9,58.2,708.0,46.9,28.2,26.0,146,83
2025-10-10 20:00:00,52.4,53.9,572.0,45.5,28.1,27.0,145,83
2025-10-10 21:00:00,52.9,54.4,487.0,43.5,27.5,29.0,142,82
2025-10-10 22:00:00,55.6,57.2,519.0,41.1,26.0,31.0,138,80
2025-10-10 23:00:00,55.3,56.6,602.0,38.0,24.0,33.0,133,79
2025-10-11 00:00:00,41.2,42.1,653.0,34.0,21.2,41.0,128,77
2025-10-11 01:00:00,28.5,29.2,630.0,28.1,19.1,55.0,121,75
2025-10-11 02:00:00,20.7,21.4,574.0,19.8,16.1,75.0,117,74
2025-10-11 03:00:00,18.8,19.4,524.0,13.0,13.7,95.0,116,73
2025-10-11 04:00:00,18.0,18.6,487.0,9.1,12.3,114.0,115,73
2025-10-11 05:00:00,19.5,20.2,456.0,6.6,11.5,133.0,114,73
2025-10-11 06:00:00,21.8,22.4,444.0,5.5,11.2,148.0,114,73
2025-10-11 07:00:00,25.6,26.2,446.0,5.1,11.3,159.0,114,73
2025-10-11 08:00:00,26.5,27.1,468.0,6.1,12.0,166.0,114,73
2025-10-11 09:00:00,27.6,28.2,538.0,10.0,13.6,161.0,115,73
2025-10-11 10:00:00,30.3,30.9,696.0,18.9,16.6,138.0,115,73
2025-10-11 11:00:00,45.6,46.1,903.0,30.7,20.6,104.0,114,73
2025-10-11 12:00:00,46.0,46.1,1067.0,41.8,27.2,81.0,114,73
2025-10-11 13:00:00,46.4,46.6,1148.0,43.8,29.1,69.0,112,72
2025-10-11 14:00:00,50.5,50.6,1186.0,46.8,31.9,51.0,111,72
2025-10-11 15:00:00,59.1,59.5,1209.0,50.9,34.6,36.0,111,72
2025-10-11 16:00:00,69.6,70.3,1223.0,57.6,37.8,25.0,111,72
2025-10-11 17:00:00,77.3,78.7,1222.0,65.5,41.0,15.0,113,73
2025-10-11 18:00:00,82.9,85.4,1216.0,70.0,42.0,8.0,115,73
2025-10-11 19:00:00,88.0,91.3,1187.0,69.0,39.0,4.0,118,74
2025-10-11 20:00:00,89.9,93.6,1152.0,64.6,33.8,3.0,122,75
2025-10-11 21:00:00,83.1,86.1,1173.0,59.4,29.6,4.0,126,77
2025-10-11 22:00:00,85.9,86.1,1348.0,54.0,27.5,5.0,129,78
2025-10-11 23:00:00,87.1,87.3,1580.0,47.7,26.3,7.0,132,79
2025-10-12 00:00:00,88.0,88.2,1630.0,39.1,23.7,17.0,135,80
2025-10-12 01:00:00,70.1,70.5,1321.0,33.0,23.2,37.0,140,81
2025-10-12 02:00:00,29.0,29.8,831.0,24.5,22.3,65.0,144,83
2025-10-12 03:00:00,20.3,21.0,462.0,17.5,21.1,91.0,145,83
2025-10-12 04:00:00,19.7,20.4,346.0,13.3,19.1,111.0,145,83
2025-10-12 05:00:00,20.9,21.5,350.0,10.5,16.7,129.0,146,83
2025-10-12 06:00:00,24.4,25.0,379.0,9.0,14.9,143.0,146,83
2025-10-12 07:00:00,27.1,27.6,392.0,7.6,13.8,156.0,146,83
2025-10-12 08:00:00,29.1,29.6,430.0,7.4,13.4,164.0,146,83
2025-10-12 09:00:00,30.5,31.0,517.0,11.5,14.7,160.0,146,83
2025-10-12 10:00:00,34.8,35.2,718.0,24.2,19.0,133.0,147,83
2025-10-12 11:00:00,52.5,52.9,969.0,41.2,25.0,93.0,147,84
2025-10-12 12:00:00,47.6,47.6,1104.0,43.4,27.0,73.0,148,84
2025-10-12 13:00:00,43.4,43.7,1006.0,43.4,27.4,62.0,148,84
2025-10-12 14:00:00,40.6,40.9,792.0,43.6,28.1,46.0,148,84
2025-10-12 15:00:00,40.7,41.6,644.0,44.8,28.9,32.0,147,83
2025-10-12 16:00:00,43.9,45.2,663.0,48.6,30.4,23.0,145,83
2025-10-12 17:00:00,48.5,50.8,748.0,53.4,32.0,16.0,142,82
2025-10-12 18:00:00,53.0,55.3,782.0,56.0,32.4,12.0,139,81
2025-10-12 19:00:00,51.5,53.8,685.0,54.8,30.4,11.0,136,80
2025-10-12 20:00:00,51.3,53.9,536.0,51.3,27.0,12.0,132,79
2025-10-12 21:00:00,49.0,51.6,455.0,47.1,24.2,14.0,128,77
2025-10-12 22:00:00,40.4,42.8,527.0,42.6,22.4,17.0,125,76
2025-10-12 23:00:00,36.7,38.4,666.0,37.3,21.2,20.0,120,75
2025-10-13 00:00:00,33.6,35.2,734.0,33.6,20.0,23.0,115,73
2025-10-13 01:00:00,21.6,22.8,642.0,27.5,17.5,34.0,109,71
2025-10-13 02:00:00,15.1,15.7,478.0,19.2,14.1,48.0,104,70
2025-10-13 03:00:00,11.7,12.1,366.0,12.9,11.7,61.0,103,69
2025-10-13 04:00:00,12.8,13.2,367.0,10.3,11.2,69.0,102,69
2025-10-13 05:00:00,15.0,15.4,419.0,9.8,11.8,76.0,101,69
2025-10-13 06:00:00,16.5,16.9,467.0,10.7,13.1,79.0,100,68
2025-10-13 07:00:00,17.9,18.2,471.0,12.4,15.1,80.0,100,68
2025-10-13 08:00:00,18.4,18.7,470.0,15.6,17.8,78.0,99,68
2025-10-13 09:00:00,19.6,19.8,525.0,21.1,20.9,71.0,98,68
2025-10-13 10:00:00,23.1,23.3,707.0,31.0,24.3,57.0,97,67
2025-10-13 11:00:00,35.0,35.2,944.0,43.4,28.1,38.0,96,67
2025-10-13 12:00:00,52.7,54.2,1085.0,64.9,41.5,15.0,94,66
2025-10-13 13:00:00,54.1,57.0,1047.0,63.7,42.2,13.0,95,66
2025-10-13 14:00:00,56.0,58.8,912.0,62.1,43.1,11.0,96,67
2025-10-13 15:00:00,55.5,58.4,776.0,60.5,43.0,9.0,97,67
2025-10-13 16:00:00,59.0,61.9,668.0,59.4,41.0,7.0,98,68
2025-10-13 17:00:00,63.6,66.4,559.0,58.4,38.0,4.0,100,68
2025-10-13 18:00:00,58.9,61.7,460.0,56.7,35.8,3.0,101,69
2025-10-13 19:00:00,48.5,51.0,353.0,53.9,35.4,3.0,102,69
2025-10-13 20:00:00,45.9,48.1,256.0,50.5,35.9,3.0,101,69
2025-10-13 21:00:00,43.1,45.2,235.0,47.1,36.2,5.0,101,69
2025-10-13 22:00:00,41.7,43.8,363.0,43.9,36.1,7.0,100,68
2025-10-13 23:00:00,40.6,42.6,568.0,40.7,35.9,11.0,100,69
2025-10-14 00:00:00,28.3,29.0,698.0,30.3,24.9,19.0,101,69
2025-10-14 01:00:00,26.0,26.5,681.0,25.7,24.6,30.0,100,68
2025-10-14 02:00:00,20.4,21.0,590.0,19.5,24.1,44.0,101,69
2025-10-14 03:00:00,18.5,19.2,494.0,14.7,22.8,56.0,101,69
2025-10-14 04:00:00,14.8,15.3,394.0,12.6,19.7,62.0,102,69
2025-10-14 05:00:00,13.9,14.4,289.0,12.0,15.8,64.0,102,69
2025-10-14 06:00:00,14.9,15.4,252.0,12.8,13.1,64.0,102,69
2025-10-14 07:00:00,16.4,16.9,324.0,14.8,12.4,61.0,102,69
2025-10-14 08:00:00,17.1,17.5,463.0,18.3,13.0,54.0,102,69
2025-10-14 09:00:00,18.1,18.7,613.0,23.6,14.9,46.0,102,69
2025-10-14 10:00:00,24.0,25.0,786.0,32.9,19.2,34.0,101,69
2025-10-14 11:00:00,34.8,36.6,970.0,44.0,24.9,20.0,102,69
2025-10-14 12:00:00,43.0,45.8,1069.0,54.1,28.4,10.0,102,69
2025-10-14 13:00:00,39.5,41.9,1023.0,51.0,27.4,11.0,101,69
2025-10-14 14:00:00,37.4,39.8,894.0,46.4,25.9,12.0,99,68
2025-10-14 15:00:00,33.5,35.6,767.0,41.5,23.5,15.0,98,67
2025-10-14 16:00:00,29.3,31.3,675.0,35.7,19.4,20.0,96,67
2025-10-14 17:00:00,23.6,25.4,586.0,29.5,14.4,25.0,93,66
2025-10-14 18:00:00,19.0,20.6,495.0,25.2,11.0,29.0,89,64
2025-10-14 19:00:00,18.1,19.7,371.0,24.2,10.3,29.0,86,63
2025-10-14 20:00:00,18.3,19.9,244.0,25.0,11.1,27.0,83,62
2025-10-14 21:00:00,19.7,21.3,197.0,25.9,12.3,26.0,81,61
2025-10-14 22:00:00,20.3,21.6,312.0,26.6,13.6,26.0,79,60
2025-10-14 23:00:00,21.5,22.8,507.0,27.3,15.3,26.0,77,58
2025-10-15 00:00:00,28.4,30.3,619.0,32.5,21.6,19.0,75,55
