datetime,pm2_5,pm10,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,us_aqi,european_aqi
2025-01-01 00:00:00,152.7,152.7,2209.0,58.2,44.9,6.0,167,111
2025-01-01 01:00:00,145.8,146.2,2049.0,52.1,47.2,28.0,169,114
2025-01-01 02:00:00,119.7,119.7,1692.0,43.5,50.2,60.0,171,117
2025-01-01 03:00:00,103.4,103.6,1380.0,34.9,52.1,92.0,173,119
2025-01-01 04:00:00,85.0,85.2,1193.0,26.4,51.8,122.0,173,120
2025-01-01 05:00:00,76.1,76.1,1051.0,18.0,50.4,151.0,174,121
2025-01-01 06:00:00,75.9,75.9,957.0,12.2,48.7,174.0,174,121
2025-01-01 07:00:00,74.7,75.0,904.0,7.7,45.7,192.0,174,121
2025-01-01 08:00:00,75.4,75.4,900.0,5.9,42.5,203.0,175,122
2025-01-01 09:00:00,76.8,76.8,972.0,12.7,43.6,197.0,175,122
2025-01-01 10:00:00,103.1,103.1,1206.0,36.3,53.5,162.0,175,122
2025-01-01 11:00:00,138.8,139.2,1518.0,68.7,67.8,110.0,176,123
2025-01-01 12:00:00,162.5,162.5,1679.0,94.9,76.2,68.0,177,125
2025-01-01 13:00:00,166.2,166.2,1538.0,80.7,68.8,71.0,178,127
2025-01-01 14:00:00,140.6,141.1,1246.0,61.0,58.5,75.0,180,129
2025-01-01 15:00:00,115.0,115.0,1036.0,45.8,49.4,76.0,180,131
2025-01-01 16:00:00,99.7,99.7,1013.0,39.3,42.9,73.0,181,131
2025-01-01 17:00:00,93.4,93.6,1072.0,37.3,37.7,68.0,180,131
2025-01-01 18:00:00,99.0,99.2,1123.0,36.8,34.2,62.0,180,130
2025-01-01 19:00:00,110.1,110.4,1110.0,37.1,32.9,54.0,180,130
2025-01-01 20:00:00,122.0,122.5,1089.0,38.9,33.3,45.0,180,129
2025-01-01 21:00:00,132.2,132.7,1142.0,41.3,34.7,37.0,180,130
2025-01-01 22:00:00,139.2,139.7,1372.0,45.7,37.2,26.0,180,130
2025-01-01 23:00:00,147.1,147.1,1675.0,50.7,40.7,15.0,181,131
2025-01-02 00:00:00,166.7,167.2,1825.0,48.5,39.8,16.0,181,132
2025-01-02 01:00:00,161.1,161.6,1684.0,42.1,42.6,45.0,182,132
2025-01-02 02:00:00,129.9,130.4,1390.0,33.2,46.3,86.0,182,133
2025-01-02 03:00:00,90.6,90.8,1128.0,25.0,48.2,125.0,182,133
2025-01-02 04:00:00,72.2,72.4,961.0,18.4,46.5,159.0,182,133
2025-01-02 05:00:00,66.6,66.8,826.0,12.5,42.9,189.0,181,132
2025-01-02 06:00:00,67.3,67.5,724.0,8.8,39.9,211.0,181,132
2025-01-02 07:00:00,67.8,68.2,596.0,7.1,37.5,221.0,181,132
2025-01-02 08:00:00,68.0,68.5,500.0,7.5,35.6,222.0,181,131
2025-01-02 09:00:00,69.4,70.1,614.0,11.3,36.8,212.0,181,131
2025-01-02 10:00:00,86.1,86.8,1185.0,21.0,43.2,186.0,181,131
2025-01-02 11:00:00,100.1,100.6,1965.0,34.0,52.7,149.0,181,130
2025-01-02 12:00:00,115.9,116.2,2389.0,58.2,57.6,93.0,184,129
2025-01-02 13:00:00,126.2,126.2,2082.0,60.5,61.4,79.0,178,128
2025-01-02 14:00:00,134.6,135.0,1419.0,64.0,66.7,60.0,178,126
2025-01-02 15:00:00,150.4,150.9,955.0,68.9,71.4,42.0,177,126
2025-01-02 16:00:00,170.0,170.4,957.0,77.6,76.1,28.0,178,127
2025-01-02 17:00:00,183.5,183.9,1158.0,87.8,80.3,17.0,180,130
2025-01-02 18:00:00,187.7,188.1,1317.0,91.9,80.3,9.0,182,133
