datetime,pm2_5,pm10,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,us_aqi,european_aqi
2024-05-01 00:00:00,29.8,43.4,457.0,10.4,16.5,79.0,155,92
2024-05-01 01:00:00,28.8,41.8,467.0,10.5,17.1,79.0,154,91
2024-05-01 02:00:00,29.8,43.4,481.0,10.5,17.8,78.0,154,90
2024-05-01 03:00:00,30.5,44.5,491.0,10.4,18.5,81.0,153,89
2024-05-01 04:00:00,33.1,48.4,492.0,9.9,18.9,89.0,152,87
2024-05-01 05:00:00,36.4,53.4,490.0,9.3,19.2,99.0,151,85
2024-05-01 06:00:00,39.7,58.2,492.0,9.0,19.4,107.0,146,83
2024-05-01 07:00:00,43.7,64.0,494.0,8.9,19.1,112.0,140,81
2024-05-01 08:00:00,50.1,73.6,500.0,9.1,18.8,116.0,134,79
2024-05-01 09:00:00,55.4,81.5,534.0,10.8,19.6,115.0,131,78
2024-05-01 10:00:00,59.6,87.5,627.0,15.8,22.8,107.0,129,78
2024-05-01 11:00:00,61.0,89.2,748.0,22.4,27.1,95.0,127,77
2024-05-01 12:00:00,71.7,104.3,914.0,29.9,32.7,75.0,124,76
2024-05-01 13:00:00,71.7,104.3,860.0,25.9,31.8,75.0,122,75
2024-05-01 14:00:00,61.0,88.7,783.0,20.4,30.4,76.0,121,75
2024-05-01 15:00:00,49.4,71.5,706.0,16.1,28.8,75.0,119,75
2024-05-01 16:00:00,38.8,55.9,632.0,14.1,26.8,73.0,118,74
2024-05-01 17:00:00,34.8,50.3,559.0,13.3,24.6,70.0,117,74
2024-05-01 18:00:00,36.2,52.9,501.0,12.8,22.6,66.0,117,74
2024-05-01 19:00:00,33.1,48.2,462.0,12.1,21.1,62.0,118,74
2024-05-01 20:00:00,32.1,46.8,439.0,11.7,19.8,58.0,118,74
2024-05-01 21:00:00,33.1,48.2,436.0,12.1,19.1,54.0,118,74
2024-05-01 22:00:00,38.0,55.5,463.0,13.8,18.9,48.0,118,74
2024-05-01 23:00:00,41.1,60.3,511.0,16.2,19.3,41.0,118,74
2024-05-02 00:00:00,56.2,82.2,526.0,16.3,21.1,46.0,119,75
2024-05-02 01:00:00,56.6,82.7,542.0,16.9,22.0,49.0,122,76
2024-05-02 02:00:00,56.7,82.7,564.0,17.6,23.4,53.0,125,76
2024-05-02 03:00:00,58.0,84.3,580.0,18.0,25.0,59.0,128,77
2024-05-02 04:00:00,61.2,89.4,582.0,17.5,27.1,70.0,131,78
2024-05-02 05:00:00,63.8,92.9,578.0,16.6,29.5,83.0,134,79
2024-05-02 06:00:00,69.2,100.6,578.0,16.1,31.5,94.0,137,80
2024-05-02 07:00:00,72.4,105.2,574.0,15.7,32.9,102.0,140,81
2024-05-02 08:00:00,73.3,106.6,573.0,15.6,34.0,108.0,143,82
2024-05-02 09:00:00,72.6,105.5,609.0,17.6,35.0,107.0,145,83
2024-05-02 10:00:00,75.9,110.1,723.0,24.0,36.2,95.0,147,83
2024-05-02 11:00:00,82.9,120.1,873.0,32.5,37.2,76.0,149,84
2024-05-02 12:00:00,56.7,81.5,887.0,34.3,38.6,65.0,150,85
2024-05-02 13:00:00,55.3,79.6,948.0,35.7,40.3,59.0,149,84
2024-05-02 14:00:00,57.3,82.4,1028.0,37.6,42.6,50.0,148,84
2024-05-02 15:00:00,63.3,91.0,1062.0,38.2,43.9,43.0,147,83
2024-05-02 16:00:00,61.9,89.2,1011.0,36.3,43.4,41.0,149,84
2024-05-02 17:00:00,56.2,81.0,913.0,33.1,41.8,42.0,150,85
2024-05-02 18:00:00,51.8,74.7,824.0,30.3,40.2,42.0,151,85
2024-05-02 19:00:00,50.6,73.3,759.0,28.6,38.7,42.0,151,86
2024-05-02 20:00:00,47.4,68.7,701.0,27.4,37.2,41.0,151,87
