datetime,pm2_5,pm10,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,us_aqi,european_aqi
2025-05-01 00:00:00,54.6,54.9,682.0,28.7,17.8,60.0,159,98
2025-05-01 01:00:00,39.3,39.7,727.0,25.6,18.7,73.0,159,98
2025-05-01 02:00:00,34.7,34.9,806.0,21.4,20.0,92.0,158,97
2025-05-01 03:00:00,35.4,35.6,826.0,17.8,21.0,109.0,158,97
2025-05-01 04:00:00,31.3,31.4,714.0,15.5,21.1,121.0,158,97
2025-05-01 05:00:00,32.2,32.4,543.0,14.0,20.9,130.0,158,96
2025-05-01 06:00:00,35.4,35.5,438.0,13.2,21.2,139.0,158,96
2025-05-01 07:00:00,38.8,38.9,387.0,12.4,22.0,151.0,157,96
2025-05-01 08:00:00,39.2,39.5,403.0,12.3,23.4,163.0,157,95
2025-05-01 09:00:00,43.3,43.5,650.0,15.9,25.7,163.0,157,95
2025-05-01 10:00:00,46.1,46.4,1378.0,26.0,29.7,144.0,157,95
2025-05-01 11:00:00,58.0,58.4,2339.0,39.7,34.7,115.0,157,94
2025-05-01 12:00:00,57.5,57.9,2947.0,41.7,37.8,89.0,156,94
2025-05-01 13:00:00,57.6,58.4,2864.0,42.7,38.9,78.0,156,93
2025-05-01 14:00:00,57.3,58.8,2430.0,44.3,40.4,62.0,155,92
2025-05-01 15:00:00,61.7,64.0,2079.0,47.2,41.8,48.0,154,90
2025-05-01 16:00:00,71.7,75.0,1986.0,52.2,42.6,37.0,153,89
2025-05-01 17:00:00,82.0,85.9,1977.0,58.5,43.3,27.0,152,88
2025-05-01 18:00:00,88.9,93.4,1966.0,64.4,44.3,19.0,152,87
2025-05-01 19:00:00,100.1,104.5,1914.0,70.0,45.9,11.0,152,87
2025-05-01 20:00:00,113.4,118.0,1860.0,75.1,47.8,5.0,152,87
2025-05-01 21:00:00,123.4,129.0,1831.0,77.4,49.7,5.0,152,88
2025-05-01 22:00:00,138.8,144.4,1889.0,76.0,51.6,11.0,153,89
2025-05-01 23:00:00,156.5,163.4,1972.0,71.7,53.3,22.0,154,91
2025-05-02 00:00:00,133.2,138.3,1926.0,69.8,53.2,45.0,156,93
2025-05-02 01:00:00,97.6,100.6,1627.0,57.1,52.4,84.0,158,96
2025-05-02 02:00:00,85.7,89.4,1198.0,39.4,51.1,140.0,159,98
2025-05-02 03:00:00,74.5,78.7,859.0,24.6,47.9,186.0,160,100
2025-05-02 04:00:00,60.1,64.7,700.0,15.6,41.1,215.0,161,101
2025-05-02 05:00:00,51.8,56.3,630.0,9.4,32.4,235.0,161,102
2025-05-02 06:00:00,46.4,50.6,592.0,5.7,25.8,249.0,162,102
2025-05-02 07:00:00,46.8,50.1,575.0,4.2,22.7,258.0,162,103
2025-05-02 08:00:00,47.5,49.7,589.0,5.0,21.6,260.0,163,103
2025-05-02 09:00:00,51.2,52.7,608.0,8.1,22.1,252.0,197,103
2025-05-02 10:00:00,57.6,58.6,627.0,14.7,25.1,229.0,210,104
2025-05-02 11:00:00,67.8,68.2,651.0,23.6,29.7,196.0,216,104
2025-05-02 12:00:00,83.4,84.1,662.0,33.2,37.5,172.0,217,104
2025-05-02 13:00:00,85.2,85.7,655.0,32.9,37.8,150.0,214,105
2025-05-02 14:00:00,82.4,82.7,636.0,32.5,38.2,119.0,208,106
2025-05-02 15:00:00,77.3,77.5,606.0,32.6,37.9,92.0,198,107
2025-05-02 16:00:00,71.9,72.4,559.0,33.6,36.5,75.0,172,107
2025-05-02 17:00:00,67.1,67.5,501.0,35.0,34.3,64.0,165,107
2025-05-02 18:00:00,63.1,63.8,448.0,36.1,32.2,54.0,165,107
2025-05-02 19:00:00,59.6,60.3,398.0,36.5,30.0,46.0,164,106
2025-05-02 20:00:00,56.6,57.4,354.0,36.5,27.9,41.0,163,105
2025-05-02 21:00:00,53.9,54.9,339.0,36.0,26.3,37.0,162,103
2025-05-02 22:00:00,52.2,53.2,378.0,34.9,25.9,34.0,161,101
2025-05-02 23:00:00,51.6,52.7,447.0,33.2,26.1,32.0,159,98
2025-05-03 00:00:00,40.4,41.8,495.0,34.1,30.7,34.0,156,94
2025-05-03 01:00:00,38.2,39.8,498.0,31.5,30.0,45.0,154,91
2025-05-03 02:00:00,35.7,36.9,481.0,27.7,28.9,62.0,153,89
2025-05-03 03:00:00,38.3,39.5,465.0,23.2,27.4,87.0,152,87
2025-05-03 04:00:00,40.4,41.4,457.0,17.0,25.0,129.0,151,86
2025-05-03 05:00:00,43.7,44.5,449.0,10.0,22.1,178.0,151,86
2025-05-03 06:00:00,45.1,45.9,444.0,5.8,20.0,209.0,151,85
2025-05-03 07:00:00,45.2,45.9,435.0,5.9,19.1,207.0,151,85
2025-05-03 08:00:00,42.0,42.7,429.0,8.8,19.1,186.0,151,85
2025-05-03 09:00:00,41.7,42.4,442.0,13.5,20.1,161.0,150,85
2025-05-03 10:00:00,43.3,44.2,497.0,21.1,22.8,132.0,150,85
2025-05-03 11:00:00,46.2,47.3,571.0,30.5,26.4,99.0,149,84
2025-05-03 12:00:00,48.3,49.9,615.0,35.2,33.5,82.0,147,83
2025-05-03 13:00:00,48.4,50.1,603.0,37.1,33.1,67.0,143,82
2025-05-03 14:00:00,46.6,48.2,560.0,39.6,32.5,46.0,140,81
2025-05-03 15:00:00,42.6,44.5,518.0,41.0,31.7,32.0,136,80
2025-05-03 16:00:00,38.0,40.7,486.0,40.5,30.6,30.0,132,79
