datetime,pm2_5,pm10,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,us_aqi,european_aqi
2024-07-01 00:00:00,16.1,22.9,403.0,22.4,25.1,30.0,71,47
2024-07-01 01:00:00,20.1,28.8,418.0,20.5,26.7,62.0,70,46
2024-07-01 02:00:00,24.0,34.3,436.0,17.8,28.8,106.0,70,46
2024-07-01 03:00:00,27.2,39.0,436.0,15.1,29.0,136.0,70,61
2024-07-01 04:00:00,23.5,33.6,396.0,12.5,25.3,137.0,69,61
2024-07-01 05:00:00,19.4,27.8,338.0,10.0,19.8,124.0,68,56
2024-07-01 06:00:00,17.1,24.5,300.0,8.5,16.2,116.0,68,51
2024-07-01 07:00:00,16.8,24.2,295.0,8.1,16.0,121.0,67,54
2024-07-01 08:00:00,18.3,26.3,311.0,8.6,17.7,131.0,67,60
2024-07-01 09:00:00,21.8,31.2,350.0,11.1,20.9,135.0,67,61
2024-07-01 10:00:00,28.1,40.2,432.0,17.0,26.6,130.0,81,60
2024-07-01 11:00:00,31.8,45.5,536.0,24.9,33.7,120.0,86,53
2024-07-01 12:00:00,37.4,54.0,586.0,30.2,36.9,83.0,82,43
2024-07-01 13:00:00,36.9,53.1,574.0,30.1,38.6,70.0,71,45
2024-07-01 14:00:00,32.9,47.4,556.0,30.0,40.6,52.0,70,46
2024-07-01 15:00:00,28.4,40.7,533.0,29.6,40.8,37.0,70,46
2024-07-01 16:00:00,25.4,36.4,503.0,28.9,37.3,27.0,71,47
2024-07-01 17:00:00,22.4,32.0,468.0,27.9,31.8,20.0,71,47
2024-07-01 18:00:00,20.3,29.0,437.0,26.9,27.4,15.0,71,48
2024-07-01 19:00:00,18.6,26.6,405.0,25.7,25.0,11.0,72,49
2024-07-01 20:00:00,17.7,25.3,378.0,24.5,23.7,9.0,72,50
2024-07-01 21:00:00,17.8,25.4,377.0,24.0,23.3,11.0,72,50
2024-07-01 22:00:00,18.4,26.4,433.0,25.3,24.5,15.0,73,51
2024-07-01 23:00:00,21.1,30.3,515.0,27.2,26.7,24.0,74,52
2024-07-02 00:00:00,26.3,38.0,514.0,26.4,26.9,29.0,74,54
2024-07-02 01:00:00,27.9,40.7,483.0,22.1,27.4,66.0,75,55
2024-07-02 02:00:00,34.0,49.7,439.0,16.1,28.0,117.0,76,57
2024-07-02 03:00:00,38.0,55.6,400.0,11.2,27.4,156.0,77,65
2024-07-02 04:00:00,39.6,58.1,367.0,8.2,24.4,174.0,78,68
2024-07-02 05:00:00,38.3,56.1,340.0,6.3,20.2,179.0,79,69
2024-07-02 06:00:00,36.7,53.8,332.0,6.3,17.6,177.0,81,69
2024-07-02 07:00:00,39.1,57.0,349.0,8.7,17.9,165.0,83,66
2024-07-02 08:00:00,38.9,56.6,387.0,12.9,19.7,144.0,93,63
2024-07-02 09:00:00,37.4,53.9,444.0,17.8,22.3,123.0,117,63
2024-07-02 10:00:00,38.4,55.2,546.0,24.3,26.0,101.0,129,64
2024-07-02 11:00:00,39.0,55.9,668.0,31.4,30.5,77.0,126,64
2024-07-02 12:00:00,59.1,85.0,728.0,29.8,36.5,118.0,109,64
2024-07-02 13:00:00,58.8,84.3,732.0,29.8,37.8,101.0,97,65
2024-07-02 14:00:00,54.1,77.8,733.0,29.7,39.4,77.0,93,66
2024-07-02 15:00:00,47.5,68.2,701.0,28.5,38.5,58.0,95,67
2024-07-02 16:00:00,38.8,56.1,607.0,25.1,32.9,49.0,97,67
2024-07-02 17:00:00,29.2,42.7,481.0,20.6,24.9,45.0,98,68
2024-07-02 18:00:00,24.4,36.2,380.0,16.9,18.9,45.0,98,68
2024-07-02 19:00:00,22.8,34.1,325.0,14.7,16.8,49.0,99,68
2024-07-02 20:00:00,22.0,33.1,295.0,13.3,16.6,57.0,99,68
2024-07-02 21:00:00,21.7,32.5,286.0,12.8,17.0,63.0,100,68
2024-07-02 22:00:00,21.9,33.1,305.0,13.7,17.6,65.0,100,68
2024-07-02 23:00:00,23.5,35.4,343.0,15.6,18.8,66.0,100,68
2024-07-03 00:00:00,23.2,35.2,346.0,15.0,18.7,83.0,101,69
2024-07-03 01:00:00,24.5,37.7,346.0,14.0,19.3,91.0,100,68
2024-07-03 02:00:00,25.5,39.7,345.0,12.5,20.1,103.0,100,68
2024-07-03 03:00:00,27.0,41.4,340.0,10.8,20.4,116.0,99,68
2024-07-03 04:00:00,28.6,43.7,325.0,8.5,19.9,133.0,98,68
2024-07-03 05:00:00,30.0,45.6,305.0,6.0,19.0,151.0,97,67
2024-07-03 06:00:00,29.9,45.1,294.0,5.0,18.3,158.0,96,67
2024-07-03 07:00:00,27.5,41.6,292.0,6.1,17.7,147.0,96,67
2024-07-03 08:00:00,23.5,35.3,299.0,8.6,17.4,125.0,95,66
2024-07-03 09:00:00,23.3,35.0,328.0,12.3,18.1,106.0,93,66
2024-07-03 10:00:00,24.6,36.9,403.0,18.2,21.1,93.0,92,65
2024-07-03 11:00:00,27.5,41.2,500.0,25.2,25.3,82.0,91,65
2024-07-03 12:00:00,27.7,42.3,483.0,25.0,26.2,68.0,90,65
2024-07-03 13:00:00,27.7,42.6,472.0,23.3,25.2,69.0,87,64
2024-07-03 14:00:00,26.6,41.4,455.0,20.9,23.8,70.0,84,63
2024-07-03 15:00:00,26.3,41.3,432.0,18.8,22.2,70.0,82,62
2024-07-03 16:00:00,24.7,39.2,397.0,17.4,20.1,67.0,80,61
2024-07-03 17:00:00,22.5,35.5,355.0,16.2,17.7,62.0,79,60
2024-07-03 18:00:00,22.1,35.2,319.0,15.4,16.2,57.0,78,60
2024-07-03 19:00:00,19.0,30.2,293.0,15.0,16.0,53.0,78,60
2024-07-03 20:00:00,17.9,28.2,273.0,14.9,16.7,50.0,78,60
2024-07-03 21:00:00,17.5,27.3,259.0,14.9,17.7,47.0,77,59
2024-07-03 22:00:00,17.5,27.1,254.0,15.1,19.5,45.0,77,59
2024-07-03 23:00:00,17.5,26.9,254.0,15.5,21.6,44.0,77,58
2024-07-04 00:00:00,15.0,23.7,248.0,15.0,16.7,36.0,76,57
2024-07-04 01:00:00,14.5,22.8,243.0,13.6,15.7,43.0,75,56
2024-07-04 02:00:00,14.4,22.2,237.0,11.7,14.3,52.0,74,54
2024-07-04 03:00:00,18.0,27.2,231.0,9.9,13.3,63.0,73,52
2024-07-04 04:00:00,21.7,32.4,228.0,8.4,12.9,77.0,73,51
2024-07-04 05:00:00,24.0,35.6,226.0,7.0,12.8,92.0,72,49
2024-07-04 06:00:00,25.1,37.4,223.0,6.1,12.9,103.0,72,48
2024-07-04 07:00:00,24.0,35.9,210.0,5.3,13.0,107.0,71,48
2024-07-04 08:00:00,22.4,33.4,196.0,5.0,13.3,105.0,71,47
2024-07-04 09:00:00,21.4,32.2,207.0,6.5,14.4,100.0,71,47
2024-07-04 10:00:00,20.3,30.6,266.0,11.6,17.2,89.0,71,47
2024-07-04 11:00:00,21.7,32.2,350.0,18.5,20.9,73.0,70,46
2024-07-04 12:00:00,16.8,25.3,398.0,23.8,23.3,52.0,70,45
2024-07-04 13:00:00,17.2,26.3,408.0,24.1,23.7,44.0,69,43
2024-07-04 14:00:00,17.6,27.2,420.0,24.5,24.3,34.0,68,41
2024-07-04 15:00:00,18.9,29.3,422.0,24.6,24.3,26.0,67,40
2024-07-04 16:00:00,20.8,32.2,407.0,24.2,23.3,23.0,66,39
2024-07-04 17:00:00,20.0,31.5,382.0,23.4,21.8,23.0,66,39
2024-07-04 18:00:00,18.4,29.1,353.0,22.4,20.6,24.0,66,39
2024-07-04 19:00:00,17.2,27.4,320.0,21.1,20.0,26.0,65,38
