datetime,pm2_5,pm10,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,us_aqi,european_aqi
2025-04-01 00:00:00,50.5,51.5,963.0,24.0,20.4,48.0,122,75
2025-04-01 01:00:00,45.4,46.7,788.0,20.2,19.9,58.0,125,76
2025-04-01 02:00:00,42.4,44.7,631.0,14.9,19.1,73.0,127,77
2025-04-01 03:00:00,43.2,47.0,518.0,10.5,18.4,89.0,129,78
2025-04-01 04:00:00,45.8,51.5,469.0,7.7,17.6,108.0,131,78
2025-04-01 05:00:00,47.8,54.5,464.0,5.8,16.8,129.0,133,79
2025-04-01 06:00:00,49.2,56.0,478.0,4.9,16.5,145.0,135,80
2025-04-01 07:00:00,50.4,56.7,417.0,3.7,16.3,157.0,138,80
2025-04-01 08:00:00,51.6,57.4,374.0,3.4,16.5,164.0,140,81
2025-04-01 09:00:00,53.8,59.1,599.0,8.0,18.8,160.0,142,82
2025-04-01 10:00:00,58.8,63.3,1425.0,21.0,24.3,139.0,144,82
2025-04-01 11:00:00,77.8,81.3,2519.0,38.8,31.9,107.0,146,83
2025-04-01 12:00:00,96.2,99.0,3131.0,53.9,32.4,67.0,148,84
2025-04-01 13:00:00,104.5,107.1,2796.0,55.8,37.9,61.0,150,84
2025-04-01 14:00:00,113.9,116.6,1980.0,58.6,45.5,53.0,150,85
2025-04-01 15:00:00,129.0,132.2,1329.0,61.5,50.4,44.0,151,86
2025-04-01 16:00:00,144.4,147.6,1110.0,65.1,50.5,34.0,152,88
2025-04-01 17:00:00,152.3,156.0,1057.0,68.7,48.0,24.0,154,90
2025-04-01 18:00:00,143.9,147.6,1013.0,70.1,45.1,17.0,156,93
2025-04-01 19:00:00,132.2,136.0,904.0,67.6,42.0,14.0,158,96
2025-04-01 20:00:00,131.3,136.4,804.0,62.8,38.5,13.0,160,99
2025-04-01 21:00:00,137.8,143.4,783.0,58.0,35.7,14.0,162,102
2025-04-01 22:00:00,145.3,151.3,916.0,54.1,33.4,12.0,164,106
2025-04-01 23:00:00,145.8,151.3,1128.0,50.3,31.8,12.0,166,109
2025-04-02 00:00:00,151.3,156.9,1261.0,55.3,38.3,13.0,169,113
2025-04-02 01:00:00,130.4,136.4,1246.0,51.7,43.8,26.0,171,116
2025-04-02 02:00:00,119.7,127.1,1152.0,46.3,51.1,45.0,173,119
2025-04-02 03:00:00,109.9,117.3,1033.0,39.4,55.0,69.0,175,122
2025-04-02 04:00:00,95.5,102.9,875.0,29.6,52.0,100.0,176,124
2025-04-02 05:00:00,79.9,87.3,692.0,18.3,45.6,135.0,177,126
2025-04-02 06:00:00,73.6,81.0,571.0,10.1,40.2,164.0,178,127
2025-04-02 07:00:00,73.8,81.3,550.0,5.0,36.7,187.0,178,128
2025-04-02 08:00:00,75.9,83.4,591.0,3.0,34.2,204.0,179,128
2025-04-02 09:00:00,78.9,86.1,672.0,8.5,35.0,205.0,179,129
2025-04-02 10:00:00,85.9,92.9,829.0,27.4,41.1,178.0,180,130
2025-04-02 11:00:00,119.0,125.3,1025.0,53.8,50.4,135.0,181,131
2025-04-02 12:00:00,162.1,171.4,1126.0,70.6,53.0,88.0,182,132
2025-04-02 13:00:00,175.1,183.5,1042.0,72.9,57.1,77.0,183,135
2025-04-02 14:00:00,181.6,189.5,864.0,75.6,62.4,63.0,185,137
2025-04-02 15:00:00,183.9,190.9,728.0,75.1,63.1,51.0,186,139
2025-04-02 16:00:00,171.4,177.0,690.0,68.1,55.0,45.0,187,141
2025-04-02 17:00:00,146.2,149.9,695.0,57.7,42.3,42.0,188,142
2025-04-02 18:00:00,122.5,124.3,717.0,49.7,32.0,39.0,188,142
2025-04-02 19:00:00,107.1,108.5,735.0,46.5,26.6,35.0,187,141
2025-04-02 20:00:00,102.2,103.6,770.0,45.6,23.6,32.0,187,140
2025-04-02 21:00:00,107.6,109.2,855.0,45.5,22.6,29.0,186,139
2025-04-02 22:00:00,121.1,122.9,1071.0,46.7,24.1,23.0,185,138
2025-04-02 23:00:00,137.8,140.2,1339.0,48.6,27.6,17.0,185,137
2025-04-03 00:00:00,160.7,163.4,1451.0,52.7,34.4,21.0,185,137
2025-04-03 01:00:00,122.0,126.2,1264.0,46.4,35.2,44.0,185,137
2025-04-03 02:00:00,105.0,110.6,922.0,37.6,36.0,76.0,185,137
2025-04-03 03:00:00,96.4,103.1,652.0,29.1,34.9,109.0,184,137
2025-04-03 04:00:00,87.1,93.8,548.0,21.6,30.0,142.0,184,136
2025-04-03 05:00:00,78.0,84.1,515.0,14.4,23.1,175.0,184,136
2025-04-03 06:00:00,71.0,76.4,499.0,9.4,17.6,197.0,184,136
2025-04-03 07:00:00,67.8,72.6,481.0,6.8,14.4,204.0,184,136
2025-04-03 08:00:00,65.4,70.1,480.0,6.2,12.4,201.0,184,136
2025-04-03 09:00:00,63.1,67.5,495.0,8.4,12.2,189.0,183,135
2025-04-03 10:00:00,64.3,67.5,537.0,15.2,14.5,164.0,183,135
2025-04-03 11:00:00,67.3,70.1,595.0,24.7,18.4,131.0,183,134
2025-04-03 12:00:00,61.0,62.9,637.0,30.7,22.3,109.0,181,132
2025-04-03 13:00:00,59.4,61.7,649.0,31.9,23.6,100.0,179,129
2025-04-03 14:00:00,61.2,64.0,645.0,33.5,25.5,88.0,177,125
2025-04-03 15:00:00,68.2,71.5,637.0,34.8,26.5,78.0,174,121
2025-04-03 16:00:00,75.7,79.4,627.0,35.4,26.1,71.0,172,117
2025-04-03 17:00:00,79.6,83.6,613.0,35.5,24.9,66.0,169,114
2025-04-03 18:00:00,83.1,87.1,599.0,35.5,23.7,62.0,168,112
2025-04-03 19:00:00,87.5,92.0,565.0,35.0,22.6,58.0,167,110
2025-04-03 20:00:00,92.9,98.0,531.0,34.2,21.5,55.0,167,110
2025-04-03 21:00:00,97.1,102.7,558.0,34.1,21.2,53.0,166,109
2025-04-03 22:00:00,100.6,106.4,726.0,36.0,22.3,48.0,166,109
2025-04-03 23:00:00,105.2,111.5,956.0,38.5,24.0,44.0,166,108
2025-04-04 00:00:00,98.3,102.7,1067.0,36.5,24.3,57.0,165,107
2025-04-04 01:00:00,85.0,90.1,940.0,31.8,23.2,78.0,164,105
2025-04-04 02:00:00,71.0,75.9,694.0,25.3,21.7,107.0,163,104
2025-04-04 03:00:00,61.9,65.7,512.0,20.4,21.1,129.0,162,103
2025-04-04 04:00:00,65.4,68.5,479.0,18.8,22.2,136.0,161,102
2025-04-04 05:00:00,70.5,73.3,510.0,18.9,24.1,135.0,161,101
2025-04-04 06:00:00,68.0,70.3,532.0,19.1,25.3,133.0,161,101
2025-04-04 07:00:00,65.9,68.0,508.0,18.6,25.0,133.0,161,101
2025-04-04 08:00:00,64.0,65.7,475.0,18.2,23.9,133.0,161,101
2025-04-04 09:00:00,61.7,63.3,465.0,18.8,22.7,128.0,161,101
2025-04-04 10:00:00,59.6,60.8,504.0,21.4,21.4,116.0,161,100
2025-04-04 11:00:00,56.0,57.3,565.0,25.0,19.9,101.0,160,100
2025-04-04 12:00:00,53.4,55.2,604.0,26.6,18.9,86.0,160,100
2025-04-04 13:00:00,53.9,56.3,598.0,26.8,19.3,82.0,160,100
2025-04-04 14:00:00,55.4,58.7,570.0,27.0,19.9,77.0,160,100
2025-04-04 15:00:00,58.6,62.2,540.0,27.6,20.2,71.0,160,99
2025-04-04 16:00:00,61.5,65.7,515.0,28.8,19.9,65.0,160,99
2025-04-04 17:00:00,63.1,67.3,489.0,30.3,19.3,59.0,159,99
2025-04-04 18:00:00,63.8,68.0,463.0,31.1,18.5,55.0,159,98
2025-04-04 19:00:00,64.5,68.7,423.0,30.2,17.4,54.0,159,97
2025-04-04 20:00:00,63.6,67.8,383.0,28.5,16.1,55.0,158,97
