datetime,pm2_5,pm10,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,us_aqi,european_aqi
2025-06-01 00:00:00,55.2,56.8,783.0,36.5,29.7,62.0,107,71
2025-06-01 01:00:00,46.6,47.7,689.0,27.7,25.6,91.0,110,72
2025-06-01 02:00:00,31.9,32.7,490.0,15.6,19.9,131.0,112,72
2025-06-01 03:00:00,19.2,19.7,333.0,6.5,15.0,156.0,113,72
2025-06-01 04:00:00,14.9,15.2,269.0,3.2,11.7,153.0,111,72
2025-06-01 05:00:00,11.7,11.9,247.0,3.0,9.3,135.0,109,71
2025-06-01 06:00:00,9.4,9.5,258.0,3.8,8.0,121.0,106,70
2025-06-01 07:00:00,8.5,8.6,303.0,4.3,7.8,119.0,103,69
2025-06-01 08:00:00,10.7,10.8,380.0,5.8,8.7,121.0,100,68
2025-06-01 09:00:00,15.9,16.1,476.0,10.1,11.2,120.0,98,68
2025-06-01 10:00:00,24.2,24.3,623.0,20.2,16.7,113.0,96,67
2025-06-01 11:00:00,34.0,34.2,790.0,33.1,23.8,101.0,94,66
2025-06-01 12:00:00,44.6,44.7,866.0,44.4,28.2,75.0,92,66
2025-06-01 13:00:00,45.9,46.1,777.0,44.4,29.6,59.0,93,66
2025-06-01 14:00:00,44.5,44.6,599.0,44.3,31.5,38.0,93,66
2025-06-01 15:00:00,43.9,44.1,445.0,42.9,31.7,22.0,94,66
2025-06-01 16:00:00,42.1,42.4,356.0,39.2,28.8,17.0,94,66
2025-06-01 17:00:00,38.3,38.5,293.0,34.2,24.2,19.0,95,66
2025-06-01 18:00:00,35.4,35.7,250.0,30.3,20.7,20.0,95,66
2025-06-01 19:00:00,34.1,34.6,215.0,28.4,19.2,19.0,94,66
2025-06-01 20:00:00,33.9,34.2,200.0,27.5,18.8,17.0,93,66
2025-06-01 21:00:00,33.3,33.8,239.0,26.8,19.0,20.0,92,66
2025-06-01 22:00:00,33.3,33.8,391.0,26.8,20.4,26.0,91,65
2025-06-01 23:00:00,35.4,36.0,598.0,27.0,22.4,37.0,91,65
2025-06-02 00:00:00,41.0,41.3,712.0,27.4,22.5,49.0,91,65
2025-06-02 01:00:00,35.3,35.7,645.0,21.9,21.7,77.0,89,64
2025-06-02 02:00:00,27.1,27.6,486.0,14.3,20.6,116.0,88,64
2025-06-02 03:00:00,24.5,24.9,360.0,8.4,19.2,147.0,88,64
2025-06-02 04:00:00,23.7,24.2,312.0,5.7,17.2,162.0,88,66
2025-06-02 05:00:00,23.9,24.3,297.0,4.8,14.8,169.0,89,67
2025-06-02 06:00:00,23.3,23.7,302.0,4.7,13.1,171.0,90,67
2025-06-02 07:00:00,22.4,22.8,238.0,5.1,12.3,170.0,92,67
2025-06-02 08:00:00,21.7,22.2,194.0,6.4,12.2,164.0,93,66
2025-06-02 09:00:00,22.3,22.9,419.0,8.7,12.8,154.0,117,66
2025-06-02 10:00:00,27.4,28.0,1273.0,13.1,14.7,137.0,133,66
2025-06-02 11:00:00,35.2,35.5,2397.0,18.5,17.5,115.0,138,66
2025-06-02 12:00:00,50.2,50.4,2964.0,40.3,23.3,86.0,131,66
2025-06-02 13:00:00,35.7,35.7,2424.0,32.0,23.1,86.0,115,67
2025-06-02 14:00:00,21.5,21.6,1327.0,20.7,22.6,85.0,97,66
2025-06-02 15:00:00,15.4,15.5,497.0,13.1,21.6,82.0,92,65
2025-06-02 16:00:00,16.5,16.5,297.0,12.7,19.3,75.0,90,65
2025-06-02 17:00:00,17.0,17.2,364.0,15.9,16.5,66.0,87,64
2025-06-02 18:00:00,20.1,20.3,427.0,19.1,14.6,58.0,86,63
2025-06-02 19:00:00,21.1,21.3,383.0,21.2,14.5,52.0,84,62
2025-06-02 20:00:00,22.8,23.0,335.0,23.2,15.4,47.0,83,62
2025-06-02 21:00:00,25.4,25.6,328.0,24.2,16.2,44.0,82,62
2025-06-02 22:00:00,26.4,26.5,403.0,23.9,16.5,42.0,81,61
2025-06-02 23:00:00,29.6,29.8,518.0,22.6,16.7,43.0,81,61
2025-06-03 00:00:00,24.0,24.3,591.0,24.4,18.2,47.0,80,61
2025-06-03 01:00:00,19.0,19.2,574.0,20.7,18.4,63.0,79,60
2025-06-03 02:00:00,17.2,17.3,515.0,15.6,18.8,86.0,77,59
2025-06-03 03:00:00,18.9,18.9,470.0,11.3,19.1,110.0,76,58
2025-06-03 04:00:00,20.0,20.1,463.0,8.4,19.4,136.0,76,61
2025-06-03 05:00:00,22.0,22.1,471.0,6.3,19.7,164.0,76,66
2025-06-03 06:00:00,23.9,23.9,482.0,5.2,20.0,185.0,75,70
2025-06-03 07:00:00,25.4,25.6,488.0,4.5,20.3,197.0,76,72
2025-06-03 08:00:00,27.8,27.9,497.0,4.8,20.6,202.0,77,73
2025-06-03 09:00:00,30.0,30.2,523.0,7.6,21.5,199.0,110,73
2025-06-03 10:00:00,34.3,34.5,593.0,14.8,23.4,184.0,139,70
2025-06-03 11:00:00,43.8,44.0,679.0,24.4,25.9,160.0,157,65
2025-06-03 12:00:00,66.6,67.1,715.0,35.6,29.7,132.0,165,60
2025-06-03 13:00:00,69.8,70.3,651.0,37.5,32.1,117.0,164,61
2025-06-03 14:00:00,70.8,71.2,535.0,40.0,35.5,95.0,157,62
2025-06-03 15:00:00,77.3,78.0,448.0,41.8,38.2,78.0,140,64
