datetime,pm2_5,pm10,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,us_aqi,european_aqi
2024-02-01 00:00:00,49.2,71.0,1188.0,40.7,41.9,11.0,156,93
2024-02-01 01:00:00,57.0,82.2,1110.0,39.8,44.9,14.0,155,92
2024-02-01 02:00:00,47.3,68.5,1001.0,38.4,48.8,19.0,154,90
2024-02-01 03:00:00,47.6,69.2,899.0,36.4,50.7,28.0,153,89
2024-02-01 04:00:00,47.6,69.2,817.0,33.3,48.8,43.0,152,88
2024-02-01 05:00:00,48.8,71.0,742.0,29.6,44.9,62.0,152,87
2024-02-01 06:00:00,49.9,72.4,683.0,26.6,41.1,78.0,151,86
2024-02-01 07:00:00,51.8,75.2,631.0,23.7,37.7,90.0,151,86
2024-02-01 08:00:00,51.5,74.5,594.0,21.5,34.4,99.0,150,85
2024-02-01 09:00:00,49.9,72.4,603.0,22.6,32.3,99.0,150,85
2024-02-01 10:00:00,49.4,71.5,711.0,31.1,32.7,82.0,149,84
2024-02-01 11:00:00,55.5,80.3,864.0,42.9,34.4,56.0,147,83
2024-02-01 12:00:00,42.1,61.7,698.0,36.7,29.5,42.0,145,83
2024-02-01 13:00:00,31.9,46.7,640.0,32.5,26.8,42.0,141,82
2024-02-01 14:00:00,25.1,36.4,561.0,26.7,23.1,41.0,136,80
2024-02-01 15:00:00,24.3,35.2,502.0,22.2,20.3,40.0,131,78
2024-02-01 16:00:00,26.0,37.6,485.0,20.6,19.2,38.0,125,77
2024-02-01 17:00:00,27.4,39.8,489.0,20.4,19.0,37.0,121,75
2024-02-01 18:00:00,28.8,41.9,489.0,20.1,18.9,35.0,118,74
2024-02-01 19:00:00,28.8,41.8,473.0,19.1,18.8,34.0,116,73
2024-02-01 20:00:00,26.8,38.9,454.0,18.0,18.9,34.0,114,73
2024-02-01 21:00:00,25.1,36.4,442.0,17.6,19.1,33.0,113,72
2024-02-01 22:00:00,24.7,35.7,447.0,18.7,19.5,31.0,111,72
2024-02-01 23:00:00,25.0,36.2,460.0,20.5,20.1,29.0,110,72
2024-02-02 00:00:00,27.5,39.6,493.0,21.9,21.1,27.0,109,71
2024-02-02 01:00:00,29.5,42.4,482.0,20.6,22.0,31.0,107,71
2024-02-02 02:00:00,26.7,38.5,465.0,18.7,23.2,38.0,104,70
2024-02-02 03:00:00,22.3,32.2,444.0,16.5,23.7,49.0,102,69
2024-02-02 04:00:00,22.2,32.2,415.0,13.8,23.1,68.0,100,68
2024-02-02 05:00:00,24.6,35.7,381.0,10.7,21.9,91.0,97,67
2024-02-02 06:00:00,26.0,37.7,352.0,8.5,20.6,107.0,95,67
2024-02-02 07:00:00,25.2,36.6,329.0,7.3,19.0,112.0,93,66
2024-02-02 08:00:00,25.3,36.8,312.0,6.9,17.3,109.0,91,65
2024-02-02 09:00:00,22.4,32.7,310.0,7.9,16.3,102.0,88,64
2024-02-02 10:00:00,19.6,28.8,335.0,11.5,16.7,87.0,86,63
2024-02-02 11:00:00,17.8,26.5,375.0,16.4,17.8,68.0,83,62
2024-02-02 12:00:00,20.0,29.7,409.0,21.1,19.2,50.0,80,61
2024-02-02 13:00:00,20.4,30.3,408.0,19.8,18.4,52.0,78,60
