datetime,pm2_5,pm10,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,us_aqi,european_aqi
2025-12-01 00:00:00,68.0,68.2,1466.0,49.9,47.6,14.0,162,103
2025-12-01 01:00:00,70.1,70.3,1460.0,46.0,49.1,21.0,162,103
2025-12-01 02:00:00,66.1,66.6,1412.0,40.3,51.1,32.0,162,102
2025-12-01 03:00:00,61.2,61.9,1330.0,34.4,51.6,46.0,161,102
2025-12-01 04:00:00,57.9,58.4,1194.0,27.9,49.6,65.0,161,101
2025-12-01 05:00:00,52.9,53.4,1025.0,21.0,46.3,88.0,161,101
2025-12-01 06:00:00,45.9,46.4,898.0,16.3,42.9,105.0,161,101
2025-12-01 07:00:00,40.7,41.2,822.0,12.5,38.5,116.0,161,101
2025-12-01 08:00:00,38.6,39.0,789.0,10.9,34.2,122.0,161,101
2025-12-01 09:00:00,39.6,39.9,849.0,16.9,34.2,115.0,161,101
2025-12-01 10:00:00,60.5,60.8,1102.0,38.0,42.4,87.0,161,100
2025-12-01 11:00:00,85.4,85.7,1448.0,66.7,55.1,46.0,160,100
2025-12-01 12:00:00,91.5,92.0,1637.0,64.6,48.0,37.0,160,99
2025-12-01 13:00:00,83.8,84.1,1519.0,63.4,50.6,33.0,159,98
2025-12-01 14:00:00,77.8,78.0,1245.0,61.8,53.9,27.0,159,98
2025-12-01 15:00:00,76.1,76.4,1018.0,60.2,55.6,22.0,158,97
2025-12-01 16:00:00,75.0,75.0,917.0,59.1,54.1,20.0,158,96
2025-12-01 17:00:00,72.9,73.1,864.0,58.0,50.8,20.0,158,96
2025-12-01 18:00:00,72.2,72.4,819.0,56.6,47.5,20.0,158,96
2025-12-01 19:00:00,73.3,73.6,726.0,54.4,44.6,20.0,157,95
2025-12-01 20:00:00,74.7,75.0,643.0,51.7,41.8,21.0,157,95
2025-12-01 21:00:00,74.3,74.5,704.0,49.7,39.5,21.0,156,94
2025-12-01 22:00:00,73.6,73.8,1093.0,49.3,38.1,17.0,156,94
2025-12-01 23:00:00,74.3,74.5,1625.0,49.5,37.4,13.0,156,94
2025-12-02 00:00:00,87.5,87.8,1886.0,51.6,45.6,16.0,156,94
2025-12-02 01:00:00,72.9,73.3,1603.0,45.9,44.1,31.0,156,94
2025-12-02 02:00:00,57.9,58.3,1049.0,37.9,42.0,53.0,157,94
2025-12-02 03:00:00,41.4,41.9,622.0,30.8,39.8,73.0,156,94
2025-12-02 04:00:00,35.9,36.2,487.0,25.3,37.3,91.0,156,93
2025-12-02 05:00:00,36.7,36.9,479.0,20.7,34.7,107.0,155,93
2025-12-02 06:00:00,38.5,38.8,507.0,17.7,32.8,121.0,155,92
2025-12-02 07:00:00,41.2,41.4,438.0,14.1,31.0,136.0,155,92
2025-12-02 08:00:00,43.7,43.9,404.0,12.0,30.1,148.0,155,92
2025-12-02 09:00:00,45.9,46.1,710.0,18.6,32.9,145.0,155,92
2025-12-02 10:00:00,78.7,78.7,1806.0,42.4,43.1,113.0,155,92
2025-12-02 11:00:00,106.2,106.4,3243.0,74.8,57.1,66.0,156,93
2025-12-02 12:00:00,140.2,140.2,3976.0,95.3,71.5,41.0,156,94
2025-12-02 13:00:00,156.5,156.9,3307.0,95.8,74.8,33.0,157,95
2025-12-02 14:00:00,161.6,162.1,1935.0,96.4,79.3,23.0,159,98
2025-12-02 15:00:00,158.3,158.3,906.0,96.3,81.8,14.0,161,100
2025-12-02 16:00:00,149.5,149.9,702.0,95.9,81.7,9.0,162,103
2025-12-02 17:00:00,144.4,144.8,842.0,94.7,79.6,6.0,164,106
2025-12-02 18:00:00,146.7,146.7,929.0,90.7,74.6,6.0,166,108
2025-12-02 19:00:00,143.4,143.9,785.0,82.3,64.8,8.0,167,110
2025-12-02 20:00:00,125.7,126.2,587.0,71.0,52.2,13.0,169,113
2025-12-02 21:00:00,99.7,99.9,477.0,59.1,41.3,19.0,170,114
2025-12-02 22:00:00,77.1,77.3,549.0,46.1,33.4,28.0,170,115
2025-12-02 23:00:00,61.0,61.0,707.0,32.5,27.2,39.0,170,115
2025-12-03 00:00:00,51.7,51.7,807.0,29.9,33.4,46.0,170,115
2025-12-03 01:00:00,29.2,29.2,772.0,23.6,32.8,57.0,169,114
2025-12-03 02:00:00,28.5,28.5,679.0,14.9,32.0,72.0,168,112
2025-12-03 03:00:00,43.7,43.8,611.0,8.4,32.2,86.0,168,111
2025-12-03 04:00:00,58.4,58.7,604.0,6.2,34.3,99.0,168,111
2025-12-03 05:00:00,68.0,68.5,623.0,6.2,37.4,112.0,168,112
2025-12-03 06:00:00,72.6,73.1,643.0,7.0,39.6,119.0,169,113
2025-12-03 07:00:00,73.8,74.3,655.0,8.3,40.0,119.0,170,114
2025-12-03 08:00:00,73.8,74.3,668.0,10.5,39.6,114.0,170,115
2025-12-03 09:00:00,74.3,74.7,690.0,12.9,39.4,107.0,171,116
2025-12-03 10:00:00,76.4,76.8,731.0,16.0,39.9,96.0,172,117
2025-12-03 11:00:00,75.9,76.4,781.0,19.3,40.5,83.0,172,117
2025-12-03 12:00:00,75.2,75.4,819.0,19.5,43.0,66.0,171,116
2025-12-03 13:00:00,71.7,72.2,840.0,18.2,42.2,65.0,170,114
2025-12-03 14:00:00,69.2,69.4,849.0,16.5,41.0,64.0,168,111
2025-12-03 15:00:00,66.8,67.3,841.0,15.2,39.6,62.0,166,108
2025-12-03 16:00:00,64.7,65.2,803.0,14.7,37.8,59.0,164,105
2025-12-03 17:00:00,62.2,62.6,747.0,14.7,35.8,56.0,162,102
2025-12-03 18:00:00,60.8,61.2,704.0,14.8,34.2,53.0,160,100
2025-12-03 19:00:00,59.4,59.8,660.0,14.6,33.3,51.0,158,97
2025-12-03 20:00:00,58.1,58.7,629.0,14.4,32.8,49.0,156,94
2025-12-03 21:00:00,58.3,58.9,685.0,15.2,33.1,46.0,155,92
2025-12-03 22:00:00,63.6,64.3,930.0,18.0,34.4,41.0,154,90
2025-12-03 23:00:00,68.2,68.9,1263.0,21.7,36.5,36.0,154,90
2025-12-04 00:00:00,71.9,72.4,1455.0,23.4,39.9,37.0,154,90
2025-12-04 01:00:00,68.2,68.7,1370.0,22.5,42.1,41.0,154,91
2025-12-04 02:00:00,66.8,67.3,1143.0,21.1,45.1,46.0,155,92
2025-12-04 03:00:00,66.4,66.8,952.0,19.5,47.3,58.0,156,93
2025-12-04 04:00:00,66.8,67.5,863.0,17.1,48.1,80.0,156,94
2025-12-04 05:00:00,68.7,69.4,810.0,14.5,48.1,108.0,157,94
2025-12-04 06:00:00,72.4,72.9,775.0,12.9,47.9,131.0,157,94
2025-12-04 07:00:00,75.2,75.9,742.0,12.2,47.1,148.0,157,94
2025-12-04 08:00:00,77.1,77.8,727.0,12.6,45.9,160.0,157,94
2025-12-04 09:00:00,78.5,79.2,763.0,16.1,45.9,159.0,157,95
2025-12-04 10:00:00,101.0,101.7,904.0,25.8,48.4,137.0,157,95
2025-12-04 11:00:00,111.5,112.0,1096.0,38.7,52.0,101.0,157,96
2025-12-04 12:00:00,100.4,100.6,1207.0,41.1,50.0,71.0,158,97
2025-12-04 13:00:00,99.9,100.1,1143.0,39.1,49.1,65.0,159,98
2025-12-04 14:00:00,95.0,95.5,997.0,36.3,47.9,58.0,159,99
2025-12-04 15:00:00,88.9,89.2,922.0,34.0,46.4,51.0,160,99
2025-12-04 16:00:00,84.3,84.5,1015.0,32.8,44.7,47.0,160,100
2025-12-04 17:00:00,80.8,81.0,1177.0,32.1,42.9,44.0,161,101
2025-12-04 18:00:00,80.1,80.6,1269.0,31.5,41.0,41.0,161,101
2025-12-04 19:00:00,80.3,80.8,1200.0,30.9,38.9,37.0,162,102
2025-12-04 20:00:00,80.8,81.0,1060.0,30.5,36.8,33.0,162,103
2025-12-04 21:00:00,81.3,81.5,975.0,29.7,35.2,30.0,163,104
2025-12-04 22:00:00,84.1,84.5,1021.0,28.7,34.4,28.0,163,104
2025-12-04 23:00:00,80.3,80.8,1123.0,27.4,34.1,27.0,164,105
2025-12-05 00:00:00,74.5,75.0,1180.0,33.4,35.7,21.0,164,105
2025-12-05 01:00:00,72.4,72.9,1143.0,29.4,36.5,26.0,164,105
2025-12-05 02:00:00,69.8,70.3,1061.0,24.0,37.5,33.0,164,106
2025-12-05 03:00:00,66.8,67.3,980.0,19.9,38.4,40.0,164,106
2025-12-05 04:00:00,66.1,66.6,904.0,18.2,38.8,47.0,164,106
2025-12-05 05:00:00,66.1,66.6,829.0,17.8,39.0,55.0,164,106
2025-12-05 06:00:00,67.5,68.0,786.0,19.0,39.4,59.0,164,106
2025-12-05 07:00:00,69.4,69.8,775.0,22.0,39.9,60.0,164,105
2025-12-05 08:00:00,71.9,72.4,796.0,26.4,40.6,58.0,164,105
2025-12-05 09:00:00,79.9,80.1,875.0,31.8,41.7,53.0,164,105
2025-12-05 10:00:00,87.5,88.0,1071.0,40.0,44.5,43.0,164,105
2025-12-05 11:00:00,94.8,95.2,1325.0,49.2,47.7,30.0,163,105
2025-12-05 12:00:00,95.0,95.5,1487.0,52.1,48.3,20.0,163,104
2025-12-05 13:00:00,89.9,90.1,1479.0,42.2,42.2,29.0,163,104
2025-12-05 14:00:00,77.5,77.8,1379.0,28.6,33.9,40.0,163,104
2025-12-05 15:00:00,68.5,68.7,1272.0,17.9,27.4,49.0,162,103
2025-12-05 16:00:00,59.4,59.6,1180.0,13.1,24.7,52.0,162,102
2025-12-05 17:00:00,52.6,52.9,1082.0,11.2,23.9,52.0,161,101
2025-12-05 18:00:00,48.7,48.8,996.0,10.6,23.6,50.0,161,101
2025-12-05 19:00:00,45.6,45.8,897.0,10.6,23.0,46.0,160,100
2025-12-05 20:00:00,44.7,44.8,810.0,11.8,22.8,41.0,159,98
2025-12-05 21:00:00,44.9,45.1,835.0,14.5,23.8,35.0,158,97
