datetime,pm2_5,pm10,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,us_aqi,european_aqi
2026-01-01 00:00:00,39.9,40.6,597.0,29.4,20.8,61.0,100,68
2026-01-01 01:00:00,37.8,38.9,632.0,27.6,20.5,68.0,99,68
2026-01-01 02:00:00,34.2,35.4,645.0,25.2,20.1,78.0,98,67
2026-01-01 03:00:00,29.9,31.1,639.0,23.6,20.1,85.0,97,67
2026-01-01 04:00:00,28.4,29.5,599.0,24.0,21.2,85.0,96,67
2026-01-01 05:00:00,26.7,27.8,541.0,25.1,22.8,81.0,96,67
2026-01-01 06:00:00,30.0,30.9,509.0,24.9,23.5,77.0,95,67
2026-01-01 07:00:00,26.9,27.4,524.0,21.6,22.3,75.0,95,67
2026-01-01 08:00:00,16.0,16.2,566.0,16.9,20.2,73.0,95,67
2026-01-01 09:00:00,11.3,11.4,620.0,13.8,19.1,71.0,94,66
2026-01-01 10:00:00,8.7,8.7,695.0,13.9,20.3,67.0,92,65
2026-01-01 11:00:00,9.6,9.6,782.0,15.5,22.5,63.0,90,65
2026-01-01 12:00:00,13.9,14.3,834.0,15.5,23.0,59.0,88,64
2026-01-01 13:00:00,11.6,11.7,823.0,14.3,22.0,59.0,86,63
2026-01-01 14:00:00,11.4,11.5,778.0,12.6,20.7,59.0,84,63
2026-01-01 15:00:00,9.8,9.8,733.0,11.3,19.7,59.0,82,62
2026-01-01 16:00:00,9.5,9.5,698.0,10.6,19.3,58.0,80,61
2026-01-01 17:00:00,9.9,9.9,664.0,10.2,19.3,57.0,77,59
2026-01-01 18:00:00,12.0,12.1,637.0,10.0,19.5,55.0,75,55
2026-01-01 19:00:00,14.6,14.7,616.0,10.0,19.8,52.0,73,51
2026-01-01 20:00:00,14.9,15.0,602.0,10.2,20.2,48.0,71,48
2026-01-01 21:00:00,17.1,17.2,606.0,10.8,20.8,44.0,70,45
2026-01-01 22:00:00,19.0,19.2,643.0,12.0,21.6,40.0,68,42
2026-01-01 23:00:00,18.5,18.6,697.0,13.6,22.5,37.0,67,40
2026-01-02 00:00:00,22.2,22.3,739.0,15.2,22.9,36.0,65,38
2026-01-02 01:00:00,21.5,21.6,752.0,15.4,23.1,36.0,64,37
2026-01-02 02:00:00,21.0,21.2,752.0,15.7,23.4,35.0,62,36
2026-01-02 03:00:00,19.2,19.3,752.0,15.8,23.7,35.0,61,35
2026-01-02 04:00:00,19.5,19.7,757.0,15.6,24.0,36.0,60,34
2026-01-02 05:00:00,19.2,19.3,762.0,15.2,24.4,38.0,59,33
2026-01-02 06:00:00,20.5,20.8,761.0,15.0,24.7,40.0,59,32
2026-01-02 07:00:00,22.8,23.1,739.0,15.1,24.8,42.0,58,31
2026-01-02 08:00:00,27.0,27.4,711.0,15.4,24.9,44.0,58,31
2026-01-02 09:00:00,26.7,27.0,721.0,16.1,25.0,44.0,59,32
2026-01-02 10:00:00,26.6,26.8,816.0,17.8,25.1,42.0,60,33
2026-01-02 11:00:00,27.9,28.2,949.0,19.9,25.3,38.0,62,35
2026-01-02 12:00:00,25.5,25.7,1026.0,19.8,28.8,32.0,63,36
2026-01-02 13:00:00,31.5,31.8,998.0,19.2,28.5,31.0,64,37
2026-01-02 14:00:00,32.7,32.9,915.0,18.3,28.1,31.0,66,39
2026-01-02 15:00:00,30.5,30.7,830.0,17.4,27.4,30.0,68,42
2026-01-02 16:00:00,29.3,29.5,755.0,16.7,26.2,30.0,70,45
2026-01-02 17:00:00,28.0,28.2,678.0,16.1,24.8,31.0,71,48
2026-01-02 18:00:00,28.0,28.2,619.0,15.5,23.6,31.0,73,51
2026-01-02 19:00:00,29.1,29.3,574.0,14.7,22.6,31.0,74,54
