datetime,pm2_5,pm10,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,us_aqi,european_aqi
2025-07-01 00:00:00,20.1,21.0,420.0,22.9,12.0,43.0,116,74
2025-07-01 01:00:00,22.5,24.0,464.0,21.6,13.7,59.0,115,73
2025-07-01 02:00:00,23.5,25.6,499.0,19.7,16.0,80.0,114,73
2025-07-01 03:00:00,29.3,31.4,505.0,18.0,17.3,99.0,113,73
2025-07-01 04:00:00,29.8,31.9,459.0,16.8,16.8,109.0,113,72
2025-07-01 05:00:00,28.6,31.0,384.0,15.8,15.4,116.0,112,72
2025-07-01 06:00:00,31.9,34.6,332.0,14.9,14.3,125.0,112,72
2025-07-01 07:00:00,33.1,35.3,318.0,13.1,13.7,146.0,112,72
2025-07-01 08:00:00,35.5,37.4,328.0,11.4,13.3,169.0,112,72
2025-07-01 09:00:00,38.5,40.2,368.0,12.6,13.5,175.0,112,72
2025-07-01 10:00:00,38.6,40.2,463.0,19.3,14.7,150.0,113,72
2025-07-01 11:00:00,40.0,41.2,589.0,29.0,16.5,107.0,113,73
2025-07-01 12:00:00,49.0,50.2,677.0,33.2,21.6,97.0,114,73
2025-07-01 13:00:00,52.9,54.5,700.0,36.6,23.1,80.0,113,73
2025-07-01 14:00:00,57.9,59.6,685.0,41.3,25.1,56.0,114,73
2025-07-01 15:00:00,56.3,58.3,645.0,43.8,25.4,38.0,114,73
2025-07-01 16:00:00,46.4,49.5,568.0,42.2,22.6,30.0,114,73
2025-07-01 17:00:00,38.3,40.9,467.0,38.5,18.3,28.0,111,72
2025-07-01 18:00:00,37.1,39.7,389.0,35.5,14.8,26.0,107,71
2025-07-01 19:00:00,37.1,40.0,357.0,34.5,13.3,24.0,105,70
2025-07-01 20:00:00,35.9,38.6,349.0,34.2,12.6,23.0,103,69
2025-07-01 21:00:00,33.4,35.9,350.0,33.4,12.4,23.0,103,69
2025-07-01 22:00:00,29.7,31.8,358.0,31.7,12.7,24.0,102,69
2025-07-01 23:00:00,28.9,30.7,375.0,29.4,13.4,27.0,102,69
2025-07-02 00:00:00,19.3,21.1,386.0,20.1,10.8,42.0,102,69
2025-07-02 01:00:00,20.4,22.5,390.0,18.0,10.4,52.0,102,69
2025-07-02 02:00:00,18.3,20.9,388.0,15.1,9.7,66.0,102,69
2025-07-02 03:00:00,16.1,17.5,376.0,12.7,9.2,80.0,101,69
2025-07-02 04:00:00,16.1,17.1,341.0,11.0,8.6,92.0,100,68
2025-07-02 05:00:00,16.6,17.3,294.0,9.8,8.1,104.0,99,68
2025-07-02 06:00:00,15.7,16.3,271.0,9.4,8.2,113.0,98,68
2025-07-02 07:00:00,17.7,18.3,284.0,9.4,9.2,118.0,96,67
2025-07-02 08:00:00,19.4,20.0,319.0,10.3,10.7,120.0,95,67
2025-07-02 09:00:00,19.4,19.8,369.0,13.0,12.3,116.0,94,66
2025-07-02 10:00:00,21.9,22.4,436.0,19.1,13.6,101.0,92,65
2025-07-02 11:00:00,26.4,27.2,518.0,27.2,15.0,79.0,90,65
2025-07-02 12:00:00,36.8,37.7,604.0,32.4,17.2,70.0,89,64
2025-07-02 13:00:00,45.2,47.1,717.0,37.6,19.9,57.0,88,64
2025-07-02 14:00:00,55.2,58.4,834.0,44.7,23.6,39.0,87,64
2025-07-02 15:00:00,58.8,61.9,876.0,50.2,25.9,25.0,87,64
2025-07-02 16:00:00,60.1,63.1,777.0,52.7,25.5,17.0,87,64
2025-07-02 17:00:00,60.5,63.8,603.0,53.5,23.7,14.0,89,64
2025-07-02 18:00:00,62.4,65.7,475.0,52.7,22.2,12.0,91,65
2025-07-02 19:00:00,59.8,62.9,448.0,50.0,21.8,13.0,93,66
2025-07-02 20:00:00,56.9,59.6,466.0,45.6,21.7,17.0,95,66
2025-07-02 21:00:00,48.9,51.1,488.0,41.0,21.2,21.0,97,67
2025-07-02 22:00:00,44.9,46.7,508.0,36.2,19.7,25.0,98,68
2025-07-02 23:00:00,36.1,37.0,532.0,31.1,17.7,30.0,99,68
2025-07-03 00:00:00,23.6,24.7,529.0,25.6,17.6,40.0,100,68
2025-07-03 01:00:00,22.4,22.8,469.0,22.1,15.8,48.0,101,69
2025-07-03 02:00:00,17.0,17.1,384.0,17.2,13.2,60.0,101,69
2025-07-03 03:00:00,16.2,16.4,337.0,13.3,11.0,72.0,101,69
2025-07-03 04:00:00,21.1,21.2,374.0,11.4,9.5,83.0,101,69
2025-07-03 05:00:00,25.6,25.8,449.0,10.4,8.3,94.0,101,69
2025-07-03 06:00:00,24.0,24.1,492.0,9.8,7.8,106.0,102,69
2025-07-03 07:00:00,22.9,23.0,427.0,8.2,8.1,124.0,103,69
2025-07-03 08:00:00,24.2,24.3,330.0,6.9,9.0,143.0,103,70
2025-07-03 09:00:00,27.0,27.1,359.0,9.0,10.7,149.0,104,70
2025-07-03 10:00:00,27.7,27.8,656.0,16.7,13.0,132.0,105,70
2025-07-03 11:00:00,33.4,33.5,1079.0,27.8,16.0,102.0,105,70
2025-07-03 12:00:00,50.1,50.3,1361.0,40.4,19.0,70.0,106,70
2025-07-03 13:00:00,56.5,57.0,1347.0,43.8,23.1,62.0,107,71
2025-07-03 14:00:00,56.1,57.3,1192.0,48.5,28.8,51.0,109,71
2025-07-03 15:00:00,69.8,71.5,1093.0,53.4,33.1,40.0,109,71
2025-07-03 16:00:00,87.1,88.7,1167.0,58.8,34.5,29.0,110,72
2025-07-03 17:00:00,91.5,93.4,1297.0,64.3,34.5,18.0,113,72
2025-07-03 18:00:00,90.8,92.4,1328.0,66.9,34.1,10.0,116,74
2025-07-03 19:00:00,86.8,88.7,1154.0,65.0,33.5,7.0,119,74
2025-07-03 20:00:00,79.6,81.3,883.0,60.2,32.5,8.0,122,75
2025-07-03 21:00:00,75.9,77.3,678.0,54.8,32.0,12.0,124,76
2025-07-03 22:00:00,74.5,75.4,620.0,49.5,32.8,19.0,127,77
2025-07-03 23:00:00,73.3,73.8,629.0,43.7,34.1,30.0,130,78
2025-07-04 00:00:00,56.3,56.9,634.0,34.5,30.0,42.0,134,79
2025-07-04 01:00:00,41.6,42.3,611.0,29.3,30.0,53.0,137,80
2025-07-04 02:00:00,31.7,32.2,583.0,22.0,30.0,70.0,139,81
2025-07-04 03:00:00,27.8,28.2,552.0,15.7,29.4,91.0,141,81
2025-07-04 04:00:00,29.0,29.5,510.0,11.2,27.7,119.0,142,82
2025-07-04 05:00:00,32.0,32.5,465.0,7.6,25.5,151.0,143,82
2025-07-04 06:00:00,33.2,33.6,441.0,5.6,23.3,173.0,144,82
